date,return,nav,weight,top_pair,direction,holding,dk_execution_turnover,dk_execution_cost,dk_volume_clear_active,dk_volume_clear_scale,risk_gate_on,risk_gate_scale,risk_gate_base_dd
2017-07-18,0.002815711813536792,2.798923169641298,1.4179397935085847,ZZ1000/CYB,1,ZZ1000/CYB_1,0.0,0.0,False,1.0,False,1.0,-0.07916310010018013
2017-07-19,0.0038958767605179467,2.809827429372379,1.4179397935085847,ZZ1000/CYB,1,ZZ1000/CYB_1,0.0,0.0,False,1.0,False,1.0,-0.07557563302163295
2017-07-20,-0.0009552348362603658,2.8071433843279623,0.8199375196410627,SZ50/CYB,1,SZ50/CYB_1,2.8358795870171694,0.0014179397935085848,False,1.0,False,1.0,-0.07645867538045859
2017-07-21,-0.00881964501873167,2.7823853761615087,0.8199375196410627,SZ50/CYB,1,SZ50/CYB_1,0.0,0.0,False,1.0,False,1.0,-0.0846039820237322
2017-07-24,0.006512766661859182,2.800506402879818,0.8199375196410627,SZ50/CYB,1,SZ50/CYB_1,0.0,0.0,False,1.0,False,1.0,-0.07864222135545784
2017-07-25,-0.0042958776291982526,2.78847577007326,0.8199375196410627,SZ50/CYB,1,SZ50/CYB_1,0.0,0.0,False,1.0,False,1.0,-0.08260026162522471
2017-07-26,0.0011619526621315934,2.791715846917586,0.8199375196410627,SZ50/CYB,1,SZ50/CYB_1,0.0,0.0,False,1.0,False,1.0,-0.08153428655698136
2017-07-27,-0.029556079995048057,2.7092036700226463,0.8199375196410627,SZ50/CYB,1,SZ50/CYB_1,0.0,0.0,False,1.0,False,1.0,-0.10868053265621203
2017-07-28,0.003746930143361027,2.7193548669183585,0.8199375196410627,SZ50/CYB,1,SZ50/CYB_1,0.0,0.0,False,1.0,False,1.0,-0.10534082087665719
2017-07-31,-0.0005163897463453804,2.7179506199484074,0.8199375196410627,SZ50/CYB,1,SZ50/CYB_1,0.0,0.0,False,1.0,False,1.0,-0.10580281370323019
2017-08-01,0.011326465033110633,2.7487353926069744,0.8199375196410627,SZ50/CYB,1,SZ50/CYB_1,0.0,0.0,False,1.0,False,1.0,-0.09567472053993387
2017-08-02,0.004207999154291153,2.760302068814435,1.5,ZZ500/CYB,1,ZZ500/CYB_1,3.0,0.0015,False,1.0,False,1.0,-0.09186932052876184
2017-08-03,-0.004783728026181433,2.7470975344471205,1.5,ZZ500/CYB,1,ZZ500/CYB_1,0.0,0.0,False,1.0,False,1.0,-0.09621357071158354
2017-08-04,0.002857036005602165,2.7549460910139367,1.5,ZZ500/CYB,1,ZZ500/CYB_1,0.0,0.0,False,1.0,False,1.0,-0.09363142034173189
2017-08-07,0.009259707800938877,2.7804560868240644,1.061642946393538,SZ50/ZZ500,-1,SZ50/ZZ500_-1,3.0,0.0015,False,1.0,False,1.0,-0.08523871213414436
2017-08-08,-0.000352498971684434,2.7794759789126453,1.061642946393538,SZ50/ZZ500,-1,SZ50/ZZ500_-1,0.0,0.0,False,1.0,False,1.0,-0.08556116454745377
2017-08-09,0.012075996503464914,2.813040921115459,1.061642946393538,SZ50/ZZ500,-1,SZ50/ZZ500_-1,0.0,0.0,False,1.0,False,1.0,-0.07451840436789625
2017-08-10,-0.002593662185329193,2.8057448432525782,0.8199375196410627,SZ50/CYB,-1,SZ50/CYB_-1,2.123285892787076,0.001061642946393538,False,1.0,False,1.0,-0.07691879098570542
2017-08-11,0.007507842993143887,2.8268099350145417,0.8199375196410627,SZ50/CYB,-1,SZ50/CYB_-1,0.0,0.0,False,1.0,False,1.0,-0.06998844219850453
2017-08-14,0.017403338573398708,2.876005865396247,0.8199375196410627,SZ50/CYB,-1,SZ50/CYB_-1,0.0,0.0,False,1.0,False,1.0,-0.05380313618091126
2017-08-15,-0.0020361404611656253,2.8701499134871638,0.8199375196410627,SZ50/CYB,-1,SZ50/CYB_-1,0.0,0.0,False,1.0,False,1.0,-0.05572972589956127
2017-08-16,0.015358403147654798,2.9142308329527062,0.8199375196410627,SZ50/CYB,-1,SZ50/CYB_-1,0.0,0.0,False,1.0,False,1.0,-0.041227242349580306
2017-08-17,0.0008192202598984455,2.9166182298930816,0.8199375196410627,SZ50/CYB,-1,SZ50/CYB_-1,0.0,0.0,False,1.0,False,1.0,-0.04044179628187439
2017-08-18,-0.008078254003782925,2.8930570469999415,0.8199375196410627,SZ50/CYB,-1,SZ50/CYB_-1,0.0,0.0,False,1.0,False,1.0,-0.048193351182923005
2017-08-21,0.0022225323273001862,2.8994869598116226,0.8199375196410627,SZ50/CYB,-1,SZ50/CYB_-1,0.0,0.0,False,1.0,False,1.0,-0.0460779301365879
2017-08-22,-0.014769633435826712,2.8566626002632454,0.8199375196410627,SZ50/CYB,-1,SZ50/CYB_-1,0.0,0.0,False,1.0,False,1.0,-0.060167009434815566
2017-08-23,-0.008460496565459774,2.832493816145041,0.8199375196410627,SZ50/CYB,-1,SZ50/CYB_-1,0.0,0.0,False,1.0,False,1.0,-0.06811846322359805
2017-08-24,-0.0011514161881048812,2.8292324369124247,0.8199375196410627,SZ50/CYB,-1,SZ50/CYB_-1,0.0,0.0,False,1.0,False,1.0,-0.06919144671043853
2017-08-25,-0.010714155096371192,2.798919601779661,0.8199375196410627,SZ50/CYB,-1,SZ50/CYB_-1,0.0,0.0,False,1.0,False,1.0,-0.07916427391541181
2017-08-28,0.004389854774005331,2.8112064523555906,0.8199375196410627,SZ50/CYB,-1,SZ50/CYB_-1,0.0,0.0,False,1.0,False,1.0,-0.07512193880718465
2017-08-29,-0.007823787403499538,2.789212170725014,1.0706618449709762,SZ50/CYB,-1,SZ50/CYB_-1,0.501448650659827,0.00025072432532991353,False,1.0,False,1.0,-0.08235798813211814
2017-08-30,0.003718720647192253,2.7995844716136893,1.2817707004530452,HS300/CYB,-1,HS300/CYB_-1,2.5635414009060904,0.0012817707004530452,False,1.0,False,1.0,-0.07894553383585412
2017-08-31,0.003036251791037614,2.8080847149797874,1.3721727147695835,ZZ500/CYB,-1,ZZ500/CYB_-1,2.744345429539167,0.0013721727147695834,False,1.0,False,1.0,-0.07614898056331998
2017-09-01,-0.00011570337463473468,2.807759810102004,1.3721727147695835,ZZ500/CYB,-1,ZZ500/CYB_-1,0.0,0.0,False,1.0,False,1.0,-0.07625587324392857
2017-09-04,0.005486700662354238,2.8231651477118223,1.3721727147695835,ZZ500/CYB,-1,ZZ500/CYB_-1,0.0,0.0,False,1.0,False,1.0,-0.07118756573181018
2017-09-05,-0.00052529500817311,2.821682153152481,1.486897358992076,ZZ500/CYB,-1,ZZ500/CYB_-1,0.22944928844498502,0.00011472464422249251,False,1.0,False,1.0,-0.07167546626706034
2017-09-06,0.005983012593660408,2.838564313010099,1.486897358992076,ZZ500/CYB,-1,ZZ500/CYB_-1,0.0,0.0,False,1.0,False,1.0,-0.06612128889073221
2017-09-07,0.0011672802391786696,2.8418777130403137,1.486897358992076,ZZ500/CYB,-1,ZZ500/CYB_-1,0.0,0.0,False,1.0,False,1.0,-0.0650311907254647
2017-09-08,-0.007551456815840796,2.8204173962143892,1.486897358992076,ZZ500/CYB,-1,ZZ500/CYB_-1,0.0,0.0,False,1.0,False,1.0,-0.07209156731285948
2017-09-11,-0.0014868973589921008,2.8162237250367026,0.0,ZZ500/CYB,0,none_0,2.973794717984152,0.001486897358992076,False,1.0,False,1.0,-0.07347127191080838
2017-09-12,-0.0157061972102025,2.771991559823225,1.5,HS300/CYB,-1,HS300/CYB_-1,3.0,0.0015,False,1.0,False,1.0,-0.0880235148350954
2017-09-13,0.00338547971422698,2.7813760810170147,1.253036393365128,SZ50/CYB,-1,SZ50/CYB_-1,3.0,0.0015,False,1.0,False,1.0,-0.08493603694471752
2017-09-14,0.0008227556267041969,2.783664473837652,1.253036393365128,SZ50/CYB,-1,SZ50/CYB_-1,0.0,0.0,False,1.0,False,1.0,-0.08418316292031958
2017-09-15,-0.00032286146793891746,2.7827657358393796,1.253036393365128,SZ50/CYB,-1,SZ50/CYB_-1,0.0,0.0,False,1.0,False,1.0,-0.08447884488870228
2017-09-18,0.006794590603387052,2.8016734897595414,1.4859297762842298,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,2.9718595525684597,0.0014859297762842298,False,1.0,False,1.0,-0.07825825345098103
2017-09-19,-0.004790927963456704,2.788250873892977,1.4859297762842298,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,0.0,0.0,False,1.0,False,1.0,-0.08267425175960819
2017-09-20,0.017581267460376804,2.837271858253519,1.4859297762842298,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,0.0,0.0,False,1.0,False,1.0,-0.06654650243150362
2017-09-21,-0.02376800247934452,2.769835573691975,1.4859297762842298,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,0.0,0.0,False,1.0,False,1.0,-0.08873282747606448
2017-09-22,-0.008875553903666678,2.745251748753378,1.4859297762842298,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,0.0,0.0,False,1.0,False,1.0,-0.09682082838644257
2017-09-25,-0.02321122357488714,2.6815310966437136,1.4859297762842298,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,0.0,0.0,False,1.0,False,1.0,-0.11778472206694623
2017-09-26,0.0036953059726776427,2.691440174521062,1.4859297762842298,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,0.0,0.0,False,1.0,False,1.0,-0.11452466668121275
2017-09-27,0.021948220057403933,2.750512495742788,1.4859297762842298,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,0.0,0.0,False,1.0,False,1.0,-0.09509005921012892
2017-09-28,-0.001485929776284256,2.746425427325322,0.0,SZ50/ZZ1000,0,none_0,2.9718595525684597,0.0014859297762842298,False,1.0,False,1.0,-0.09643469183600428
2017-09-29,0.0,2.746425427325322,0.0,SZ50/ZZ1000,0,none_0,0.0,0.0,False,1.0,False,1.0,-0.09643469183600428
2017-10-09,0.0,2.746425427325322,0.0,SZ50/ZZ1000,0,none_0,0.0,0.0,False,1.0,False,1.0,-0.09643469183600428
2017-10-10,-0.000473628554008676,2.7451246418214854,1.5,SZ50/HS300,-1,SZ50/HS300_-1,3.0,0.0015,False,1.0,False,1.0,-0.09686264616636242
2017-10-11,0.012153412583678858,2.7784872741871656,1.5,HS300/ZZ500,1,HS300/ZZ500_1,3.0,0.0015,False,1.0,False,1.0,-0.08588644528549016
2017-10-12,0.005601732807726023,2.794051617506829,1.5,HS300/ZZ500,1,HS300/ZZ500_1,0.0,0.0,False,1.0,False,1.0,-0.08076582539605892
2017-10-13,-0.008339060285704303,2.7707518526270696,1.5,HS300/ZZ500,1,HS300/ZZ500_1,0.0,0.0,False,1.0,False,1.0,-0.0884313745947608
2017-10-16,0.017367838254592316,2.8188738226471086,1.5,HS300/ZZ500,1,HS300/ZZ500_1,0.0,0.0,False,1.0,False,1.0,-0.07259939815076144
2017-10-17,0.0012752128883075642,2.822468486876261,1.5,HS300/ZZ500,1,HS300/ZZ500_1,0.0,0.0,False,1.0,False,1.0,-0.07141676495065918
2017-10-18,0.023145738899384316,2.887796605525239,1.5,HS300/ZZ500,1,HS300/ZZ500_1,0.0,0.0,False,1.0,False,1.0,-0.04992401984586159
2017-10-19,0.009268749843570845,2.9145628698609656,1.5,HS300/ZZ500,1,HS300/ZZ500_1,0.0,0.0,False,1.0,False,1.0,-0.041118003253427404
2017-10-20,-0.028424692257016493,2.831717317221441,1.3409587203276574,SZ50/ZZ1000,1,SZ50/ZZ1000_1,5.681917440655315,0.0028409587203276575,False,1.0,False,1.0,-0.06837392892174221
2017-10-23,-0.008083736762539817,2.808826459843097,1.19848996744319,SZ50/ZZ1000,1,SZ50/ZZ1000_1,0.28493750576893495,0.00014246875288446748,False,1.0,False,1.0,-0.07590494884145815
2017-10-24,0.014697074371370578,2.850107991219685,1.19848996744319,SZ50/ZZ1000,1,SZ50/ZZ1000_1,0.0,0.0,False,1.0,False,1.0,-0.06232345514836557
2017-10-25,-0.007896452372068152,2.827602249211768,1.19848996744319,SZ50/ZZ1000,1,SZ50/ZZ1000_1,0.0,0.0,False,1.0,False,1.0,-0.06972777332519198
2017-10-26,-0.0010669046193257925,2.824585467310468,1.5,HS300/ZZ1000,1,HS300/ZZ1000_1,3.0,0.0015,False,1.0,False,1.0,-0.07072028506106187
2017-10-27,0.02204251518481981,2.8868464353644803,1.5,HS300/ZZ1000,1,HS300/ZZ1000_1,0.0,0.0,False,1.0,False,1.0,-0.05023662283357533
2017-10-30,0.02649916248226436,2.963345448116549,1.19848996744319,SZ50/ZZ1000,1,SZ50/ZZ1000_1,3.0,0.0015,False,1.0,False,1.0,-0.025068688782338144
2017-10-31,-0.014304759553592672,2.9209555040070083,1.0930953066497142,SZ50/ZZ1000,1,SZ50/ZZ1000_1,0.2107893215869514,0.00010539466079347571,False,1.0,False,1.0,-0.03901484677057565
2017-11-01,-0.0022464196277448556,2.9143938122310376,1.0930953066497142,SZ50/ZZ1000,1,SZ50/ZZ1000_1,0.0,0.0,False,1.0,False,1.0,-0.041173622680761635
2017-11-02,0.015168645212675358,2.9586012179787864,1.0930953066497142,SZ50/ZZ1000,1,SZ50/ZZ1000_1,0.0,0.0,False,1.0,False,1.0,-0.0266295255426513
2017-11-03,0.011965965522807931,2.9940037381488582,1.0930953066497142,SZ50/ZZ1000,1,SZ50/ZZ1000_1,0.0,0.0,False,1.0,False,1.0,-0.014982208004375441
2017-11-06,-0.014092691112379652,2.951810168277816,1.0930953066497142,SZ50/ZZ1000,1,SZ50/ZZ1000_1,0.0,0.0,False,1.0,False,1.0,-0.028863759487168128
2017-11-07,0.00515466652329577,2.9670257653353618,1.0930953066497142,SZ50/ZZ1000,1,SZ50/ZZ1000_1,0.0,0.0,False,1.0,False,1.0,-0.023857876018637314
2017-11-08,-0.0038469895605741655,2.955611648190162,1.0930953066497142,SZ50/ZZ1000,1,SZ50/ZZ1000_1,0.0,0.0,False,1.0,False,1.0,-0.027613084579230285
2017-11-09,-0.0005787649927295746,2.953901043636086,1.0930953066497142,SZ50/ZZ1000,1,SZ50/ZZ1000_1,0.0,0.0,False,1.0,False,1.0,-0.028175868085264177
2017-11-10,0.009437490506585933,2.981778456692796,1.0930953066497142,SZ50/ZZ1000,1,SZ50/ZZ1000_1,0.0,0.0,False,1.0,False,1.0,-0.019004287066247683
2017-11-13,0.0026039574080334305,2.9895428807942155,1.0930953066497142,SZ50/ZZ1000,1,SZ50/ZZ1000_1,0.0,0.0,False,1.0,False,1.0,-0.016449816012304774
2017-11-14,0.003105030552062793,2.9988255027757833,1.0930953066497142,SZ50/ZZ1000,1,SZ50/ZZ1000_1,0.0,0.0,False,1.0,False,1.0,-0.013395862641536027
2017-11-15,0.005841568444819867,3.0163433472043195,1.0930953066497142,SZ50/ZZ1000,1,SZ50/ZZ1000_1,0.0,0.0,False,1.0,False,1.0,-0.007632547045213989
2017-11-16,0.014269989023033336,3.059386533658625,1.0930953066497142,SZ50/ZZ1000,1,SZ50/ZZ1000_1,0.0,0.0,False,1.0,False,1.0,0.0
2017-11-17,0.06068980799708035,3.24506011497522,1.0930953066497142,SZ50/ZZ1000,1,SZ50/ZZ1000_1,0.0,0.0,False,1.0,False,1.0,0.0
2017-11-20,-0.0019029799493615052,3.2388848306419495,0.8779566767453091,SZ50/ZZ1000,1,SZ50/ZZ1000_1,0.43027725980881026,0.00021513862990440514,False,1.0,False,1.0,-0.0019029799493615052
2017-11-21,0.014116572189198484,3.2846067821662066,0.8779566767453091,SZ50/ZZ1000,1,SZ50/ZZ1000_1,0.0,0.0,False,1.0,False,1.0,0.0
2017-11-22,0.006430381301701038,3.3057280562016884,0.8779566767453091,SZ50/ZZ1000,1,SZ50/ZZ1000_1,0.0,0.0,False,1.0,False,1.0,0.0
2017-11-23,-0.0006235043490856462,3.3036669203817524,0.8779566767453091,SZ50/ZZ1000,1,SZ50/ZZ1000_1,0.0,0.0,False,1.0,False,1.0,-0.0006235043490857572
2017-11-24,-0.0024574431704154076,3.295548346670933,0.8779566767453091,SZ50/ZZ1000,1,SZ50/ZZ1000_1,0.0,0.0,False,1.0,False,1.0,-0.0030794152929967122
2017-11-27,0.0032287363516099177,3.3061888034163176,0.8779566767453091,SZ50/ZZ1000,1,SZ50/ZZ1000_1,0.0,0.0,False,1.0,False,1.0,0.0
2017-11-28,-0.019881235845070955,3.2404576840672648,0.8779566767453091,SZ50/ZZ1000,1,SZ50/ZZ1000_1,0.0,0.0,False,1.0,False,1.0,-0.019881235845070955
2017-11-29,-0.0031424201122416395,3.230274804667984,0.8779566767453091,SZ50/ZZ1000,1,SZ50/ZZ1000_1,0.0,0.0,False,1.0,False,1.0,-0.02296118076193676
2017-11-30,-0.0042245417407923425,3.2166283739214343,0.8779566767453091,SZ50/ZZ1000,1,SZ50/ZZ1000_1,0.0,0.0,False,1.0,False,1.0,-0.02708872203618251
2017-12-01,-0.01415657702379658,3.171091926589086,0.8779566767453091,SZ50/ZZ1000,1,SZ50/ZZ1000_1,0.0,0.0,False,1.0,False,1.0,-0.040861815479997676
2017-12-04,0.01517545526206665,3.2192146902529393,0.8779566767453091,SZ50/ZZ1000,1,SZ50/ZZ1000_1,0.0,0.0,False,1.0,False,1.0,-0.026306456870674455
2017-12-05,0.03882766247309988,3.3442092716745253,0.8779566767453091,SZ50/ZZ1000,1,SZ50/ZZ1000_1,0.0,0.0,False,1.0,False,1.0,0.0
2017-12-06,-0.01935484706016577,3.2794826126840766,0.8779566767453091,SZ50/ZZ1000,1,SZ50/ZZ1000_1,0.0,0.0,False,1.0,False,1.0,-0.01935484706016577
2017-12-07,-0.00677175118496387,3.2572747724155646,0.7599934154927359,SZ50/ZZ1000,1,SZ50/ZZ1000_1,0.23592652250514634,0.00011796326125257317,False,1.0,False,1.0,-0.0259955320366152
2017-12-08,-0.005261486037712149,3.240136666679508,0.841742451725498,SZ50/ZZ500,1,SZ50/ZZ500_1,1.683484903450996,0.000841742451725498,False,1.0,False,1.0,-0.031120242945473775
2017-12-11,-0.0013492792048213076,3.2357648176543785,0.841742451725498,SZ50/ZZ500,1,SZ50/ZZ500_1,0.0,0.0,False,1.0,False,1.0,-0.03242753225363981
2017-12-12,-0.007080077386269701,3.2128553523416166,1.5,SZ50/HS300,1,SZ50/HS300_1,3.0,0.0015,False,1.0,False,1.0,-0.03927802020210802
2017-12-13,-0.003912335230361053,3.2002855851565966,1.0670408197998449,HS300/ZZ1000,-1,HS300/ZZ1000_-1,3.0,0.0015,False,1.0,False,1.0,-0.04303668665025351
2017-12-14,0.007313064295786598,3.2236894794057256,1.0670408197998449,HS300/ZZ1000,-1,HS300/ZZ1000_-1,0.0,0.0,False,1.0,False,1.0,-0.036038352411017716
2017-12-15,0.004374547365795234,3.2377916617260016,0.7599934154927359,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,2.1340816395996898,0.001067040819799845,False,1.0,False,1.0,-0.031821456524829705
2017-12-18,-0.007397790954877803,3.2138391558571064,0.7599934154927359,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,0.0,0.0,False,1.0,False,1.0,-0.038983838996457076
2017-12-19,-0.007517912871184418,3.189677793101372,0.7599934154927359,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,0.0,0.0,False,1.0,False,1.0,-0.04620867476268187
2017-12-20,-0.009689317719617785,3.1587719915408035,0.7599934154927359,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,0.0,0.0,False,1.0,False,1.0,-0.05545026195112157
2017-12-21,-0.0030894179532385824,3.1490132246399503,0.7599934154927359,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,0.0,0.0,False,1.0,False,1.0,-0.05836837086957658
2017-12-22,0.002329839018872626,3.1563499185216624,0.7599934154927359,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,0.0,0.0,False,1.0,False,1.0,-0.05617452075862395
2017-12-25,-0.010286732879052352,3.1238813900370115,0.7599934154927359,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,0.0,0.0,False,1.0,False,1.0,-0.06588340134802362
2017-12-26,-0.0004463017634603883,3.122487196263797,0.7599934154927359,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,0.0,0.0,False,1.0,False,1.0,-0.06630029923327951
2017-12-27,0.011290081596039503,3.1577403314922035,0.7599934154927359,SZ50/ZZ1000,-1,SZ50/ZZ1000_-1,0.0,0.0,False,1.0,False,1.0,-0.05575875342542558
2017-12-28,-0.0007599934154927102,3.1553404696324336,0.0,SZ50/ZZ1000,0,none_0,1.5199868309854718,0.000759993415492736,True,0.0,False,1.0,-0.056476370555458955
2017-12-29,0.0,3.1553404696324336,0.0,SZ50/ZZ500,0,none_0,0.0,0.0,True,0.0,False,1.0,-0.056476370555458955
2018-01-02,0.0,3.1553404696324336,0.0,SZ50/ZZ500,0,none_0,0.0,0.0,True,0.0,False,1.0,-0.056476370555458955
2018-01-03,0.006753310526391942,3.176649463640353,1.0750962647306563,SZ50/ZZ500,-1,SZ50/ZZ500_-1,2.1501925294613127,0.0010750962647306564,False,1.0,False,1.0,-0.05010446249683154
2018-01-04,0.0026338945217929677,3.1850164232602918,1.0750962647306563,SZ50/ZZ500,-1,SZ50/ZZ500_-1,0.0,0.0,False,1.0,False,1.0,-0.04760253784432644
2018-01-05,-0.0047916322484750085,3.1697549958546754,1.0750962647306563,SZ50/ZZ500,-1,SZ50/ZZ500_-1,0.0,0.0,False,1.0,False,1.0,-0.05216607623735725
2018-01-08,-0.0007994211857162981,3.167221026557459,1.0750962647306563,SZ50/ZZ500,-1,SZ50/ZZ500_-1,0.0,0.0,False,1.0,False,1.0,-0.05292379475655373
2018-01-09,-0.007935000040710238,3.1420891275827874,1.0750962647306563,SZ50/ZZ500,-1,SZ50/ZZ500_-1,0.0,0.0,False,1.0,False,1.0,-0.06043884448371617
2018-01-10,-0.016140638163929077,3.091373803895658,1.0750962647306563,SZ50/ZZ500,-1,SZ50/ZZ500_-1,0.0,0.0,False,1.0,False,1.0,-0.07560396112778767
2018-01-11,0.0028253935685298437,3.1001081515591062,1.0750962647306563,SZ50/ZZ500,-1,SZ50/ZZ500_-1,0.0,0.0,False,1.0,False,1.0,-0.07299217850478357
2018-01-12,-0.012179301290321076,3.0623510003486873,1.0750962647306563,SZ50/ZZ500,-1,SZ50/ZZ500_-1,0.0,0.0,False,1.0,False,1.0,-0.08428248606125799
2018-01-15,0.008783106986121503,3.0892479568138063,1.486897358992076,ZZ500/CYB,1,ZZ500/CYB_1,2.973794717984152,0.001486897358992076,False,1.0,False,1.0,-0.07623964116726889
2018-01-16,0.013945455001793228,3.1323289251849347,1.486897358992076,ZZ500/CYB,1,ZZ500/CYB_1,0.0,0.0,False,1.0,False,1.0,-0.06335738265072655
2018-01-17,-0.01863100048780153,3.0739705034518594,1.486897358992076,ZZ500/CYB,1,ZZ500/CYB_1,0.0,0.0,False,1.0,False,1.0,-0.08080797171145648
2018-01-18,0.012204547367555607,3.1114869220677064,1.1252094343966388,SZ50/CYB,1,SZ50/CYB_1,2.973794717984152,0.001486897358992076,False,1.0,False,1.0,-0.06958964906232956
2018-01-19,0.010465579940451386,3.144050437184275,1.1252094343966388,SZ50/CYB,1,SZ50/CYB_1,0.0,0.0,False,1.0,False,1.0,-0.05985236515716785
2018-01-22,-0.021575170675092625,3.0762170123909245,1.1252094343966388,SZ50/CYB,1,SZ50/CYB_1,0.0,0.0,False,1.0,False,1.0,-0.0801362108386866
2018-01-23,0.01683780308451288,3.1280137486907913,1.1252094343966388,SZ50/CYB,1,SZ50/CYB_1,0.0,0.0,False,1.0,False,1.0,-0.06464772549221454
2018-01-24,-0.027571857501377695,3.0417685993495387,1.1252094343966388,SZ50/CYB,1,SZ50/CYB_1,0.0,0.0,False,1.0,False,1.0,-0.09043712511853264
2018-01-25,-0.006571149929903708,3.0217806818311397,1.1252094343966388,SZ50/CYB,1,SZ50/CYB_1,0.0,0.0,False,1.0,False,1.0,-0.096413999140053
2018-01-26,0.00525941031749011,3.0376734663263547,1.4204105590571647,SZ50/ZZ500,1,SZ50/ZZ500_1,2.8408211181143295,0.0014204105590571647,False,1.0,False,1.0,-0.0916616696043906
2018-01-29,-0.006905523431622207,3.016696741027021,1.4204105590571647,SZ50/ZZ500,1,SZ50/ZZ500_1,0.0,0.0,False,1.0,False,1.0,-0.09793422122877804
2018-01-30,-0.019726844079353212,2.957186834782088,1.4204105590571647,SZ50/ZZ500,1,SZ50/ZZ500_1,0.0,0.0,False,1.0,False,1.0,-0.11572913219591818
2018-01-31,0.04531604627551489,3.0911948502324167,1.4204105590571647,SZ50/ZZ500,1,SZ50/ZZ500_1,0.0,0.0,False,1.0,False,1.0,-0.07565747263041878
2018-02-01,0.04639312990170996,3.234605054470746,1.1418455057292338,SZ50/ZZ500,1,SZ50/ZZ500_1,0.5571301066558618,0.0002785650533279309,False,1.0,False,1.0,-0.0327743296844869
2018-02-02,0.003440240080268886,3.2457328724229764,0.8290958571668794,SZ50/ZZ1000,1,SZ50/ZZ1000_1,2.2836910114584676,0.001141845505729234,False,1.0,False,1.0,-0.029446841166802518
2018-02-05,0.011674804624322244,3.2836261695712547,0.8290958571668794,SZ50/ZZ1000,1,SZ50/ZZ1000_1,0.0,0.0,False,1.0,False,1.0,-0.018115822659906078
2018-02-06,0.024307830034174582,3.3634439963969607,0.8290958571668794,SZ50/ZZ1000,1,SZ50/ZZ1000_1,0.0,0.0,False,1.0,False,1.0,0.0
2018-02-07,-0.025478560615510903,3.2777482846578843,0.8290958571668794,SZ50/ZZ1000,1,SZ50/ZZ1000_1,0.0,0.0,False,1.0,False,1.0,-0.025478560615510903
2018-02-08,-0.03368732644352257,3.167329708192918,0.8290958571668794,SZ50/ZZ1000,1,SZ50/ZZ1000_1,0.0,0.0,False,1.0,False,1.0,-0.058307582470267794
2018-02-09,-0.011385086967987235,3.1312693840088524,0.6849212506306299,SZ50/ZZ1000,1,SZ50/ZZ1000_1,0.28834921307249894,0.00014417460653624948,False,1.0,False,1.0,-0.06902883254093795
2018-02-12,0.01272252300923049,3.171107030795004,1.4179397935085847,ZZ1000/CYB,-1,ZZ1000/CYB_-1,2.8358795870171694,0.0014179397935085848,False,1.0,False,1.0,-0.057184530442009884
2018-02-13,-0.002477662048692264,3.163250099252462,1.4179397935085847,ZZ1000/CYB,-1,ZZ1000/CYB_-1,0.0,0.0,False,1.0,False,1.0,-0.05952050854985369
2018-02-14,-0.004784286739109578,3.148116203750121,1.4179397935085847,ZZ1000/CYB,-1,ZZ1000/CYB_-1,0.0,0.0,False,1.0,False,1.0,-0.06402003210920304
2018-02-22,-0.0027010060481510445,3.13961312284351,0.6102315391395741,SZ50/CYB,-1,SZ50/CYB_-1,2.8358795870171694,0.0014179397935085848,False,1.0,False,1.0,-0.06654811966342433
2018-02-23,-0.008511776537519222,3.112889437527603,0.6102315391395741,SZ50/CYB,-1,SZ50/CYB_-1,0.0,0.0,False,1.0,False,1.0,-0.07449345347737646
2018-02-26,0.018627223398395287,3.1708739244949347,0.6102315391395741,SZ50/CYB,-1,SZ50/CYB_-1,0.0,0.0,False,1.0,False,1.0,-0.05725383627862224
2018-02-27,0.014659294057404626,3.2173566977730625,0.6102315391395741,SZ50/CYB,-1,SZ50/CYB_-1,0.0,0.0,False,1.0,False,1.0,-0.04343384304314046
2018-02-28,0.013627973321165499,3.261202749014987,0.6102315391395741,SZ50/CYB,-1,SZ50/CYB_-1,0.0,0.0,False,1.0,False,1.0,-0.03039778497620249
2018-03-01,0.009926549260786288,3.2935752387524957,0.6102315391395741,SZ50/CYB,-1,SZ50/CYB_-1,0.0,0.0,False,1.0,False,1.0,-0.020772980825401355
2018-03-02,-0.00035848171843699816,3.292394552241106,0.6102315391395741,SZ50/CYB,-1,SZ50/CYB_-1,0.0,0.0,False,1.0,False,1.0,-0.021124015809975027
