date,cyb_hs300_return,hs300_cyb_return,return,nav,cost,turnover,gross_exposure
2019-03-01,-0.00091252453547,0.0,-0.000456262267735,2.5943129187711156,0.0,0.0,0.5
2019-03-04,0.0209754406599238,0.0,0.0104877203299619,2.621521347111594,0.0,0.0,0.5
2019-03-05,0.0291597118603821,0.0,0.01457985593019105,2.6597427506704014,0.0,0.0,0.5
2019-03-06,0.0058184199504625,0.0,0.00290920997523125,2.667480500812201,0.0,0.0,0.5
2019-03-07,0.0055018153337451,0.0,0.00275090766687255,2.6748184933731185,0.0,0.0,0.5
2019-03-08,0.0180189587491503,0.0,0.00900947937457515,2.698917215419896,0.0,0.0,0.5
2019-03-11,0.0240496414800388,0.0,0.0120248207400194,2.731371211127472,0.0,0.0,0.5
2019-03-12,0.019468381951019,0.0,0.0097341909755095,2.757958900121596,0.0,0.0,0.5
2019-03-13,-0.0368779483336821,0.0,-0.01843897416684105,2.7071049672090446,0.0,0.0,0.5
2019-03-14,-0.0190119819373831,0.0,-0.00950599096869155,2.6813712518394555,0.0,0.0,0.5
2019-03-15,-0.0049785043812619,0.0,-0.00248925219063095,2.674696642576919,0.0,0.0,0.5
2019-03-18,-0.0017288493753252,0.0,-0.0008644246876626,2.6723845687670673,0.0,0.0,0.5
2019-03-19,0.0057087349530395,0.0,0.00285436747651975,2.6800125363649094,0.0,0.0,0.5
2019-03-20,-0.0126539452249887,0.0,-0.00632697261249435,2.663056170446187,0.0,0.0,0.5
2019-03-21,0.0090702365255375,0.0,0.00453511826276875,2.675133445119556,0.0,0.0,0.5
2019-03-22,-0.0050613280692911,0.0,-0.00253066403464555,2.6683635811221147,0.0,0.0,0.5
2019-03-25,0.009174367736652,0.0,0.004587183868326,2.680603855496267,0.0,0.0,0.5
2019-03-26,-0.0119713547080684,0.0,-0.0059856773540342,2.664558625703286,0.0,0.0,0.5
2019-03-27,-0.0068750605983523,0.0,-0.00343753029917615,2.6553991246935,0.0,0.0,0.5
2019-03-28,-0.0026939450658074,0.0,-0.0013469725329037,2.651822375008641,0.0,0.0,0.5
2019-03-29,0.0002049677212411,0.0,0.00010248386062055,2.652094144003312,0.0,0.0,0.125
2019-04-01,0.0128107354110282,0.0,0.0064053677055141,2.6690817821852937,0.0,0.0,0.5
2019-04-02,-0.0031623521873543,0.0,-0.00158117609367715,2.664861493879233,0.0,0.0,0.5
2019-04-03,-0.0047554545174907,0.0,-0.00237772725874535,2.658525180064456,0.0,0.0,0.5
2019-04-04,-0.0005,0.0,-0.00025,2.6578605487694396,0.0,0.0,0.0
2019-04-08,0.0,0.0,0.0,2.6578605487694396,0.0,0.0,0.0
2019-04-09,0.0,0.0,0.0,2.6578605487694396,0.0,0.0,0.0
2019-04-10,0.0,0.0,0.0,2.6578605487694396,0.0,0.0,0.0
2019-04-11,0.0,0.0,0.0,2.6578605487694396,0.0,0.0,0.0
2019-04-12,0.0,0.0,0.0,2.6578605487694396,0.0,0.0,0.0
2019-04-15,0.0,0.0,0.0,2.6578605487694396,0.0,0.0,0.0
2019-04-16,0.0,0.0086904168635923,0.00434520843179615,2.669409506836491,0.0,0.0,0.5
2019-04-17,0.0,-0.0112406748034933,-0.00562033740174665,2.65440652474464,0.0,0.0,0.5
2019-04-18,0.0,-0.0005,-0.00025,2.653742923113454,0.0,0.0,0.0
2019-04-19,0.0,0.0,0.0,2.653742923113454,0.0,0.0,0.0
2019-04-22,0.0,0.0,0.0,2.653742923113454,0.0,0.0,0.0
2019-04-23,0.0,0.0,0.0,2.653742923113454,0.0,0.0,0.0
2019-04-24,0.0,0.0,0.0,2.653742923113454,0.0,0.0,0.0
2019-04-25,0.0,0.0,0.0,2.653742923113454,0.0,0.0,0.0
2019-04-26,0.0,0.0,0.0,2.653742923113454,0.0,0.0,0.0
2019-04-29,0.0,0.0,0.0,2.653742923113454,0.0,0.0,0.0
2019-04-30,0.0,-0.0022440913765331,-0.00112204568826655,2.6507653023088067,0.0,0.0,0.5
2019-05-06,0.0,0.0227717740337281,0.01138588701686405,2.6809466165491185,0.0,0.0,0.5
2019-05-07,0.0,0.0035556306169608,0.0017778153084804,2.6857128444852383,0.0,0.0,0.5
2019-05-08,0.0,0.0005258564565038,0.0002629282282519,2.686418994205032,0.0,0.0,0.5
2019-05-09,0.0,-0.0101940484980554,-0.0050970242490277,2.67272625144852,0.0,0.0,0.5
2019-05-10,0.0,-0.0071848468612114,-0.0035924234306057,2.6631246870392213,0.0,0.0,0.5
2019-05-13,0.0,0.0036100745002893,0.00180503725014465,2.6679317263011066,0.0,0.0,0.5
2019-05-14,0.0,-0.0008008881383927,-0.00040044406919635,2.6668633688642887,0.0,0.0,0.5
2019-05-15,0.0,-0.0003203545414992,-0.0001601772707496,2.666436197968402,0.0,0.0,0.5
2019-05-16,0.0,-0.0005,-0.00025,2.66576958891891,0.0,0.0,0.0
2019-05-17,0.0,0.0,0.0,2.66576958891891,0.0,0.0,0.0
2019-05-20,0.0,-0.002619313609373,-0.0013096568046865,2.662278345637056,0.0,0.0,0.5
2019-05-21,0.0,-0.0005,-0.00025,2.6616127760506467,0.0,0.0,0.0
2019-05-22,0.0,0.0,0.0,2.6616127760506467,0.0,0.0,0.0
2019-05-23,0.0,0.0,0.0,2.6616127760506467,0.0,0.0,0.0
2019-05-24,0.0,0.0,0.0,2.6616127760506467,0.0,0.0,0.0
2019-05-27,0.0,0.0,0.0,2.6616127760506467,0.0,0.0,0.0
2019-05-28,0.0,0.0,0.0,2.6616127760506467,0.0,0.0,0.0
2019-05-29,0.0,0.0,0.0,2.6616127760506467,0.0,0.0,0.0
2019-05-30,0.0,0.0,0.0,2.6616127760506467,0.0,0.0,0.0
2019-05-31,0.0,0.0,0.0,2.6616127760506467,0.0,0.0,0.0
2019-06-03,0.0,0.0,0.0,2.6616127760506467,0.0,0.0,0.0
2019-06-04,0.0,0.0,0.0,2.6616127760506467,0.0,0.0,0.0
2019-06-05,0.0,0.0,0.0,2.6616127760506467,0.0,0.0,0.0
2019-06-06,0.0,0.0,0.0,2.6616127760506467,0.0,0.0,0.0
2019-06-10,0.0,0.0,0.0,2.6616127760506467,0.0,0.0,0.0
2019-06-11,0.0,-0.0092334996044939,-0.00461674980224695,2.649324775793157,0.0,0.0,0.5
2019-06-12,0.0,0.0014788853921208,0.0007394426960604,2.651283799648109,0.0,0.0,0.5
2019-06-13,0.0,-0.0055454204473135,-0.00277271022365675,2.643932557951009,0.0,0.0,0.5
2019-06-14,0.0,-0.0005,-0.00025,2.6432715748115214,0.0,0.0,0.0
2019-06-17,0.0,0.0075342055431137,0.00376710277155685,2.6532290504869716,0.0,0.0,0.5
2019-06-18,0.0,-0.005735168304399,-0.0028675841521995,2.64562069290964,0.0,0.0,0.5
2019-06-19,0.0,0.0033590142049795,0.00167950710248975,2.6500640316538755,0.0,0.0,0.5
2019-06-20,0.0,0.0110202538337762,0.0055101269168881,2.6646662208061684,0.0,0.0,0.5
2019-06-21,0.0,-0.0155362479588939,-0.00776812397944695,2.643966763239102,0.0,0.0,0.5
2019-06-24,0.0,0.0080929789509809,0.00404648947549045,2.6546655469200955,0.0,0.0,0.5
2019-06-25,0.0,0.0001647484402909,8.237422014545e-05,2.65488422292427,0.0,0.0,0.5
2019-06-26,0.0,-0.0058722586413226,-0.0029361293206613,2.647089139514381,0.0,0.0,0.5
2019-06-27,0.0,-0.003042967927987,-0.0015214839639935,2.6430616358373484,0.0,0.0,0.5
2019-06-28,0.0,0.0066595117215384,0.0033297558607692,2.651862385809652,0.0,0.0,0.5
2019-07-01,0.0,-0.0083553949096997,-0.00417769745484985,2.640783707069843,0.0,0.0,0.5
2019-07-02,0.0,-0.0011533344008606,-0.0005766672004303,2.6392608537225453,0.0,0.0,0.5
2019-07-03,0.0,0.005665317282421,0.0028326586412105,2.646736978786251,0.0,0.0,0.5
2019-07-04,0.0,0.0022891733974748,0.0011445866987374,2.649766398727226,0.0,0.0,0.5
2019-07-05,0.0,-0.0005,-0.00025,2.649103957127544,0.0,0.0,0.0
2019-07-08,-0.0038949398149548,0.0,-0.0019474699074774,2.643944906889259,0.0,0.0,0.5
2019-07-09,-0.0005,0.0,-0.00025,2.6432839206625367,0.0,0.0,0.0
2019-07-10,-0.0036682783820322,0.0,-0.0018341391910161,2.638435770030667,0.0,0.0,0.5
2019-07-11,-0.0005,0.0,-0.00025,2.6377761610881594,0.0,0.0,0.0
2019-07-12,0.0,0.0,0.0,2.6377761610881594,0.0,0.0,0.0
2019-07-15,0.0036856316316118,0.0,0.0018428158158059,2.6426370967163684,0.0,0.0,0.125
2019-07-16,0.0027558328342425,0.0,0.00137791641712125,2.6462784297564275,0.0,0.0,0.5
2019-07-17,0.0037813720647466,0.0,0.0018906860323733,2.6512817114213387,0.0,0.0,0.5
2019-07-18,-0.0071467386312578,0.0,-0.0035733693156289,2.6418077027066578,0.0,0.0,0.5
2019-07-19,0.0009744548238916,0.0,0.0004872274119458,2.643094863836506,0.0,0.0,0.5
2019-07-22,-0.010041843123339,0.0,-0.0050209215616695,2.6298240918451317,0.0,0.0,0.5
2019-07-23,0.0103085635085378,0.0,0.0051542817542689,2.643378946178666,0.0,0.0,0.5
2019-07-24,0.0043145008210663,0.0,0.00215725041053315,2.6490813764955043,0.0,0.0,0.5
2019-07-25,-0.0002205261325154,0.0,-0.0001102630662577,2.6487892806601656,0.0,0.0,0.5
2019-07-26,-0.0046349109039132,0.0,-0.0023174554519566,2.6426508295006155,0.0,0.0,0.5
2019-07-29,0.0041081146628294,0.0,0.0020540573314147,2.6480789858113205,0.0,0.0,0.5
2019-07-30,0.0045023930680023,0.0,0.00225119653400115,2.6540403320459403,0.0,0.0,0.5
2019-07-31,0.0028972384351209,0.0,0.00144861921756045,2.6578850258751223,0.0,0.0,0.5
2019-08-01,0.0106145420801047,0.0,0.00530727104005235,2.671991142100738,0.0,0.0,0.5
2019-08-02,0.0039102111710889,0.0,0.00195510558554445,2.6772151669071844,0.0,0.0,0.5
2019-08-05,0.0029038936488297,0.0,0.00145194682441485,2.6811023409670502,0.0,0.0,0.5
2019-08-06,-0.0046622444125143,0.0,-0.00233112220625715,2.6748523637627737,0.0,0.0,0.5
2019-08-07,-0.0009869298206088,0.0,-0.0004934649103044,2.673532417981012,0.0,0.0,0.5
2019-08-08,0.0019043643625802,0.0,0.0009521821812901,2.6760781079105147,0.0,0.0,0.5
2019-08-09,-0.0002810268900106,0.0,-0.0001405134450053,2.675702082956469,0.0,0.0,0.5
2019-08-12,0.0032556481495951,0.0,0.00162782407479755,2.6800576552240916,0.0,0.0,0.5
2019-08-13,-0.0010952392782678,0.0,-0.0005476196391339,2.67859000301808,0.0,0.0,0.5
2019-08-14,0.0035129459387512,0.0,0.0017564729693756,2.6832948739544205,0.0,0.0,0.5
2019-08-15,0.009259004261434,0.0,0.004629502130717,2.6957171932907347,0.0,0.0,0.5
2019-08-16,0.0033625736180531,0.0,0.00168128680902655,2.7002494670486805,0.0,0.0,0.5
2019-08-19,0.0129896028529385,0.0,0.00649480142646925,2.717787051139091,0.0,0.0,0.5
2019-08-20,-0.0060511797278048,0.0,-0.0030255898639024,2.7095641421849193,0.0,0.0,0.5
2019-08-21,0.0004858762961652,0.0,0.0002429381480826,2.7102223986797327,0.0,0.0,0.5
2019-08-22,-0.000852058464726,0.0,-0.000426029232363,2.70906776471169,0.0,0.0,0.5
2019-08-23,-0.0058673122903865,0.0,-0.00293365614519325,2.701120291415999,0.0,0.0,0.5
2019-08-26,0.0053202340765554,0.0,0.0026601170382777,2.708305587525632,0.0,0.0,0.5
2019-08-27,0.0034713906947616,0.0,0.0017356953473808,2.7130063809331855,0.0,0.0,0.5
2019-08-28,0.0019686382735686,0.0,0.0009843191367843,2.7156768450321556,0.0,0.0,0.5
2019-08-29,0.0005996452478973,0.0,0.00029982262394865,2.7164910663896293,0.0,0.0,0.5
2019-08-30,-0.0086052185642062,0.0,-0.0043026092821031,2.704803066712631,0.0,0.0,0.5
2019-09-02,0.0127046576300535,0.0,0.00635232881502675,2.721984865172282,0.0,0.0,0.5
2019-09-03,0.003546135500718,0.0,0.001773067750359,2.7268111287536843,0.0,0.0,0.5
2019-09-04,-0.001117521410537,0.0,-0.0005587607052685,2.725287493844248,0.0,0.0,0.125
2019-09-05,0.0012566354207568,0.0,0.0006283177103784,2.726999840242503,0.0,0.0,0.5
2019-09-06,-0.0039972396132382,0.0,-0.0019986198066191,2.721549604349147,0.0,0.0,0.5
2019-09-09,0.0179223245796549,0.0,0.00896116228982745,2.7459378520335354,0.0,0.0,0.5
2019-09-10,-0.0011305085594617,0.0,-0.00056525427973085,2.7443856989107984,0.0,0.0,0.5
2019-09-11,-0.0016976859271283,0.0,-0.00084884296356415,2.742056146420972,0.0,0.0,0.125
2019-09-12,-0.0069333871083281,0.0,-0.00346669355416405,2.7325502780530186,0.0,0.0,0.5
2019-09-16,0.0059327845134058,0.0,0.0029663922567029,2.7406560940388864,0.0,0.0,0.5
2019-09-17,-0.0014989136606885,0.0,-0.00074945683034425,2.7386020906095845,0.0,0.0,0.125
2019-09-18,-0.0010104810569502,0.0,-0.0005052405284751,2.7372184378420417,0.0,0.0,0.125
2019-09-19,0.0029891605799234,0.0,0.0014945802899617,2.74130943056856,0.0,0.0,0.125
2019-09-20,-0.0007965065278653,0.0,-0.00039825326393265,2.740217695140387,0.0,0.0,0.125
2019-09-23,-0.0011061291094812,0.0,-0.0005530645547406,2.7387021778609317,0.0,0.0,0.5
2019-09-24,0.0034127889060333,0.0,0.00170639445301665,2.7433754840656985,0.0,0.0,0.5
2019-09-25,-0.0016949746269063,0.0,-0.00084748731345315,2.7410505081469143,0.0,0.0,0.125
2019-09-26,-0.000125,0.0,-6.25e-05,2.7408791924901554,0.0,0.0,0.0
2019-09-27,0.0,0.0,0.0,2.7408791924901554,0.0,0.0,0.0
2019-09-30,0.0,0.0,0.0,2.7408791924901554,0.0,0.0,0.0
2019-10-08,0.0,0.0,0.0,2.7408791924901554,0.0,0.0,0.0
2019-10-09,0.0,0.0,0.0,2.7408791924901554,0.0,0.0,0.0
2019-10-10,0.0,0.0,0.0,2.7408791924901554,0.0,0.0,0.0
2019-10-11,0.0,0.0,0.0,2.7408791924901554,0.0,0.0,0.0
2019-10-14,0.0,0.0,0.0,2.7408791924901554,0.0,0.0,0.0
2019-10-15,0.0,0.0,0.0,2.7408791924901554,0.0,0.0,0.0
2019-10-16,0.0,0.0,0.0,2.7408791924901554,0.0,0.0,0.0
2019-10-17,0.0,0.0,0.0,2.7408791924901554,0.0,0.0,0.0
2019-10-18,0.0,0.0,0.0,2.7408791924901554,0.0,0.0,0.0
2019-10-21,0.0,0.0,0.0,2.7408791924901554,0.0,0.0,0.0
2019-10-22,0.0,0.0,0.0,2.7408791924901554,0.0,0.0,0.0
2019-10-23,0.0,0.0,0.0,2.7408791924901554,0.0,0.0,0.0
2019-10-24,0.0,0.0,0.0,2.7408791924901554,0.0,0.0,0.0
2019-10-25,0.0,0.0,0.0,2.7408791924901554,0.0,0.0,0.0
2019-10-28,0.0,0.0,0.0,2.7408791924901554,0.0,0.0,0.0
2019-10-29,0.0,0.0,0.0,2.7408791924901554,0.0,0.0,0.0
2019-10-30,0.0,0.0,0.0,2.7408791924901554,0.0,0.0,0.0
2019-10-31,0.0,0.0,0.0,2.7408791924901554,0.0,0.0,0.0
2019-11-01,0.0,0.0,0.0,2.7408791924901554,0.0,0.0,0.0
2019-11-04,0.0,0.0,0.0,2.7408791924901554,0.0,0.0,0.0
2019-11-05,0.0,0.0,0.0,2.7408791924901554,0.0,0.0,0.0
2019-11-06,0.0,0.0,0.0,2.7408791924901554,0.0,0.0,0.0
2019-11-07,0.0,0.0,0.0,2.7408791924901554,0.0,0.0,0.0
2019-11-08,0.0,0.0,0.0,2.7408791924901554,0.0,0.0,0.0
2019-11-11,0.0,0.0,0.0,2.7408791924901554,0.0,0.0,0.0
2019-11-12,0.0,0.0,0.0,2.7408791924901554,0.0,0.0,0.0
2019-11-13,0.0,0.0,0.0,2.7408791924901554,0.0,0.0,0.0
2019-11-14,0.0,0.0,0.0,2.7408791924901554,0.0,0.0,0.0
2019-11-15,-0.0036739080944026,0.0,-0.0018369540472013,2.735844323364621,0.0,0.0,0.5
2019-11-18,-0.0033255838327024,0.0,-0.0016627919163512,2.731295183539335,0.0,0.0,0.5
2019-11-19,0.0175056380189495,0.0,0.00875281900947475,2.755201715942305,0.0,0.0,0.5
2019-11-20,0.0045261425169593,0.0,0.00226307125847965,2.761436933756968,0.0,0.0,0.5
2019-11-21,0.0009201756302972,0.0,0.0004600878151486,2.762707437242491,0.0,0.0,0.5
2019-11-22,-0.0094091034843852,0.0,-0.0047045517421926,2.7497101371554433,0.0,0.0,0.5
2019-11-25,-0.0179289728508718,0.0,-0.0089644864254359,2.72506039795703,0.0,0.0,0.5
2019-11-26,-0.0005,0.0,-0.00025,2.724379132857541,0.0,0.0,0.0
2019-11-27,0.000830602700645,0.0,0.0004153013503225,2.725510571190207,0.0,0.0,0.5
2019-11-28,-0.0005,0.0,-0.00025,2.7248291935474094,0.0,0.0,0.0
2019-11-29,0.002920885641715,0.0,0.0014604428208575,2.728808650781189,0.0,0.0,0.5
2019-12-02,0.0008556584375998,0.0,0.0004278292187999,2.7299761148545065,0.0,0.0,0.5
2019-12-03,-0.0004125773708267,0.0,-0.00020628868541335,2.729412951670563,0.0,0.0,0.5
2019-12-04,-0.0006295352303342,0.0,-0.0003147676151671,2.7285538208649593,0.0,0.0,0.5
2019-12-05,0.0137563377838436,0.0,0.0068781688919218,2.7473212748755667,0.0,0.0,0.5
2019-12-06,0.0039701310164403,0.0,0.00198506550822015,2.7527748875783216,0.0,0.0,0.5
2019-12-09,-0.0015431310595256,0.0,-0.0007715655297628,2.75065094136387,0.0,0.0,0.5
2019-12-10,0.0062496678565056,0.0,0.0031248339282528,2.759246268750224,0.0,0.0,0.5
2019-12-11,-0.0096903248914396,0.0,-0.0048451624457198,2.745877272350383,0.0,0.0,0.5
2019-12-12,0.0046046148829008,0.0,0.0023023074414504,2.7521991260278242,0.0,0.0,0.5
2019-12-13,0.0001612661063408,0.0,8.06330531704e-05,2.752421044246289,0.0,0.0,0.5
2019-12-16,0.0092809513274279,0.0,0.00464047566371395,2.7651935871184077,0.0,0.0,0.5
2019-12-17,-0.0016291901741046,0.0,-0.0008145950870523,2.7629410740075926,0.0,0.0,0.5
2019-12-18,-0.002880906880101,0.0,-0.0014404534400505,2.7589611860328813,0.0,0.0,0.5
2019-12-19,0.0002925577599182,0.0,0.0001462788799591,2.7593647637850247,0.0,0.0,0.5
2019-12-20,-0.0080238357948739,0.0,-0.00401191789743695,2.748294418903639,0.0,0.0,0.5
2019-12-23,-0.0074089128186299,0.0,-0.00370445640931495,2.738113482028847,0.0,0.0,0.5
2019-12-24,0.0125425716189808,0.0,0.0062712858094904,2.7552849742534686,0.0,0.0,0.5
2019-12-25,0.0087356336308987,0.0,0.00436781681544935,2.767319554295368,0.0,0.0,0.5
2019-12-26,-0.0035905199028321,0.0,-0.00179525995141605,2.762351496326771,0.0,0.0,0.5
2019-12-27,-0.0135549751061367,0.0,-0.00677748755306835,2.7436296934432165,0.0,0.0,0.5
2019-12-30,-0.0019723332205227,0.0,-0.00098616661026135,2.7409240174486214,0.0,0.0,0.5
2019-12-31,0.0007358884626724,0.0,0.0003679442313362,2.7419325246293726,0.0,0.0,0.5
2020-01-02,0.0055930054859527,0.0,0.00279650274297635,2.749600346455555,0.0,0.0,0.5
2020-01-03,0.0035427265631819,0.0,0.00177136328159095,2.754470887548316,0.0,0.0,0.5
2020-01-06,0.0168664999873666,0.0,0.0084332499936833,2.777700029143334,0.0,0.0,0.5
2020-01-07,0.0103319602180838,0.0,0.0051659801090419,2.792049572242773,0.0,0.0,0.5
2020-01-08,-0.0046555086048543,0.0,-0.00232775430242715,2.785550366838395,0.0,0.0,0.5
2020-01-09,0.0142424898155155,0.0,0.00712124490775775,2.805386953203546,0.0,0.0,0.5
2020-01-10,-0.0043938162072963,0.0,-0.00219690810364815,2.7992237758721843,0.0,0.0,0.5
2020-01-13,0.0063526137032401,0.0,0.00317630685162005,2.8081149695307044,0.0,0.0,0.5
2020-01-14,-0.0031235032613343,0.0,-0.00156175163066715,2.803729391397939,0.0,0.0,0.5
2020-01-15,0.006435604865018,0.0,0.003217802432509,2.812751238653676,0.0,0.0,0.5
2020-01-16,0.007250720608992,0.0,0.003625360304496,2.822948475340713,0.0,0.0,0.5
2020-01-17,-7.894215077752786e-05,0.0,-3.947107538876393e-05,2.8228370505286238,0.0,0.0,0.5
2020-01-20,0.0181090911020236,0.0,0.0090545455510118,2.848396557185719,0.0,0.0,0.5
2020-01-21,0.0096080118951413,0.0,0.00480400594757065,2.8620802711874793,0.0,0.0,0.5
2020-01-22,0.0093381288933489,0.0,0.00466906444667445,2.8754435084252092,0.0,0.0,0.5
2020-01-23,-0.0022643646338164,0.0,-0.0011321823169082,2.872187982131702,0.0,0.0,0.5
2020-02-03,0.011237188435031,0.0,0.0056185942175155,2.888325640919725,0.0,0.0,0.5
2020-02-04,0.0214599723837813,0.0,0.01072998619189065,2.919317335164477,0.0,0.0,0.5
2020-02-05,0.0186968781903051,0.0,0.00934843909515255,2.946608395471685,0.0,0.0,0.5
2020-02-06,0.0184910805286817,0.0,0.00924554026434085,2.9738513820352632,0.0,0.0,0.5
2020-02-07,0.0017400492897952,0.0,0.0008700246448976,2.9764387060278965,0.0,0.0,0.5
2020-02-10,0.0089111844946898,0.0,0.0044555922473449,2.9897005032511714,0.0,0.0,0.5
2020-02-11,-0.0158870278795358,0.0,-0.0079435139397679,2.9659517756278646,0.0,0.0,0.5
2020-02-12,0.0197702393301288,0.0,0.0098851196650644,2.9952705638507564,0.0,0.0,0.5
2020-02-13,-0.0013222424241972,0.0,-0.0006611212120986,2.99329032694502,0.0,0.0,0.125
2020-02-14,-0.0051265788531329,0.0,-0.00256328942656645,2.985617657499318,0.0,0.0,0.5
2020-02-17,0.014376980529426,0.0,0.007188490264713,3.007079740964407,0.0,0.0,0.5
2020-02-18,0.0165067193442829,0.0,0.00825335967214145,3.0318982516293964,0.0,0.0,0.5
2020-02-19,-0.0036267890034585,0.0,-0.00181339450172925,3.0264002240100893,0.0,0.0,0.125
2020-02-20,-0.000227769441578,0.0,-0.000113884720789,3.026055563265582,0.0,0.0,0.125
2020-02-21,0.0166860591008251,0.0,0.00834302955041255,3.0513020342510973,0.0,0.0,0.5
2020-02-24,0.0208630267700051,0.0,0.01043151338500255,3.083131732263073,0.0,0.0,0.5
2020-02-25,0.0125105637066782,0.0,0.0062552818533391,3.102417590239352,0.0,0.0,0.5
2020-02-26,-0.0347096023394033,0.0,-0.01735480116970165,3.048575749815363,0.0,0.0,0.5
2020-02-27,0.004418092342066,0.0,0.002209046171033,3.0553101944025967,0.0,0.0,0.5
2020-02-28,-0.0223069874325868,0.0,-0.0111534937162934,3.0212328113480003,0.0,0.0,0.5
2020-03-02,-0.0020095863120483,0.0,-0.00100479315602415,3.018197097296402,0.0,0.0,0.5
2020-03-03,0.0123657499261502,0.0,0.0061828749630751,3.0368582325629014,0.0,0.0,0.5
2020-03-04,-0.0075424237702453,0.0,-0.00377121188512265,3.0254055967028277,0.0,0.0,0.5
2020-03-05,-0.0036905174868694,0.0,-0.0018452587434347,3.019822940573076,0.0,0.0,0.5
2020-03-06,0.0088232502980853,0.0,0.00441162514904265,3.033145267403364,0.0,0.0,0.5
2020-03-09,-0.0117850075912105,0.0,-0.00589250379560525,3.015272447402568,0.0,0.0,0.5
2020-03-10,-0.0005,0.0,-0.00025,3.014518629290717,0.0,0.0,0.0
2020-03-11,0.0,0.0,0.0,3.014518629290717,0.0,0.0,0.0
2020-03-12,0.0,0.0,0.0,3.014518629290717,0.0,0.0,0.0
2020-03-13,0.0,0.0,0.0,3.014518629290717,0.0,0.0,0.0
2020-03-16,0.0,0.0,0.0,3.014518629290717,0.0,0.0,0.0
2020-03-17,0.0,0.0,0.0,3.014518629290717,0.0,0.0,0.0
2020-03-18,0.0,0.0,0.0,3.014518629290717,0.0,0.0,0.0
2020-03-19,0.0,0.0,0.0,3.014518629290717,0.0,0.0,0.0
2020-03-20,0.0,0.0,0.0,3.014518629290717,0.0,0.0,0.0
2020-03-23,0.0,0.0,0.0,3.014518629290717,0.0,0.0,0.0
2020-03-24,0.0,0.0,0.0,3.014518629290717,0.0,0.0,0.0
2020-03-25,0.0,0.0,0.0,3.014518629290717,0.0,0.0,0.0
2020-03-26,0.0,0.0,0.0,3.014518629290717,0.0,0.0,0.0
2020-03-27,0.0,0.0,0.0,3.014518629290717,0.0,0.0,0.0
2020-03-30,0.0,0.0,0.0,3.014518629290717,0.0,0.0,0.0
2020-03-31,0.0,0.0,0.0,3.014518629290717,0.0,0.0,0.0
2020-04-01,0.0,0.0,0.0,3.014518629290717,0.0,0.0,0.0
2020-04-02,0.0,0.0,0.0,3.014518629290717,0.0,0.0,0.0
2020-04-03,0.0,0.0,0.0,3.014518629290717,0.0,0.0,0.0
2020-04-07,0.0,0.0,0.0,3.014518629290717,0.0,0.0,0.0
2020-04-08,0.0,0.0,0.0,3.014518629290717,0.0,0.0,0.0
2020-04-09,0.0,0.0,0.0,3.014518629290717,0.0,0.0,0.0
2020-04-10,0.0,0.0,0.0,3.014518629290717,0.0,0.0,0.0
2020-04-13,0.0,0.0,0.0,3.014518629290717,0.0,0.0,0.0
2020-04-14,0.0,0.0,0.0,3.014518629290717,0.0,0.0,0.0
2020-04-15,0.0,0.0,0.0,3.014518629290717,0.0,0.0,0.0
2020-04-16,0.0,0.0,0.0,3.014518629290717,0.0,0.0,0.0
2020-04-17,0.0,0.0,0.0,3.014518629290717,0.0,0.0,0.0
2020-04-20,0.0,0.0,0.0,3.014518629290717,0.0,0.0,0.0
2020-04-21,0.0,0.0,0.0,3.014518629290717,0.0,0.0,0.0
2020-04-22,0.0,0.0,0.0,3.014518629290717,0.0,0.0,0.0
2020-04-23,0.0,0.0,0.0,3.014518629290717,0.0,0.0,0.0
2020-04-24,0.0,0.0,0.0,3.014518629290717,0.0,0.0,0.0
2020-04-27,0.0,0.0,0.0,3.014518629290717,0.0,0.0,0.0
2020-04-28,0.0,0.0,0.0,3.014518629290717,0.0,0.0,0.0
2020-04-29,0.0,0.0,0.0,3.014518629290717,0.0,0.0,0.0
2020-04-30,0.0,0.0,0.0,3.014518629290717,0.0,0.0,0.0
2020-05-06,0.0,0.0,0.0,3.014518629290717,0.0,0.0,0.0
2020-05-07,0.0,0.0,0.0,3.014518629290717,0.0,0.0,0.0
2020-05-08,0.0,0.0,0.0,3.014518629290717,0.0,0.0,0.0
2020-05-11,-0.0101884566041063,0.0,-0.00509422830205315,2.9991619831723177,0.0,0.0,0.5
2020-05-12,0.0101263255771777,0.0,0.00506316278858885,3.014347228522466,0.0,0.0,0.5
2020-05-13,0.0057469078336442,0.0,0.0028734539168221,3.0230088163729256,0.0,0.0,0.5
2020-05-14,8.562395482969443e-05,0.0,4.281197741484721e-05,3.0231382373580966,0.0,0.0,0.5
2020-05-15,0.0063264475645634,0.0,0.0031632237822817,3.0327011001276327,0.0,0.0,0.5
2020-05-18,-0.0070120595053817,0.0,-0.00350602975269085,3.022068359839567,0.0,0.0,0.5
2020-05-19,0.0052935975086743,0.0,0.00264679875433715,3.030067166609912,0.0,0.0,0.5
2020-05-20,-0.0068483798722023,0.0,-0.00342418993610115,3.0196916411122956,0.0,0.0,0.5
2020-05-21,-0.0033960136503425,0.0,-0.00169800682517125,3.014564184095774,0.0,0.0,0.5
2020-05-22,-0.0022925148452064,0.0,-0.0011462574226032,3.0111087175238405,0.0,0.0,0.5
