date,forward_return,reverse_mainnav_return,forward_nav,reverse_mainnav_nav,forward_gross_exposure,reverse_mainnav_gross_exposure,reverse_mainnav_nav_defense_gate,reverse_mainnav_volhot_gate,combo_return,combo_nav,gross_exposure,net_pair_exposure_forward_positive
2023-10-25,0.0054215966103656,0.0,2.3532463305961797,1.9750659522305698,1.0,0.0,0,0,0.0027107983051828,2.181264560254428,0.5,0.5
2023-10-26,0.0029013527924979,0.0,2.36007392840889,1.9750659522305698,1.0,0.0,0,0,0.00145067639624895,2.1844288692659632,0.5,0.5
2023-10-27,0.00427850709356,0.0,2.3701715214529138,1.9750659522305698,1.0,0.0,0,0,0.00213925354678,2.1891019164722287,0.5,0.5
2023-10-30,0.0091327346699965,0.0,2.391817669080725,1.9750659522305698,1.0,0.0,0,0,0.00456636733499825,2.1990981599565895,0.5,0.5
2023-10-31,-0.0030622378259844,0.0,2.384493354541608,1.9750659522305698,1.0,0.0,0,0,-0.0015311189129922,2.195731079172354,0.5,0.5
2023-11-01,-0.001416441523601,0.0,2.3811158591414845,1.9750659522305698,1.0,0.0,0,0,-0.0007082207618005,2.1941760168347533,0.5,0.5
2023-11-02,-0.0076009426165268,0.0,2.363017134132848,1.9750659522305698,1.0,0.0,0,0,-0.0038004713082634,2.185837113837493,0.5,0.5
2023-11-03,0.0064587972293435,0.0,2.3782793826516766,1.9750659522305698,1.0,0.0,0,0,0.00322939861467175,2.1928960531848176,0.5,0.5
2023-11-06,0.0070403058970764,0.0,2.395023197014255,1.9750659522305698,1.0,0.0,0,0,0.0035201529485382,2.200615382692274,0.5,0.5
2023-11-07,0.0068726437046553,0.0,2.4114833381117182,1.9750659522305698,1.0,0.0,0,0,0.00343632185232765,2.2081774054203875,0.5,0.5
2023-11-08,0.0060406483523751,0.0,2.426050260964863,1.9750659522305698,1.0,0.0,0,0,0.00302032417618755,2.2148468170232896,0.5,0.5
2023-11-09,-0.0067123728599149,0.0,2.4097657070363727,1.9750659522305698,1.0,0.0,0,0,-0.00335618642995745,2.2074133781915615,0.5,0.5
2023-11-10,0.0053396683333977,0.0,2.4226330566731424,1.9750659522305698,1.0,0.0,0,0,0.00266983416669885,2.2133068058486853,0.5,0.5
2023-11-13,0.0112050120683002,0.0,2.449778689310228,1.9750659522305698,1.0,0.0,0,0,0.0056025060341501,2.225706870583878,0.5,0.5
2023-11-14,0.0053350503872113,0.0,2.462848382055215,1.9750659522305698,1.0,0.0,0,0,0.00266752519360565,2.2316439997347417,0.5,0.5
2023-11-15,-0.0029203000700169,0.0,2.455656125752658,1.9750659522305698,1.0,0.0,0,0,-0.00146015003500845,2.2283854646704024,0.5,0.5
2023-11-16,-0.0003407283779534,0.0,2.454819414024119,1.9750659522305698,1.0,0.0,0,0,-0.0001703641889767,2.2280058275879866,0.5,0.5
2023-11-17,0.0100142716013944,0.0,2.4794026423685325,1.9750659522305698,1.0,0.0,0,0,0.0050071358006972,2.239161755331464,0.5,0.5
2023-11-20,0.0063904259307776,0.0,2.4952470813071628,1.9750659522305698,1.0,0.0,0,0,0.0031952129653888,2.2463163540037017,0.5,0.5
2023-11-21,-0.0078967377239129,0.0,2.4755427695497207,1.9750659522305698,1.0,0.0,0,0,-0.00394836886195645,2.23744706845745,0.5,0.5
2023-11-22,-0.0025332848158674,0.0,2.46927151464059,1.9750659522305698,1.0,0.0,0,0,-0.0012666424079337,2.2346130231150347,0.5,0.5
2023-11-23,0.0056730636321382,0.0,2.4832798490681727,1.9750659522305698,1.0,0.0,0,0,0.0028365318160691,2.2409515740517025,0.5,0.5
2023-11-24,-0.0035965380099953,0.0,2.474348638701543,1.9750659522305698,0.5,0.0,0,0,-0.00179826900499765,2.2369217402943846,0.25,0.25
2023-11-27,0.003378182474513,0.0,2.48270743990864,1.9750659522305698,0.5,0.0,0,0,0.0016890912372565,2.2407001052043443,0.25,0.25
2023-11-28,0.0016729200912117,0.0,2.486860811065464,1.9750659522305698,0.5,0.0,0,0,0.00083646004560585,2.2425743613165325,0.25,0.25
2023-11-29,0.001873461157634,0.0,2.491519848199437,1.9750659522305698,0.5,0.0,0,0,0.000936730578817,2.244675049296049,0.25,0.25
2023-11-30,-0.0038073634029248,0.0,2.482033726711742,1.9750659522305698,0.5,0.0,0,0,-0.0019036817014624,2.240401902478975,0.25,0.25
2023-12-01,0.0059987539099668,0.0,2.4969228362345235,1.9750659522305698,0.5,0.0,0,0,0.0029993769549834,2.247121712315171,0.25,0.25
2023-12-04,0.0020008842082152,0.0,2.501918889706677,1.9750659522305698,0.5,0.0,0,0,0.0010004421041076,2.2493698274892258,0.25,0.25
2023-12-05,-0.0004480683818423,0.0,2.500797858958266,1.9750659522305698,0.5,0.0,0,0,-0.00022403419092115,2.248865891739842,0.25,0.25
2023-12-06,0.0018139199715394,0.0,2.505334106139413,1.9750659522305698,0.5,0.0,0,0,0.0009069599857697,2.250905523117012,0.25,0.25
2023-12-07,0.0009786256934292,0.0,2.5077858904663057,1.9750659522305698,0.5,0.0,0,0,0.0004893128467146,2.2520069201062136,0.25,0.25
2023-12-08,-0.0026683317701516,0.0,2.5010942857020364,1.9750659522305698,0.5,0.0,0,0,-0.0013341658850758,2.2490023693004533,0.25,0.25
2023-12-11,0.0058161530684804,0.0,2.515641032906381,1.9750659522305698,1.0,0.0,0,0,0.0029080765342402,2.2555426403160665,0.5,0.5
2023-12-12,-0.001502039822621,0.0,2.5118624398955363,1.9750659522305698,1.0,0.0,0,0,-0.0007510199113105,2.253848682882379,0.5,0.5
2023-12-13,0.0032656371027257,0.0,2.5200652710762026,1.9750659522305698,0.5,0.0,0,0,0.00163281855136285,2.257528808823754,0.25,0.25
2023-12-14,0.0003192495152006,0.0,2.520869800692268,1.9750659522305698,0.5,0.0,0,0,0.0001596247576003,2.2578891663126384,0.25,0.25
2023-12-15,-0.0018122334958176,0.0,2.516301396000858,1.9750659522305698,0.5,0.0,0,0,-0.0009061167479088,2.255843255124121,0.25,0.25
2023-12-18,-0.0061460318355064,0.0,2.500836127513307,1.9750659522305698,0.5,0.0,0,0,-0.0030730159177532,2.2489110128931684,0.25,0.25
2023-12-19,-0.0001438339348815,0.0,2.500476422412593,1.9750659522305698,0.5,0.0,0,0,-7.191696744075e-05,2.248749278033077,0.25,0.25
2023-12-20,-0.00025,0.0,2.49985130330699,1.9750659522305698,0.0,0.0,0,0,-0.000125,2.2484681843733227,0.0,0.0
2023-12-21,0.0,0.003069587658089679,2.49985130330699,1.98112859030145,0.0,1.0,0,0,0.0015347938290448395,2.2519191194675026,0.5,-0.5
2023-12-22,0.0,0.01326704430748693,2.49985130330699,2.0074123110878084,0.0,1.0,0,0,0.006633522153743465,2.266857274834929,0.5,-0.5
2023-12-25,0.0,0.0027455639959983458,2.49985130330699,2.0129237900542547,0.0,1.0,0,0,0.0013727819979991729,2.2699691756938556,0.5,-0.5
2023-12-26,0.0,0.008017085688904357,2.49985130330699,2.0290615725643537,0.0,1.0,0,0,0.004008542844452179,2.2790684443902105,0.5,-0.5
2023-12-27,0.0,-0.0043733017473136515,2.49985130330699,2.020187874043651,0.0,1.0,0,0,-0.0021866508736568258,2.274084917385161,0.5,-0.5
2023-12-28,0.0,0.004153939046932065,2.49985130330699,2.02857961133578,0.0,1.0,0,0,0.0020769695234660324,2.278808122452344,0.5,-0.5
2023-12-29,0.0,-0.009093415517417824,2.49985130330699,2.010132894019742,0.0,1.0,0,0,-0.004546707758708912,2.268447047881381,0.5,-0.5
2024-01-02,0.0,-0.007568480991035131,2.49985130330699,1.994919241421899,0.0,1.0,0,0,-0.0037842404955175657,2.2598626987008514,0.5,-0.5
2024-01-03,0.0,0.0028810756116841585,2.49985130330699,2.000666754595639,0.0,1.0,0,0,0.0014405378058420792,2.2631181163543426,0.5,-0.5
2024-01-04,0.0,-0.0022199619832112827,2.49985130330699,1.9962253504593621,0.0,1.0,0,0,-0.0011099809916056413,2.260606098263431,0.5,-0.5
2024-01-05,0.0,0.013426922892104232,2.49985130330699,2.0230285143152438,0.0,1.0,0,0,0.006713461446052116,2.2757825901488324,0.5,-0.5
2024-01-08,0.0,0.010612182839514483,2.49985130330699,2.0444972627987084,0.0,1.0,0,0,0.005306091419757242,2.287858100623654,0.5,-0.5
2024-01-09,0.0,0.00020534408233996437,2.49985130330699,2.0449170882129843,0.0,1.0,0,0,0.00010267204116998219,2.2880929996847517,0.5,-0.5
2024-01-10,0.0,0.0027777482822233246,2.49985130330699,2.050597353142057,0.0,1.0,0,0,0.0013888741411116623,2.2912708728844726,0.5,-0.5
2024-01-11,0.0,-0.01209332275145214,2.49985130330699,2.0257988175172366,0.0,1.0,0,0,-0.00604666137572607,2.2774163337960758,0.5,-0.5
2024-01-12,0.0,0.003055690023165303,2.49985130330699,2.031989030752864,0.0,1.0,0,0,0.0015278450115826514,2.280895872980963,0.5,-0.5
2024-01-15,0.0,0.0017278186754359215,2.49985130330699,2.0354999393484796,0.0,1.0,0,0,0.0008639093377179607,2.2828663602239936,0.5,-0.5
2024-01-16,0.0,0.00969705292884937,2.49985130330699,2.0552382899970114,0.0,1.0,0,0,0.004848526464424685,2.2939348981862846,0.5,-0.5
2024-01-17,0.0,0.005542373960674585,2.49985130330699,2.0666291891784723,0.0,1.0,0,0,0.0027711869803372924,2.3002918207098797,0.5,-0.5
2024-01-18,0.0,0.0170989282782692,2.49985130330699,2.1019663334620127,0.0,1.0,0,0,0.0085494641391346,2.3199580831405835,0.5,-0.5
2024-01-19,0.0,0.007375593153634123,2.49985130330699,2.1174695819602647,0.0,0.6855767638987837,0,0,0.0036877965768170617,2.3285136166179488,0.3427883819493919,-0.3427883819493919
2024-01-22,0.0,0.029879895782103632,2.49985130330699,2.180739352391012,0.0,0.6685131848582517,0,0,0.014939947891051816,2.3633014887138257,0.33425659242912586,-0.33425659242912586
2024-01-23,0.0,-0.0003342565924291259,2.49985130330699,2.1800104258861057,0.0,0.0,0,1,-0.00016712829621456295,2.362906514162576,0.0,0.0
2024-01-24,0.0,0.0,2.49985130330699,2.1800104258861057,0.0,0.0,0,1,0.0,2.362906514162576,0.0,0.0
2024-01-25,0.0,-0.0,2.49985130330699,2.1800104258861057,0.0,0.0,0,1,0.0,2.362906514162576,0.0,0.0
2024-01-26,0.0,0.0,2.49985130330699,2.1800104258861057,0.0,0.0,0,1,0.0,2.362906514162576,0.0,0.0
2024-01-29,0.0,0.0,2.49985130330699,2.1800104258861057,0.0,0.0,0,1,0.0,2.362906514162576,0.0,0.0
2024-01-30,0.0,0.0,2.49985130330699,2.1800104258861057,0.0,0.0,0,1,0.0,2.362906514162576,0.0,0.0
2024-01-31,0.0,0.0,2.49985130330699,2.1800104258861057,0.0,0.0,0,1,0.0,2.362906514162576,0.0,0.0
2024-02-01,0.0,0.0,2.49985130330699,2.1800104258861057,0.0,0.0,0,1,0.0,2.362906514162576,0.0,0.0
2024-02-02,0.0,0.0,2.49985130330699,2.1800104258861057,0.0,0.0,0,1,0.0,2.362906514162576,0.0,0.0
2024-02-05,0.0,0.0,2.49985130330699,2.1800104258861057,0.0,0.0,0,1,0.0,2.362906514162576,0.0,0.0
2024-02-06,0.0,-0.0,2.49985130330699,2.1800104258861057,0.0,0.0,0,1,0.0,2.362906514162576,0.0,0.0
2024-02-07,0.0,-0.0,2.49985130330699,2.1800104258861057,0.0,0.0,0,1,0.0,2.362906514162576,0.0,0.0
2024-02-08,0.0,-0.0,2.49985130330699,2.1800104258861057,0.0,0.0,0,1,0.0,2.362906514162576,0.0,0.0
2024-02-19,0.0,0.0,2.49985130330699,2.1800104258861057,0.0,0.0,0,1,0.0,2.362906514162576,0.0,0.0
2024-02-20,0.0,-0.0,2.49985130330699,2.1800104258861057,0.0,0.0,0,1,0.0,2.362906514162576,0.0,0.0
2024-02-21,0.0,0.0,2.49985130330699,2.1800104258861057,0.0,0.0,0,1,0.0,2.362906514162576,0.0,0.0
2024-02-22,0.0,-0.0,2.49985130330699,2.1800104258861057,0.0,0.0,0,1,0.0,2.362906514162576,0.0,0.0
2024-02-23,0.0,-0.0,2.49985130330699,2.1800104258861057,0.0,0.0,0,1,0.0,2.362906514162576,0.0,0.0
2024-02-26,0.0,-0.0,2.49985130330699,2.1800104258861057,0.0,0.0,0,1,0.0,2.362906514162576,0.0,0.0
2024-02-27,0.0,0.0,2.49985130330699,2.1800104258861057,0.0,0.0,0,0,0.0,2.362906514162576,0.0,0.0
2024-02-28,0.0,0.0,2.49985130330699,2.1800104258861057,0.0,0.0,0,0,0.0,2.362906514162576,0.0,0.0
2024-02-29,0.0,0.0,2.49985130330699,2.1800104258861057,0.0,0.0,0,0,0.0,2.362906514162576,0.0,0.0
2024-03-01,0.0,0.0,2.49985130330699,2.1800104258861057,0.0,0.0,0,0,0.0,2.362906514162576,0.0,0.0
2024-03-04,0.0,0.0,2.49985130330699,2.1800104258861057,0.0,0.0,0,0,0.0,2.362906514162576,0.0,0.0
2024-03-05,0.0,0.0,2.49985130330699,2.1800104258861057,0.0,0.0,0,0,0.0,2.362906514162576,0.0,0.0
2024-03-06,0.0,0.0,2.49985130330699,2.1800104258861057,0.0,0.0,0,0,0.0,2.362906514162576,0.0,0.0
2024-03-07,0.0,0.0,2.49985130330699,2.1800104258861057,0.0,0.0,0,0,0.0,2.362906514162576,0.0,0.0
2024-03-08,0.0,0.0,2.49985130330699,2.1800104258861057,0.0,0.0,0,0,0.0,2.362906514162576,0.0,0.0
2024-03-11,0.0,0.0,2.49985130330699,2.1800104258861057,0.0,0.0,0,0,0.0,2.362906514162576,0.0,0.0
2024-03-12,0.0,0.0,2.49985130330699,2.1800104258861057,0.0,0.0,0,0,0.0,2.362906514162576,0.0,0.0
2024-03-13,0.0,0.0,2.49985130330699,2.1800104258861057,0.0,0.0,0,0,0.0,2.362906514162576,0.0,0.0
2024-03-14,0.0,0.0,2.49985130330699,2.1800104258861057,0.0,0.0,0,0,0.0,2.362906514162576,0.0,0.0
2024-03-15,0.0,0.0,2.49985130330699,2.1800104258861057,0.0,0.0,0,0,0.0,2.362906514162576,0.0,0.0
2024-03-18,0.0,0.0,2.49985130330699,2.1800104258861057,0.0,0.0,0,0,0.0,2.362906514162576,0.0,0.0
2024-03-19,0.0,0.0,2.49985130330699,2.1800104258861057,0.0,0.0,0,0,0.0,2.362906514162576,0.0,0.0
2024-03-20,0.0,0.0,2.49985130330699,2.1800104258861057,0.0,0.0,0,0,0.0,2.362906514162576,0.0,0.0
2024-03-21,0.0,0.0,2.49985130330699,2.1800104258861057,0.0,0.0,0,0,0.0,2.362906514162576,0.0,0.0
2024-03-22,0.0,0.0,2.49985130330699,2.1800104258861057,0.0,0.0,0,0,0.0,2.362906514162576,0.0,0.0
2024-03-25,0.0,0.0,2.49985130330699,2.1800104258861057,0.0,0.0,0,0,0.0,2.362906514162576,0.0,0.0
2024-03-26,0.0,0.0,2.49985130330699,2.1800104258861057,0.0,0.0,0,0,0.0,2.362906514162576,0.0,0.0
2024-03-27,0.0,0.0,2.49985130330699,2.1800104258861057,0.0,0.0,0,0,0.0,2.362906514162576,0.0,0.0
2024-03-28,0.0,0.0,2.49985130330699,2.1800104258861057,0.0,0.0,0,0,0.0,2.362906514162576,0.0,0.0
2024-03-29,0.0,0.0,2.49985130330699,2.1800104258861057,0.0,0.0,0,0,0.0,2.362906514162576,0.0,0.0
2024-04-01,0.0,0.0,2.49985130330699,2.1800104258861057,0.0,0.0,0,0,0.0,2.362906514162576,0.0,0.0
2024-04-02,0.0,0.0,2.49985130330699,2.1800104258861057,0.0,0.0,0,0,0.0,2.362906514162576,0.0,0.0
2024-04-03,0.0,0.0,2.49985130330699,2.1800104258861057,0.0,0.0,0,0,0.0,2.362906514162576,0.0,0.0
2024-04-08,0.0,0.0,2.49985130330699,2.1800104258861057,0.0,0.0,0,0,0.0,2.362906514162576,0.0,0.0
2024-04-09,0.0,0.0,2.49985130330699,2.1800104258861057,0.0,0.0,0,0,0.0,2.362906514162576,0.0,0.0
2024-04-10,0.0,0.0,2.49985130330699,2.1800104258861057,0.0,0.0,0,0,0.0,2.362906514162576,0.0,0.0
2024-04-11,0.0,0.0,2.49985130330699,2.1800104258861057,0.0,0.0,0,0,0.0,2.362906514162576,0.0,0.0
2024-04-12,-1.908206456860385e-05,0.0,2.499803600983008,2.1800104258861057,0.5,0.0,0,0,-9.541032284301924e-06,2.3628839695952393,0.25,0.25
2024-04-15,-0.0150191473680273,0.0,2.4622586823087187,2.1800104258861057,0.5,0.0,0,0,-0.00750957368401365,2.3451397183187894,0.25,0.25
2024-04-16,-0.00025,0.0,2.461643117638141,2.1800104258861057,0.0,0.0,0,0,-0.000125,2.3448465758539996,0.0,0.0
2024-04-17,0.0,-0.0,2.461643117638141,2.1800104258861057,0.0,0.0,0,1,0.0,2.3448465758539996,0.0,0.0
2024-04-18,0.0,0.0,2.461643117638141,2.1800104258861057,0.0,0.0,0,1,0.0,2.3448465758539996,0.0,0.0
2024-04-19,0.0,-0.0,2.461643117638141,2.1800104258861057,0.0,0.0,0,1,0.0,2.3448465758539996,0.0,0.0
2024-04-22,0.0,0.0,2.461643117638141,2.1800104258861057,0.0,0.0,0,1,0.0,2.3448465758539996,0.0,0.0
2024-04-23,0.0,-0.0,2.461643117638141,2.1800104258861057,0.0,0.0,0,1,0.0,2.3448465758539996,0.0,0.0
2024-04-24,0.0,-0.0,2.461643117638141,2.1800104258861057,0.0,0.0,0,1,0.0,2.3448465758539996,0.0,0.0
2024-04-25,0.0,0.0,2.461643117638141,2.1800104258861057,0.0,0.0,0,1,0.0,2.3448465758539996,0.0,0.0
2024-04-26,0.0,0.0,2.461643117638141,2.1800104258861057,0.0,0.0,0,0,0.0,2.3448465758539996,0.0,0.0
2024-04-29,0.0,0.0,2.461643117638141,2.1800104258861057,0.0,0.0,0,0,0.0,2.3448465758539996,0.0,0.0
2024-04-30,-0.0037525405345269,0.0,2.452405702057665,2.1800104258861057,1.0,0.0,0,0,-0.00187627026726345,2.34044700994243,0.5,0.5
2024-05-06,0.0049900687796669,0.0,2.46464337518658,2.1800104258861057,1.0,0.0,0,0,0.00249503438983345,2.346286505719819,0.5,0.5
2024-05-07,0.0029883502474561,0.0,2.47200859282671,2.1800104258861057,1.0,0.0,0,0,0.00149417512372805,2.3497922686498045,0.5,0.5
2024-05-08,-0.0079595892303923,0.0,2.452332419853809,2.1800104258861057,1.0,0.0,0,0,-0.00397979461519615,2.3404405780322026,0.5,0.5
2024-05-09,0.0031311922392814,0.0,2.460011144094993,2.1800104258861057,0.5,0.0,0,0,0.0015655961196407,2.34410476271942,0.25,0.25
2024-05-10,-0.0049052545479413,0.0,2.4479441632424352,2.1800104258861057,0.5,0.0,0,0,-0.00245262727397065,2.3383555474453295,0.25,0.25
2024-05-13,-0.0094061876028103,0.0,2.4249183412017725,2.1800104258861057,1.0,0.0,0,0,-0.00470309380140515,2.3273580419646582,0.5,0.5
2024-05-14,0.0035971040499863,0.0,2.4336410247877955,2.1800104258861057,0.5,0.0,0,0,0.00179855202499315,2.331543916483918,0.25,0.25
2024-05-15,-0.0006718269639692,0.0,2.4320060391267218,2.1800104258861057,0.5,0.0,0,0,-0.0003359134819846,2.330760719448532,0.25,0.25
2024-05-16,-0.0027154663478654,0.0,2.425402008569668,2.1800104258861057,0.5,0.0,0,0,-0.0013577331739327,2.3275961682992374,0.25,0.25
2024-05-17,0.0015845738537776,0.0,2.429245237177347,2.1800104258861057,0.5,0.0,0,0,0.0007922869268888,2.3294402923144575,0.25,0.25
2024-05-20,0.0012443872422658,0.0,2.4322681589588253,2.1800104258861057,0.5,0.0,0,0,0.0006221936211329,2.3308896552051452,0.25,0.25
2024-05-21,-0.0069931480939618,0.0,2.4152589475189985,2.1800104258861057,1.0,0.0,0,0,-0.0034965740469809,2.3227395269303788,0.5,0.5
2024-05-22,-0.0011123489814884,0.0,2.412572336688695,2.1800104258861057,0.5,0.0,0,0,-0.0005561744907442,2.321447678456857,0.25,0.25
2024-05-23,-0.0057252244603526,0.0,2.398759818534314,2.1800104258861057,0.5,0.0,0,1,-0.0028626122301763,2.314802273940792,0.25,0.25
2024-05-24,-0.00025,0.0,2.398160128579681,2.1800104258861057,0.0,0.0,0,1,-0.000125,2.3145129236565496,0.0,0.0
2024-05-27,0.0,-0.0011762324941815834,2.398160128579681,2.177446226785524,0.0,1.0,0,0,-0.0005881162470907917,2.3131517210020456,0.5,-0.5
2024-05-28,0.0,0.003204964474071259,2.398160128579681,2.184424864586572,0.0,1.0,0,0,0.0016024822370356295,2.31685850554652,0.5,-0.5
2024-05-29,0.0,0.0006022477160645412,2.398160128579681,2.185740429472184,0.0,1.0,0,0,0.0003011238580322706,2.3175561669182247,0.5,-0.5
2024-05-30,0.0,-0.002154365135823344,2.398160128579681,2.1810315464949697,0.0,1.0,0,0,-0.001077182567911672,2.315059735815064,0.5,-0.5
2024-05-31,0.0,-0.007892436875924003,2.398160128579681,2.1638178926898592,0.0,1.0,0,0,-0.003946218437962001,2.3059240044006075,0.5,-0.5
2024-06-03,0.0,0.015854359018622866,2.398160128579681,2.198123838411484,0.0,1.0,0,0,0.007927179509311433,2.324203477918321,0.5,-0.5
2024-06-04,0.0,0.0019876068032986804,2.398160128579681,2.2024928443072036,0.0,1.0,0,0,0.0009938034016493402,2.326513279240802,0.5,-0.5
2024-06-05,0.0,0.007425791162970707,2.398160128579681,2.2188480962069663,0.0,1.0,0,0,0.0037128955814853537,2.335151380115562,0.5,-0.5
2024-06-06,0.0,0.0213409305802712,2.398160128579681,2.266200379396286,0.0,1.0,0,0,0.0106704652901356,2.360068531864297,0.5,-0.5
2024-06-07,0.0,-0.00943320404342618,2.398160128579681,2.244822848814151,0.0,1.0,0,0,-0.00471660202171309,2.3489370278555244,0.5,-0.5
2024-06-11,0.0,-0.017383842724593812,2.398160128579681,2.2057992014657914,0.0,1.0,0,0,-0.008691921362296906,2.3285202519244166,0.5,-0.5
2024-06-12,0.0,-0.0030117314322090083,2.398160128579681,2.1991559266775953,0.0,1.0,0,0,-0.0015058657161045041,2.325013813107789,0.5,-0.5
2024-06-13,0.0,0.0018810433685760852,2.398160128579681,2.203292634349937,0.0,1.0,0,0,0.0009405216842880426,2.327200539015286,0.5,-0.5
2024-06-14,0.0,0.004287504575882117,2.398160128579681,2.2127392616017194,0.0,1.0,0,0,0.0021437522879410587,2.332189480495298,0.5,-0.5
2024-06-17,0.0,-0.002145021069355657,2.398160128579681,2.207992889264593,0.0,1.0,0,0,-0.0010725105346778285,2.329688182708602,0.5,-0.5
2024-06-18,0.0,-0.0056471445353952765,2.398160128579681,2.195524034285791,0.0,1.0,0,0,-0.0028235722676976382,2.3231101397635228,0.5,-0.5
2024-06-19,0.0,0.008222945574422713,2.398160128579681,2.21357770892706,0.0,1.0,0,0,0.0041114727872113566,2.3326615438848552,0.5,-0.5
2024-06-20,0.0,0.013175528255202185,2.398160128579681,2.242742764576114,0.0,1.0,0,0,0.006587764127601092,2.3480285679254944,0.5,-0.5
2024-06-21,0.0,-0.0013811081411630704,2.398160128579681,2.2396452942854235,0.0,0.5765650518969538,0,0,-0.0006905540705815352,2.346407127240072,0.2882825259484769,-0.2882825259484769
2024-06-24,0.0,0.016995026122553138,2.398160128579681,2.277708124567057,0.0,0.5921200218333634,0,0,0.008497513061276569,2.366345752450867,0.2960600109166817,-0.2960600109166817
2024-06-25,0.0,-0.00029606001091668174,2.398160128579681,2.277033786274833,0.0,0.0,0,1,-0.00014803000545834087,2.3659954622762154,0.0,0.0
2024-06-26,0.0,-0.0,2.398160128579681,2.277033786274833,0.0,0.0,0,1,0.0,2.3659954622762154,0.0,0.0
2024-06-27,0.0,0.0,2.398160128579681,2.277033786274833,0.0,0.0,0,1,0.0,2.3659954622762154,0.0,0.0
2024-06-28,0.0,-0.0,2.398160128579681,2.277033786274833,0.0,0.0,0,1,0.0,2.3659954622762154,0.0,0.0
2024-07-01,0.0,-0.0,2.398160128579681,2.277033786274833,0.0,0.0,0,1,0.0,2.3659954622762154,0.0,0.0
2024-07-02,0.0,0.0,2.398160128579681,2.277033786274833,0.0,0.0,0,1,0.0,2.3659954622762154,0.0,0.0
2024-07-03,0.0,0.0,2.398160128579681,2.277033786274833,0.0,0.0,0,1,0.0,2.3659954622762154,0.0,0.0
2024-07-04,0.0,0.0,2.398160128579681,2.277033786274833,0.0,0.0,0,1,0.0,2.3659954622762154,0.0,0.0
2024-07-05,0.0,-0.0,2.398160128579681,2.277033786274833,0.0,0.0,0,1,0.0,2.3659954622762154,0.0,0.0
2024-07-08,0.0,0.0,2.398160128579681,2.277033786274833,0.0,0.0,0,1,0.0,2.3659954622762154,0.0,0.0
2024-07-09,0.0,-0.0,2.398160128579681,2.277033786274833,0.0,0.0,0,1,0.0,2.3659954622762154,0.0,0.0
2024-07-10,0.0,0.0,2.398160128579681,2.277033786274833,0.0,0.0,0,1,0.0,2.3659954622762154,0.0,0.0
2024-07-11,0.0,-0.0,2.398160128579681,2.277033786274833,0.0,0.0,0,1,0.0,2.3659954622762154,0.0,0.0
2024-07-12,0.0,0.0,2.398160128579681,2.277033786274833,0.0,0.0,0,1,0.0,2.3659954622762154,0.0,0.0
2024-07-15,0.0,0.0,2.398160128579681,2.277033786274833,0.0,0.0,0,1,0.0,2.3659954622762154,0.0,0.0
2024-07-16,0.0,0.0,2.398160128579681,2.277033786274833,0.0,0.0,0,1,0.0,2.3659954622762154,0.0,0.0
2024-07-17,0.0,0.0,2.398160128579681,2.277033786274833,0.0,0.0,0,1,0.0,2.3659954622762154,0.0,0.0
2024-07-18,0.0,0.0,2.398160128579681,2.277033786274833,0.0,0.0,0,1,0.0,2.3659954622762154,0.0,0.0
2024-07-19,0.0,0.0,2.398160128579681,2.277033786274833,0.0,0.0,0,1,0.0,2.3659954622762154,0.0,0.0
2024-07-22,0.0,-0.0,2.398160128579681,2.277033786274833,0.0,0.0,0,1,0.0,2.3659954622762154,0.0,0.0
2024-07-23,0.0,0.0,2.398160128579681,2.277033786274833,0.0,0.0,0,1,0.0,2.3659954622762154,0.0,0.0
2024-07-24,0.0,0.0,2.398160128579681,2.277033786274833,0.0,0.0,0,1,0.0,2.3659954622762154,0.0,0.0
2024-07-25,0.0,-0.0,2.398160128579681,2.277033786274833,0.0,0.0,0,1,0.0,2.3659954622762154,0.0,0.0
2024-07-26,0.0,-0.0,2.398160128579681,2.277033786274833,0.0,0.0,0,1,0.0,2.3659954622762154,0.0,0.0
2024-07-29,0.0,-0.0,2.398160128579681,2.277033786274833,0.0,0.0,0,1,0.0,2.3659954622762154,0.0,0.0
2024-07-30,0.0,0.0,2.398160128579681,2.277033786274833,0.0,0.0,0,0,0.0,2.3659954622762154,0.0,0.0
2024-07-31,0.0,0.0,2.398160128579681,2.277033786274833,0.0,0.0,0,0,0.0,2.3659954622762154,0.0,0.0
2024-08-01,0.0,0.0,2.398160128579681,2.277033786274833,0.0,0.0,0,0,0.0,2.3659954622762154,0.0,0.0
2024-08-02,0.0,0.0,2.398160128579681,2.277033786274833,0.0,0.0,0,0,0.0,2.3659954622762154,0.0,0.0
2024-08-05,-0.0158096310646174,0.0,2.360246101712961,2.277033786274833,1.0,0.0,0,0,-0.0079048155323087,2.3472927045966423,0.5,0.5
2024-08-06,-0.0005,0.0,2.3590659786621044,2.277033786274833,0.0,0.0,0,0,-0.00025,2.346705881420493,0.0,0.0
2024-08-07,0.0,0.0,2.3590659786621044,2.277033786274833,0.0,0.0,0,0,0.0,2.346705881420493,0.0,0.0
2024-08-08,0.0,0.0,2.3590659786621044,2.277033786274833,0.0,0.0,0,0,0.0,2.346705881420493,0.0,0.0
2024-08-09,0.0,0.0,2.3590659786621044,2.277033786274833,0.0,0.0,0,0,0.0,2.346705881420493,0.0,0.0
