date,forward_return,reverse_mainnav_return,forward_nav,reverse_mainnav_nav,forward_gross_exposure,reverse_mainnav_gross_exposure,reverse_mainnav_volhot_gate,combo_return,combo_nav,gross_exposure,net_pair_exposure_forward_positive
2023-03-23,-0.0056896971085891,0.0,2.358449903248631,1.9539212176190184,1.0,0.0,0,-0.00284484855429455,2.170862991951429,0.5,0.5
2023-03-24,-0.0005,0.0,2.3572706782970068,1.9539212176190184,0.0,0.0,0,-0.00025,2.1703202762034413,0.0,0.0
2023-03-27,0.0,0.0,2.3572706782970068,1.9539212176190184,0.0,0.0,0,0.0,2.1703202762034413,0.0,0.0
2023-03-28,-0.0061880721934103,0.0,2.342683717160295,1.9539212176190184,1.0,0.0,0,-0.00309403609670515,2.163605226927457,0.5,0.5
2023-03-29,-0.004448998734985,0.0,2.332261120266179,1.9539212176190184,1.0,0.0,0,-0.0022244993674925,2.1587922884686535,0.5,0.5
2023-03-30,-0.0005,0.0,2.3310949897060462,1.9539212176190184,0.0,0.0,0,-0.00025,2.158252590396536,0.0,0.0
2023-03-31,0.0,-0.0073734674468823,2.3310949897060462,1.939514043127132,0.0,1.0,0,-0.00368673372344115,2.1502956877878168,0.5,-0.5
2023-04-03,0.0,-0.002745454664558,2.3310949897060462,1.9341891952504529,0.0,1.0,0,-0.001372727332279,2.147343918124709,0.5,-0.5
2023-04-04,0.0,0.004341100583721,2.3310949897060462,1.9425857050949813,0.0,1.0,0,0.0021705502918605,2.1520048360929196,0.5,-0.5
2023-04-06,0.0,-0.0058181686941553,2.3310949897060462,1.931283413759884,0.0,1.0,0,-0.00290908434707765,2.1457444725094064,0.5,-0.5
2023-04-07,0.0,-0.0020521607381405,2.3310949897060462,1.927320109763944,0.0,1.0,0,-0.00102608036907025,2.1435427662291233,0.5,-0.5
2023-04-10,0.0,0.0061373787456315,2.3310949897060462,1.9391488032416375,0.0,1.0,0,0.00306868937281575,2.150120633136027,0.5,-0.5
2023-04-11,0.0,-0.0033619157550341,2.3310949897060462,1.932629548328664,0.0,1.0,0,-0.00168095787751705,2.146506370920145,0.5,-0.5
2023-04-12,0.0,-0.005945818479103,2.3310949897060462,1.921138483846951,0.0,1.0,0,-0.0029729092395515,2.14012500229728,0.5,-0.5
2023-04-13,0.0,0.0008162515425926,2.3310949897060462,1.9227066160979247,0.0,1.0,0,0.0004081257712963,2.1409984424645128,0.5,-0.5
2023-04-14,0.0,-0.00197456938005,2.3310949897060462,1.9189100984869585,0.0,1.0,0,-0.000987284690025,2.1388846674809003,0.5,-0.5
2023-04-17,0.0,0.0150810739240263,2.3310949897060462,1.947849323535801,0.0,1.0,0,0.00754053696201315,2.1550130063735233,0.5,-0.5
2023-04-18,0.0,0.005299427818715,2.3310949897060462,1.958171810427612,0.0,1.0,0,0.0026497139093575,2.1607231743113577,0.5,-0.5
2023-04-19,0.0,-0.0045218612361164,2.3310949897060462,1.9493172292243837,0.0,1.0,0,-0.0022609306180582,2.1558379291294094,0.5,-0.5
2023-04-20,0.0,-0.0025577345910755,2.3310949897060462,1.944331393118217,0.0,1.0,0,-0.00127886729553775,2.153080898507366,0.5,-0.5
2023-04-21,0.0,0.007997959107824,2.3310949897060462,1.9598820760924347,0.0,1.0,0,0.003998979553912,2.161691024998415,0.5,-0.5
2023-04-24,0.0,-0.0052974032784696,2.3310949897060462,1.9494997903571287,0.0,1.0,0,-0.0026487016392348,2.1559653504369827,0.5,-0.5
2023-04-25,0.0,0.0133736988590267,2.3310949897060462,1.9755718134791007,0.0,1.0,0,0.00668684942951335,2.170381966110603,0.5,-0.5
2023-04-26,0.0,-0.0040597310039171,2.3310949897060462,1.967551523337455,0.0,1.0,0,-0.00202986550195855,2.165976382631522,0.5,-0.5
2023-04-27,0.0,0.0059917684569557,2.3310949897060462,1.9793406364924235,0.0,1.0,0,0.00299588422847785,2.1724653971155035,0.5,-0.5
2023-04-28,0.0,-0.0032975057249861,2.3310949897060462,1.972813749411892,0.0,1.0,0,-0.00164875286249305,2.1688835385733425,0.5,-0.5
2023-05-04,0.0,-0.0011426958530583,2.3310949897060462,1.9705594233215824,0.0,0.8072419505186658,0,-0.00057134792652915,2.1676443514606953,0.4036209752593329,-0.4036209752593329
2023-05-05,0.0,0.0072615619224749,2.3310949897060462,1.984868762595949,0.0,0.8349589527429109,0,0.00363078096123745,2.175514593302713,0.41747947637145544,-0.41747947637145544
2023-05-08,0.0,0.0032579459595533,2.3310949897060462,1.991335357761292,0.0,0.8120749663799361,0,0.00162897297977665,2.179058447792313,0.4060374831899681,-0.4060374831899681
2023-05-09,0.0,0.0041167312258604,2.3310949897060462,1.999533150209748,0.0,0.8129739888005736,0,0.0020583656129302,2.1835437467698138,0.4064869944002868,-0.4064869944002868
2023-05-10,0.0,-0.0084115006948231,2.3310949897060462,1.982714075727437,0.0,0.8361696080863896,0,-0.00420575034741155,2.174360306898248,0.4180848040431948,-0.4180848040431948
2023-05-11,0.0,-0.00067505600694,2.3310949897060462,1.9813756326805727,0.0,0.7750600538106575,0,-0.00033752800347,2.1736263994050367,0.38753002690532873,-0.38753002690532873
2023-05-12,0.0,-0.0001492220762879,2.3310949897060462,1.9810799676947577,0.0,0.7832866388504846,0,-7.461103814395e-05,2.17346422288284,0.3916433194252423,-0.3916433194252423
2023-05-15,0.0,0.0061895937176776,2.3310949897060462,1.9933420478170183,0.0,0.7921266890777735,0,0.0030947968588388,2.180190653132616,0.39606334453888675,-0.39606334453888675
2023-05-16,0.0,0.0043703236241929,2.3310949897060462,2.0020535976596903,0.0,0.8016725017526914,0,0.00218516181209645,2.1849547224909314,0.4008362508763457,-0.4008362508763457
2023-05-17,0.0,-0.0083006979538527,2.3310949897060462,1.985435155458093,0.0,0.7971226722807554,0,-0.00415034897692635,2.1758863978938106,0.3985613361403777,-0.3985613361403777
2023-05-18,0.0,-0.0040139649560247,2.3310949897060462,1.9774656883216248,0.0,0.7380148793996685,0,-0.00200698247801235,2.1715194320190925,0.36900743969983424,-0.36900743969983424
2023-05-19,0.0,-0.0046079179550262,2.3310949897060462,1.9683536886709592,0.0,0.8001077120383465,0,-0.0023039589775131,2.166516340328848,0.40005385601917326,-0.40005385601917326
2023-05-22,0.0,0.0057421483486882,2.3310949897060462,1.979656267553996,0.0,0.7924603941032403,0,0.0028710741743441,2.1727365694418603,0.39623019705162016,-0.39623019705162016
2023-05-23,0.0,-0.0030956616386819,2.3310949897060462,1.973527921588753,0.0,0.7834336013201987,0,-0.00154783081934095,2.169373540817369,0.39171680066009934,-0.39171680066009934
2023-05-24,0.0,-0.00039171680066,2.3310949897060462,1.972754857545295,0.0,0.0,0,-0.00019585840033,2.1689486507859463,0.0,0.0
2023-05-25,-7.182709833156143e-05,0.0,2.3309275539170007,1.972754857545295,0.5,0.0,0,-3.5913549165780714e-05,2.1688707561419385,0.25,0.25
2023-05-26,0.0034335505452112,0.0,2.3389309114906003,1.972754857545295,0.5,0.0,0,0.0017167752726056,2.17259421982556,0.25,0.25
2023-05-29,0.0012754205053483,0.0,2.341914031935709,1.972754857545295,0.5,0.0,0,0.00063771025267415,2.173979705434444,0.25,0.25
2023-05-30,0.0018238881671255,0.0,2.346185421226981,1.972754857545295,0.5,0.0,0,0.00091194408356275,2.1759622533646,0.25,0.25
2023-05-31,0.004944183640979,0.0,2.357785392805315,1.972754857545295,0.5,0.0,0,0.0024720918204895,2.181341431852837,0.25,0.25
2023-06-01,-9.73499377753262e-05,0.0,2.357555862544038,1.972754857545295,0.5,0.0,0,-4.86749688876631e-05,2.181235255126508,0.25,0.25
2023-06-02,-0.0032534671386186,0.0,2.349885632017793,1.972754857545295,0.5,0.0,0,-0.0016267335693093,2.1776869665144325,0.25,0.25
2023-06-05,0.0027926631285213,0.0,2.356448070978572,1.972754857545295,0.5,0.0,0,0.00139633156426065,2.1807277395628555,0.25,0.25
2023-06-06,-0.0061541902142669,0.0,2.341946041319727,1.972754857545295,0.5,0.0,0,-0.00307709510713345,2.1740174329054565,0.25,0.25
2023-06-07,0.0023861892315154,0.0,2.347534367744314,1.972754857545295,0.5,0.0,0,0.0011930946157577,2.176611241399219,0.25,0.25
2023-06-08,-0.0075595665761467,0.0,2.3297880254015584,1.972754857545295,0.5,0.0,0,-0.00377978328807335,2.168384122604346,0.25,0.25
2023-06-09,0.0019503692080027,0.0,2.334331972227475,1.972754857545295,0.5,0.0,0,0.00097518460400135,2.1704986974162708,0.25,0.25
2023-06-12,0.0016524198257013,0.0,2.338189268658152,1.972754857545295,0.5,0.0,0,0.00082620991285065,2.1722919849559057,0.25,0.25
2023-06-13,-0.0007609650833655,0.0,2.336409988266403,1.972754857545295,0.5,0.0,0,-0.00038048254168275,2.1714654657801926,0.25,0.25
2023-06-14,0.0018826316889665,0.0,2.3408085877487315,1.972754857545295,0.5,0.0,0,0.00094131584448325,2.17350950062888,0.25,0.25
2023-06-15,-0.010549864167816,0.0,2.3161133751051253,1.972754857545295,1.0,0.0,0,-0.005274932083908,2.1620443856293337,0.5,0.5
2023-06-16,-0.0013061791877954,0.0,2.3130881160179886,1.972754857545295,1.0,0.0,0,-0.0006530895938977,2.1606323769395344,0.5,0.5
2023-06-19,0.0119254268563198,0.0,2.340672679157784,1.972754857545295,1.0,0.0,0,0.0059627134281599,2.1735156086268286,0.5,0.5
2023-06-20,-0.0005,-0.0022886758467782,2.339502342818205,1.9682398611512164,0.0,1.0,0,-0.0013943379233891,2.1704849933866424,0.5,-0.5
2023-06-21,0.0,0.0065363384205232,2.339502342818205,1.9811049429764644,0.0,1.0,0,0.0032681692102616,2.1775785056133636,0.5,-0.5
2023-06-26,0.0,0.0055070239100138,2.339502342818205,1.9920149352656824,0.0,1.0,0,0.0027535119550069,2.183574494061536,0.5,-0.5
2023-06-27,0.0,-0.0040077735790894,2.339502342818205,1.9840313904389733,0.0,1.0,0,-0.0020038867895447,2.179198857978899,0.5,-0.5
2023-06-28,0.0,0.0036959388076787,2.339502342818205,1.9913642490505492,0.0,1.0,0,0.00184796940383935,2.1832259507933256,0.5,-0.5
2023-06-29,0.0,-0.0117330810940979,2.339502342818205,1.967999410828552,0.0,1.0,0,-0.00586654054704895,2.170417967229627,0.5,-0.5
2023-06-30,0.0,-0.0070943934530386,2.339502342818205,1.954037648692786,0.0,1.0,0,-0.0035471967265193,2.1627190677210915,0.5,-0.5
2023-07-03,0.0,-0.0005,2.339502342818205,1.95306062986844,0.0,0.0,0,-0.00025,2.162178387954161,0.0,0.0
2023-07-04,0.0,0.0,2.339502342818205,1.95306062986844,0.0,0.0,0,0.0,2.162178387954161,0.0,0.0
2023-07-05,0.0,0.0,2.339502342818205,1.95306062986844,0.0,0.0,0,0.0,2.162178387954161,0.0,0.0
2023-07-06,0.0018148213385963,0.0,2.343748121591647,1.95306062986844,0.5,0.0,0,0.00090741066929815,2.1641403716923167,0.25,0.25
2023-07-07,-0.0012629626885157,0.0,2.3407880551627978,1.95306062986844,0.5,0.0,0,-0.00063148134425785,2.162773757421238,0.25,0.25
2023-07-10,-0.002009128105854,0.0,2.336085112091322,1.95306062986844,0.5,0.0,0,-0.001004564052927,2.1606011126499185,0.25,0.25
2023-07-11,0.000745991853489,0.0,2.3378278125539995,1.95306062986844,0.5,0.0,0,0.0003729959267445,2.1614070080642565,0.25,0.25
2023-07-12,-0.0039853910625798,0.0,2.328510654483996,1.95306062986844,0.5,0.0,0,-0.0019926955312899,2.1570999819779884,0.25,0.25
2023-07-13,-0.0020843661330684,0.0,2.3236571857353003,1.95306062986844,0.5,0.0,0,-0.0010421830665342,2.1548518889039494,0.25,0.25
2023-07-14,-0.0003814225547176,0.0,2.3227708904752293,1.95306062986844,0.5,0.0,0,-0.0001907112773588,2.1544409343476976,0.25,0.25
2023-07-17,-0.00025,0.0,2.3221901977526107,1.95306062986844,0.0,0.0,0,-0.000125,2.154171629230904,0.0,0.0
2023-07-18,0.0,-0.0026632371154597,2.3221901977526107,1.947859166310231,0.0,1.0,0,-0.00133161855772985,2.151303094312885,0.5,-0.5
2023-07-19,0.0,0.0016653114608691,2.3221901977526107,1.9511029585040465,0.0,1.0,0,0.00083265573043455,2.1530943891622663,0.5,-0.5
2023-07-20,0.0,0.0058927245528324,2.3221901977526107,1.962600270812727,0.0,1.0,0,0.0029463622764162,2.159438185248057,0.5,-0.5
2023-07-21,0.0,0.0006810368754273,2.3221901977526107,1.963936873968874,0.0,1.0,0,0.00034051843771365,2.160173513765237,0.5,-0.5
2023-07-24,0.0,-0.0031798830921045,2.3221901977526107,1.95769178430938,0.0,1.0,0,-0.00158994154605225,2.15673896414902,0.5,-0.5
2023-07-25,0.0,0.0123396840119083,2.3221901977526107,1.9818490823204664,0.0,1.0,0,0.00616984200595415,2.1700457028059046,0.5,-0.5
2023-07-26,0.0,0.0042671574825805,2.3221901977526107,1.9903059444614355,0.0,1.0,0,0.00213357874129025,2.1746756661850393,0.5,-0.5
2023-07-27,0.0,0.0065557473516553,2.3221901977526107,2.0033538873858223,0.0,1.0,0,0.00327787367582765,2.18180397830469,0.5,-0.5
2023-07-28,0.0,0.0140112144342017,2.3221901977526107,2.0314233082895767,0.0,1.0,0,0.00700560721710085,2.1970888400014004,0.5,-0.5
2023-07-31,0.0,-0.0023062067828326,2.3221901977526107,2.026738426077195,0.0,1.0,0,-0.0011531033914163,2.194555369408752,0.5,-0.5
2023-08-01,0.0,-0.0028511984360192,2.3221901977526107,2.0209597926465435,0.0,1.0,0,-0.0014255992180096,2.191426812990244,0.5,-0.5
2023-08-02,0.0,-0.0052874571574739,2.3221901977526107,2.010274054325948,0.0,1.0,0,-0.00264372857873695,2.185633275296531,0.5,-0.5
2023-08-03,0.0,0.0082896669640095,2.3221901977526107,2.026938556742699,0.0,1.0,0,0.00414483348200475,2.1946923612753637,0.5,-0.5
2023-08-04,0.0,-0.0016005781810322,2.3221901977526107,2.023694283114484,0.0,1.0,0,-0.0008002890905161,2.192935972921596,0.5,-0.5
2023-08-07,0.0,-0.0027865963222949,2.3221901977526107,2.0180550640677075,0.0,1.0,0,-0.00139329816114745,2.18988055926301,0.5,-0.5
2023-08-08,0.0,0.0024190182842884,2.3221901977526107,2.022936776166388,0.0,1.0,0,0.0012095091421442,2.1925292398196428,0.5,-0.5
2023-08-09,0.0,0.0047646820923576,2.3221901977526107,2.03257542679776,0.0,1.0,0,0.0023823410461788,2.197752592222612,0.5,-0.5
2023-08-10,0.0,0.0011440623511342,2.3221901977526107,2.0349008198194,0.0,1.0,0,0.0005720311755671,2.1990097752215467,0.5,-0.5
2023-08-11,0.0,-0.0040737799583873,2.3221901977526107,2.0266110816423137,0.0,1.0,0,-0.00203688997919365,2.194530634246249,0.5,-0.5
2023-08-14,0.0,-0.0096166377638827,2.3221901977526107,2.007121896981889,0.0,1.0,0,-0.00480831888194135,2.1839786311606044,0.5,-0.5
2023-08-15,0.0,0.0058907417457769,2.3221901977526107,2.0189453337293037,0.0,0.8804940963682364,0,0.00294537087288845,2.1904112582078357,0.4402470481841182,-0.4402470481841182
2023-08-16,0.0,0.004145685869887,2.3221901977526107,2.0273152468714195,0.0,0.8729227105991676,0,0.0020728429349435,2.1949516367090323,0.4364613552995838,-0.4364613552995838
2023-08-17,0.0,-0.0056304145310936,2.3221901977526107,2.015900621646327,0.0,0.8680016458053074,0,-0.0028152072655468,2.188772392913845,0.4340008229026537,-0.4340008229026537
2023-08-18,0.0,0.0073487409592981,2.3221901977526107,2.0307149531144937,0.0,0.8389967254239442,0,0.00367437047964905,2.1968147535810387,0.4194983627119721,-0.4194983627119721
2023-08-21,0.0,-0.0037765037097207,2.3221901977526107,2.0230459505606717,0.0,0.812007901913554,0,-0.00188825185486035,2.192666614047805,0.406003950956777,-0.406003950956777
2023-08-22,0.0,-0.0004060039509567,2.3221901977526107,2.0222245859117765,0.0,0.0,0,-0.00020300197547835,2.1922214983935877,0.0,0.0
2023-08-23,0.0,0.0,2.3221901977526107,2.0222245859117765,0.0,0.0,0,0.0,2.1922214983935877,0.0,0.0
2023-08-24,-0.0026609438249286,0.0,2.3160109800855917,2.0222245859117765,0.5,0.0,0,-0.0013304719124643,2.189304809264075,0.25,0.25
2023-08-25,-0.00025,0.0,2.31543197734057,2.0222245859117765,0.0,0.0,0,-0.000125,2.189031146162917,0.0,0.0
2023-08-28,0.0,0.0038506466391676,2.31543197734057,2.03001145821716,0.0,1.0,0,0.0019253233195838,2.1932457388759192,0.5,-0.5
2023-08-29,0.0,-0.0208606213946118,2.31543197734057,1.987664157760568,0.0,1.0,0,-0.0104303106973059,2.170369504383901,0.5,-0.5
2023-08-30,0.0,-0.0054476958898338,2.31543197734057,1.9768359678979648,0.0,1.0,0,-0.0027238479449169,2.1644577478696747,0.5,-0.5
2023-08-31,0.0,-0.0003817878762547,2.31543197734057,1.9760812358920772,0.0,1.0,0,-0.00019089393812735,2.1640445660062735,0.5,-0.5
2023-09-01,0.0,-0.0005,2.31543197734057,1.9750931952741315,0.0,0.0,0,-0.00025,2.163503554864772,0.0,0.0
2023-09-04,0.0,0.0,2.31543197734057,1.9750931952741315,0.0,0.0,0,0.0,2.163503554864772,0.0,0.0
2023-09-05,0.0019361560827281,0.0,2.3199150150476413,1.9750931952741315,1.0,0.0,0,0.00096807804136405,2.1655979951486497,0.5,0.5
2023-09-06,0.0066823048806561,0.0,2.3354173944754018,1.9750931952741315,1.0,0.0,0,0.00334115244032805,2.17283358817491,0.5,0.5
2023-09-07,-0.0022838826678974,0.0,2.3300835751658533,1.9750931952741315,0.5,0.0,0,-0.0011419413339487,2.170352339688781,0.25,0.25
2023-09-08,-0.00025,0.0,2.329501054272062,1.9750931952741315,0.0,0.0,0,-0.000125,2.1700810456463198,0.0,0.0
2023-09-11,0.0,0.0,2.329501054272062,1.9750931952741315,0.0,0.0,0,0.0,2.1700810456463198,0.0,0.0
2023-09-12,0.001663537882301,0.0,2.333376267522704,1.9750931952741315,1.0,0.0,0,0.0008317689411505,2.1718860516598677,0.5,0.5
2023-09-13,-0.0036739075550458,0.0,2.3248036588246874,1.9750931952741315,0.5,0.0,0,-0.0018369537775229,2.167896397372922,0.25,0.25
2023-09-14,-0.0024020450806778,0.0,2.319219375632465,1.9750931952741315,0.5,0.0,0,-0.0012010225403389,2.1652927049345574,0.25,0.25
2023-09-15,0.0041924007898273,0.0,2.3289424727746497,1.9750931952741315,0.5,0.0,0,0.00209620039491365,2.169831592357745,0.25,0.25
2023-09-18,-0.0021376253605044,0.0,2.3239640662816905,1.9750931952741315,0.5,0.0,0,-0.0010688126802522,2.167512448837821,0.25,0.25
2023-09-19,-0.0033891834362452,0.0,2.3160877257618195,1.9750931952741315,0.5,0.0,0,-0.0016945917181226,2.1638394001930927,0.25,0.25
2023-09-20,-0.0020373235720302,0.0,2.3113691056432346,1.9750931952741315,0.5,0.0,0,-0.0010186617860151,2.1616351796850424,0.25,0.25
2023-09-21,0.0009095840208961,0.0,2.3134714900481206,1.9750931952741315,0.5,0.0,0,0.00045479201044805,2.1626182740942665,0.25,0.25
2023-09-22,0.0006387761219704,0.0,2.3149492803948237,1.9750931952741315,0.5,0.0,0,0.0003193880609852,2.163308988551481,0.25,0.25
2023-09-25,0.0009863377770757,0.0,2.317232602322091,1.9750931952741315,0.5,0.0,0,0.00049316888853785,2.164375865240929,0.25,0.25
2023-09-26,0.0003290243131162,0.0,2.3179950281874007,1.9750931952741315,0.5,0.0,0,0.0001645121565581,2.164731931382122,0.25,0.25
2023-09-27,0.0021298876395274,0.0,2.322932097146423,1.9750931952741315,0.5,0.0,0,0.0010649438197637,2.1670372492738923,0.25,0.25
2023-09-28,0.0052182867673495,0.0,2.335053822970414,1.9750931952741315,0.5,0.0,0,0.00260914338367475,2.172691360175012,0.25,0.25
2023-10-09,-0.0009131757688009,0.0,2.3329215084004318,1.9750931952741315,0.5,0.0,0,-0.00045658788440045,2.1716993356234147,0.25,0.25
2023-10-10,0.0045563913842526,0.0,2.3435512118614445,1.9750931952741315,1.0,0.0,0,0.0022781956921263,2.1766468916944253,0.5,0.5
2023-10-11,-0.0002145399863455,0.0,2.3430484264164515,1.9750931952741315,1.0,0.0,0,-0.00010726999317275,2.1764134027972135,0.5,0.5
2023-10-12,-0.0020418584669313,0.0,2.3382642531485427,1.9750931952741315,1.0,0.0,0,-0.00102092923346565,2.1741914387301913,0.5,0.5
2023-10-13,0.006897689166927,0.0,2.354392873156898,1.9750931952741315,1.0,0.0,0,0.0034488445834635,2.1816898870970687,0.5,0.5
2023-10-16,0.0005985433519235,0.0,2.3558020793589423,1.9750931952741315,1.0,0.0,0,0.00029927167596175,2.182342805086009,0.5,0.5
2023-10-17,-0.0056655601902684,0.0,2.3424551408819747,1.9750931952741315,1.0,0.0,0,-0.0028327800951342,2.176160707827002,0.5,0.5
2023-10-18,-0.0093495670234038,0.0,2.3205541995429817,1.9750931952741315,1.0,0.0,0,-0.0046747835117019,2.165987627631239,0.5,0.5
2023-10-19,0.0105405482112956,0.0,2.345014112960189,1.9750931952741315,1.0,0.0,0,0.0052702741056478,2.1774029761382976,0.5,0.5
2023-10-20,-0.0052753287264507,0.0,2.332643392646158,1.9750931952741315,1.0,0.0,0,-0.00263766436322535,2.171659717903757,0.5,0.5
2023-10-23,-0.0069342296798722,0.0,2.316468307600313,1.9750931952741315,0.5,0.0,0,-0.0034671148399361,2.1641303242685215,0.25,0.25
2023-10-24,0.0103999402047055,0.0,2.340559439485452,1.9750931952741315,1.0,0.0,0,0.00519997010235275,2.175383737252313,0.5,0.5
2023-10-25,0.0054210228149182,0.0,2.353247665606575,1.9750931952741315,1.0,0.0,0,0.0027105114074591,2.181280139687736,0.5,0.5
2023-10-26,0.0029033521021146,0.0,2.36007997216331,1.9750931952741315,1.0,0.0,0,0.0014516760510573,2.1844466518271677,0.5,0.5
2023-10-27,0.0042756686295992,0.0,2.3701708920636344,1.9750931952741315,1.0,0.0,0,0.0021378343147996,2.1891166368382926,0.5,0.5
2023-10-30,0.0091347142114006,0.0,2.3918217257948164,1.9750931952741315,1.0,0.0,0,0.0045673571057003,2.199115114264763,0.5,0.5
2023-10-31,-0.0030639104199298,0.0,2.3844933982865397,1.9750931952741315,1.0,0.0,0,-0.0015319552099649,2.1957461684081525,0.5,0.5
2023-11-01,-0.0014161623520668,0.0,2.381116568507134,1.9750931952741315,1.0,0.0,0,-0.0007080811760334,2.1941914018789554,0.5,0.5
2023-11-02,-0.0076003881272836,0.0,2.363019158410174,1.9750931952741315,1.0,0.0,0,-0.0038001940636418,2.185853048739041,0.5,0.5
2023-11-03,0.0064579571683696,0.0,2.378279434923224,1.9750931952741315,1.0,0.0,0,0.0032289785841848,2.1929111214215946,0.5,0.5
2023-11-06,0.0070408753382293,0.0,2.395024603943993,1.9750931952741315,1.0,0.0,0,0.00352043766911465,2.200631128338468,0.5,0.5
2023-11-07,0.0068729198969357,0.0,2.41148541619809,1.9750931952741315,1.0,0.0,0,0.00343645994846785,2.2081935090723546,0.5,0.5
2023-11-08,0.0060414834809006,0.0,2.426054365504484,1.9750931952741315,1.0,0.0,0,0.0030207417404503,2.2148638913762007,0.5,0.5
2023-11-09,-0.0067140227273868,0.0,2.4097657813566107,1.9750931952741315,1.0,0.0,0,-0.0033570113636934,2.2074285681238166,0.5,0.5
2023-11-10,0.005340501098541,0.0,2.422635138159172,1.9750931952741315,1.0,0.0,0,0.0026702505492705,2.2133229554703244,0.5,0.5
2023-11-13,0.0112064240413001,0.0,2.4497842148147377,1.9750931952741315,1.0,0.0,0,0.00560321202065005,2.2257246732599962,0.5,0.5
2023-11-14,0.0053333656078555,0.0,2.462849809692698,1.9750931952741315,1.0,0.0,0,0.00266668280392775,2.231659974972456,0.5,0.5
2023-11-15,-0.0029211254126747,0.0,2.4556555165260034,1.9750931952741315,1.0,0.0,0,-0.00146056270633735,2.228400495639786,0.5,0.5
2023-11-16,-0.0003382234228574,0.0,2.454824956311845,1.9750931952741315,1.0,0.0,0,-0.0001691117114287,2.2280236470182193,0.5,0.5
2023-11-17,0.0100128576117426,0.0,2.479404769061148,1.9750931952741315,1.0,0.0,0,0.0050064288058713,2.2391780887848136,0.5,0.5
2023-11-20,0.0063915521973818,0.0,2.49525201406104,1.9750931952741315,1.0,0.0,0,0.0031957760986909,2.2463340006016645,0.5,0.5
2023-11-21,-0.0078984010724806,0.0,2.47554351287707,1.9750931952741315,1.0,0.0,0,-0.0039492005362403,2.2374627771619138,0.5,0.5
2023-11-22,-0.0025335748754287,0.0,2.469271538029815,1.9750931952741315,1.0,0.0,0,-0.00126678743771435,2.2346283874234514,0.5,0.5
2023-11-23,0.0056741985700956,0.0,2.4832826750600816,1.9750931952741315,1.0,0.0,0,0.0028370992850478,2.2409682500237578,0.5,0.5
2023-11-24,-0.0035966783864957,0.0,2.474351105935134,1.9750931952741315,0.5,0.0,0,-0.00179833919324785,2.2369382289889157,0.25,0.25
2023-11-27,0.0033786114185743,0.0,2.482710976835208,1.9750931952741315,0.5,0.0,0,0.00168930570928715,2.240717101510469,0.25,0.25
2023-11-28,0.0016730621375149,0.0,2.486864706568944,1.9750931952741315,0.5,0.0,0,0.00083653106875745,2.2425915309821787,0.25,0.25
2023-11-29,0.001872601626526,0.0,2.4915216134634157,1.9750931952741315,0.5,0.0,0,0.000936300813263,2.244691271256454,0.25,0.25
2023-11-30,-0.0038065108986891,0.0,2.482037609287447,1.9750931952741315,0.5,0.0,0,-0.00190325544934455,2.2404190503623393,0.25,0.25
2023-12-01,0.0059984650073042,0.0,2.496926025033571,1.9750931952741315,0.5,0.0,0,0.0029992325036521,2.2471385879999874,0.25,0.25
2023-12-04,0.0020004499123146,0.0,2.501921000481406,1.9750931952741315,0.5,0.0,0,0.0010002249561573,2.2493862320956493,0.25,0.25
2023-12-05,-0.0004482211617888,0.0,2.500799586543866,1.9750931952741315,0.5,0.0,0,-0.0002241105808944,2.2488821208405185,0.25,0.25
2023-12-06,0.0018140682780442,0.0,2.505336207743561,1.9750931952741315,0.5,0.0,0,0.0009070341390221,2.2509219336987574,0.25,0.25
2023-12-07,0.0009792158728136,0.0,2.5077894727249186,1.9750931952741315,0.5,0.0,0,0.0004896079364068,2.252024002941728,0.25,0.25
2023-12-08,-0.0026683324759092,0.0,2.501097856632103,1.9750931952741315,0.5,0.0,0,-0.0013341662379546,2.24901942854994,0.25,0.25
2023-12-11,0.0058170322638649,0.0,2.5156468235592158,1.9750931952741315,1.0,0.0,0,0.00290851613193245,2.255560737838907,0.5,0.5
2023-12-12,-0.0015026257115507,0.0,2.511866747960954,1.9750931952741315,1.0,0.0,0,-0.00075131285577535,2.2538661060595864,0.5,0.5
2023-12-13,0.0032644491575286,0.0,2.52006660925016,1.9750931952741315,0.5,0.0,0,0.0016322245787643,2.257544921715141,0.25,0.25
2023-12-14,0.0003205889633323,0.0,2.520874514791948,1.9750931952741315,0.5,0.0,0,0.00016029448166615,2.257906793708205,0.25,0.25
2023-12-15,-0.0018125298210477,0.0,2.5163053545587672,1.9750931952741315,0.5,0.0,0,-0.00090626491052385,2.255860532009834,0.25,0.25
2023-12-18,-0.0061469207489728,0.0,2.5008378249640786,1.9750931952741315,0.5,0.0,0,-0.0030734603744864,2.2489272340543343,0.25,0.25
2023-12-19,-0.0001430834674711,0.0,2.5004799964165,1.9750931952741315,0.5,0.0,0,-7.154173373555e-05,2.2487663419009647,0.25,0.25
2023-12-20,-0.00025,0.0,2.499854876417396,1.9750931952741315,0.0,0.0,0,-0.000125,2.248485246108227,0.0,0.0
2023-12-21,0.0,0.0030701963432073,2.499854876417396,1.981157119179756,0.0,1.0,0,0.00153509817160365,2.2519368916984055,0.5,-0.5
2023-12-22,0.0,0.0132676515582017,2.499854876417396,2.007442421519084,0.0,1.0,0,0.00663382577910085,2.2668758487034624,0.5,-0.5
