date,position,asset_return,base_weight,return_1x,nav_1x,scale_15,weight_15,return_15,nav_15,scale_16,weight_16,return_16,nav_16,scale_17,weight_17,return_17,nav_17,scale_18,weight_18,return_18,nav_18,scale_19,weight_19,return_19,nav_19,scale_20,weight_20,return_20,nav_20
2023-06-09,159941.SZ,0.0167525773195875,1.0,0.0167525773195875,41.48520231916199,0.5903135606652775,0.5903135606652775,0.009889273567846068,18.337785345674863,0.6296677980429628,0.6296677980429628,0.010548558472369142,21.58541111623633,0.669022035420648,0.669022035420648,0.011207843376892212,25.33545252414393,0.708376272798333,0.708376272798333,0.011867128281415281,29.474339995150082,0.7477305101760182,0.7477305101760182,0.012526413185938353,34.3096969636325,0.7870847475537035,0.7870847475537035,0.013185698090461426,40.00034769893706
2023-06-12,159941.SZ,0.0114068441064638,1.0,0.0114068441064638,41.958417554741786,0.5884916799107537,0.5884916799107537,0.006712832850692962,18.460883833552263,0.6277244585714706,0.6277244585714706,0.00716035504073916,21.739970323528897,0.6669572372321876,0.6669572372321876,0.007607877230785358,25.528201536534002,0.7061900158929044,0.7061900158929044,0.008055399420831555,29.711767576476408,0.7454227945536214,0.7454227945536214,0.008502921610877753,34.601429627407235,0.7846555732143383,0.7846555732143383,0.008950443800923951,40.35836856303382
2023-06-13,159941.SZ,0.0225563909774435,1.0,0.0225563909774435,42.90484802590137,0.5891362408052466,0.5891362408052466,0.013288787386584447,18.70620659378477,0.6284119901922631,0.6284119901922631,0.014174706545690077,22.04812802317693,0.6676877395792796,0.6676877395792796,0.015060625704795709,25.912672224792328,0.706963488966296,0.706963488966296,0.015946544863901336,30.185567611120497,0.7462392383533124,0.7462392383533124,0.016832464023006966,35.18385694675517,0.7855149877403289,0.7855149877403289,0.017718383182112597,41.07345360183858
2023-06-14,159941.SZ,0.0012254901960784,1.0,0.0012254901960784,42.95742749652135,0.5841960030769241,0.5841960030769241,0.0007159264743589573,18.71959886232009,0.6231424032820524,0.6231424032820524,0.0007636549059828878,22.064965184309568,0.6620888034871807,0.6620888034871807,0.0008113833376068182,25.93369733526839,0.701035203692309,0.701035203692309,0.0008591117692307487,30.21150038751612,0.7399816038974373,0.7399816038974373,0.0009068402008546793,35.21576308265561,0.7789280041025656,0.7789280041025656,0.0009545686324786098,41.11266103227446
2023-06-15,159941.SZ,0.0061199510403917,1.0,0.0061199510403917,43.220324849621235,0.5884045601657009,0.5884045601657009,0.0036010071001573015,18.787008270735402,0.6276315308434143,0.6276315308434143,0.0038410742401677883,22.149718353689217,0.6668585015211277,0.6668585015211277,0.004081141380178275,26.039536420604374,0.706085472198841,0.706085472198841,0.004321208520188762,30.34205058039834,0.7453124428765544,0.7453124428765544,0.004561275660199249,35.37639188565987,0.7845394135542678,0.7845394135542678,0.004801342800209735,41.31005701131924
2023-06-16,159941.SZ,0.0097323600973235,1.0,0.0097323600973235,43.640960614581054,0.6009209756803751,0.6009209756803751,0.005848379325356388,18.89688182149127,0.6409823740590668,0.6409823740590668,0.006238271280380147,22.287894305563544,0.6810437724377585,0.6810437724377585,0.006628163235403908,26.212130718574386,0.7211051708164501,0.7211051708164501,0.007018055190427665,30.554992765962325,0.7611665691951418,0.7611665691951418,0.007407947145451425,35.63845832694561,0.8012279675738335,0.8012279675738335,0.007797839100475185,41.63218618912496
2023-06-19,159941.SZ,-0.0048192771084337,1.0,-0.0048192771084337,43.43064273210115,0.6007148539478911,0.6007148539478911,-0.002895011344327165,18.842175134245643,0.6407625108777506,0.6407625108777506,-0.003088012100615643,22.21906901825072,0.6808101678076101,0.6808101678076101,-0.003281012856904121,26.126128380679894,0.7208578247374694,0.7208578247374694,-0.0034740136131925984,30.448844305142373,0.7609054816673289,0.7609054816673289,-0.003667014369481076,35.50777158815455,0.8009531385971883,0.8009531385971883,-0.003860015125769554,41.471485320716084
2023-06-20,159941.SZ,-0.0012106537530266,1.0,-0.0012106537530266,43.378063261481174,0.6002793391600479,0.6002793391600479,-0.0007267304348184394,18.828481952117407,0.6402979617707178,0.6402979617707178,-0.000775179130473002,22.201845259649236,0.6803165843813878,0.6803165843813878,-0.0008236278261275646,26.104610174356587,0.7203352069920576,0.7203352069920576,-0.0008720765217821272,30.42229058290846,0.7603538296027273,0.7603538296027273,-0.0009205252174366898,35.47508578899267,0.8003724522133973,0.8003724522133973,-0.0009689739130912524,41.431300533303165
2023-06-21,159941.SZ,0.0036363636363636,1.0,0.0036363636363636,43.535801673341105,0.6067105122384259,0.6067105122384259,0.0022062200445033446,18.87002172640774,0.6471578797209876,0.6471578797209876,0.002353301380803568,22.254092892755153,0.6876052472035494,0.6876052472035494,0.002500382717103791,26.16988169047328,0.728052614686111,0.728052614686111,0.002647464053404014,30.50283250364892,0.7684999821686728,0.7684999821686728,0.0027945453897042366,35.574222526433665,0.8089473496512346,0.8089473496512346,0.00294162672600446,41.553175954245056
2023-06-26,159941.SZ,-0.0072463768115942,1.0,-0.0072463768115942,43.22032484962124,0.6067554035088317,0.6067554035088317,-0.004396778286295881,18.787054424619136,0.647205763742754,0.647205763742754,-0.004689896838715607,22.14972349284894,0.6876561239766761,0.6876561239766761,-0.004983015391135332,26.03947676722546,0.7281064842105981,0.7281064842105981,-0.005276133943555057,30.341895473701843,0.7685568444445202,0.7685568444445202,-0.005569252495974782,35.37610069883596,0.8090072046784424,0.8090072046784424,-0.005862371048394509,41.309575818562045
2023-06-27,159941.SZ,-0.0133819951338198,1.0,-0.0133819951338198,42.6419506728015,0.6047017782303641,0.6047017782303641,-0.008092116253690912,18.6350273961507,0.6450152301123884,0.6450152301123884,-0.00863159067060364,21.958536146191616,0.6853286819944128,0.6853286819944128,-0.009171065087516368,25.80066703094836,0.725642133876437,0.725642133876437,-0.009710539504429095,30.047259299065203,0.7659555857584612,0.7659555857584612,-0.010250013921341823,35.013495174190105,0.8062690376404855,0.8062690376404855,-0.010789488338254551,40.863866632009426
2023-06-28,159941.SZ,0.0135635018495683,1.0,0.0135635018495683,43.22032484962124,0.6021346210604338,0.6021346210604338,0.008167054046442301,18.787220672051994,0.6422769291311294,0.6422769291311294,0.008711524316205121,22.149828467777432,0.6824192372018251,0.6824192372018251,0.009255994585967943,26.039477865301183,0.7225615452725206,0.7225615452725206,0.009800464855730762,30.341736407836724,0.7627038533432162,0.7627038533432162,0.010344935125493582,35.37570751028389,0.8028461614139119,0.8028461614139119,0.010889405395256404,41.308849841783065
2023-06-29,159985.SZ,0.0072992700729928,1.0,0.0072992700729928,43.53580167334111,0.6008285066083635,0.6008285066083635,0.004385609537287385,18.86961408621047,0.6408837403822545,0.6408837403822545,0.004677983506439877,22.253445000020168,0.6809389741561455,0.6809389741561455,0.00497035747559237,26.168903378769507,0.7209942079300363,0.7209942079300363,0.005262731444744862,30.501416818118408,0.7610494417039272,0.7610494417039272,0.005555105413897354,35.572223294594714,0.8011046754778182,0.8011046754778182,0.005847479383049847,41.550402489570395
2023-06-30,159985.SZ,0.0068855932203391,1.0,0.0068855932203391,43.835571494185096,0.6015468281505411,0.6015468281505411,0.004142006761629855,18.947772155344897,0.6416499500272439,0.6416499500272439,0.004418140545738513,22.351763847657118,0.6817530719039466,0.6817530719039466,0.0046942743298471696,26.291747390140717,0.7218561937806494,0.7218561937806494,0.0049704081139558265,30.653021307758333,0.7619593156573521,0.7619593156573521,0.005246541898064483,35.75885445451711,0.8020624375340548,0.8020624375340548,0.00552267568217314,41.779871886984054
2023-07-03,159985.SZ,0.0794318779589688,1.0,0.0794318779589688,47.31751325937286,0.6050123535922697,0.6050123535922697,0.04805726743420965,19.858350309096778,0.645346510498421,0.645346510498421,0.05126108526315695,23.49753952003382,0.6856806674045723,0.6856806674045723,0.05446490309210427,27.723724863866817,0.7260148243107236,0.7260148243107236,0.057668720921051575,32.4207418389425,0.7663489812168749,0.7663489812168749,0.060872538749998886,37.935586707955274,0.8066831381230263,0.8066831381230263,0.0640763565789462,44.456973855837134
2023-07-04,159985.SZ,-0.0185185185185186,1.0,-0.0185185185185186,46.441263013828916,0.5341545508581579,0.5341545508581579,-0.009891750941817783,19.661916453723823,0.5697648542487018,0.5697648542487018,-0.010551201004605637,23.249612257444277,0.6053751576392457,0.6053751576392457,-0.011210651067393489,27.412923858129584,0.6409854610297895,0.6409854610297895,-0.011870101130181339,32.03590435459875,0.6765957644203334,0.6765957644203334,-0.012529551192969193,37.46027083226263,0.7122060678108773,0.7122060678108773,-0.013189001255757045,43.87063077182534
2023-07-05,159985.SZ,0.002482621648461,1.0,0.002482621648461,46.55655909876892,0.5303153216817629,0.5303153216817629,0.0013165722981177037,19.6878027882547,0.5656696764605471,0.5656696764605471,0.001404343784658884,23.282262705913748,0.6010240312393313,0.6010240312393313,0.0014921152712000644,27.453827100446542,0.6363783860181155,0.6363783860181155,0.0015798867577412445,32.08651745566085,0.6717327407968997,0.6717327407968997,0.0016676582442824248,37.52274176174911,0.7070870955756839,0.7070870955756839,0.0017554297308236052,43.94764258139219
2023-07-06,159985.SZ,-0.0009905894006935,1.0,-0.0009905894006935,46.51044066479292,0.530668271445918,0.530668271445918,-0.0005256743649786675,19.67745341502616,0.5660461562089792,0.5660461562089792,-0.000560719322643912,23.269207891339672,0.6014240409720405,0.6014240409720405,-0.0005957642803091566,27.437471090902314,0.6368019257351016,0.6368019257351016,-0.000630809237974401,32.06627698403539,0.6721798104981629,0.6721798104981629,-0.0006658541956396456,37.49775708671515,0.707557695261224,0.707557695261224,-0.00070089915330489,43.91683971591715
2023-07-07,159985.SZ,-0.0054536440257809,1.0,-0.0054536440257809,46.25678927792493,0.536005056413458,0.536005056413458,-0.002923180773697609,19.619932661528026,0.5717387268410219,0.5717387268410219,-0.003118059491944117,23.19665311680406,0.6074723972685857,0.6074723972685857,-0.0033129382101906237,27.346572444534264,0.6432060676961495,0.6432060676961495,-0.0035078169284371305,31.953794354798838,0.6789397381237134,0.6789397381237134,-0.0037026956466836383,37.358914304789764,0.7146734085512774,0.7146734085512774,-0.003897574364930146,43.74567056725164
2023-07-10,159985.SZ,0.0009970089730808,1.0,0.0009970089730808,46.30290771190093,0.5348481554019967,0.5348481554019967,0.0005332484101715048,19.630394959427456,0.5705046990954632,0.5705046990954632,0.0005687983041829385,23.20984733375962,0.6061612427889297,0.6061612427889297,0.0006043481981943723,27.36309929631791,0.6418177864823961,0.6418177864823961,0.0006398980922058058,31.97424152684521,0.6774743301758626,0.6774743301758626,0.0006754479862172395,37.3841483082242,0.713130873869329,0.713130873869329,0.0007109978802286733,43.77677364629414
2023-07-11,159985.SZ,0.0044820717131472,1.0,0.0044820717131472,46.51044066479291,0.5382561956174144,0.5382561956174144,0.002412502868803039,19.67775334358281,0.5741399419919088,0.5741399419919088,0.0025733363933899086,23.269574078588608,0.6100236883664032,0.6100236883664032,0.002734169917976778,27.437914659276515,0.6459074347408974,0.6459074347408974,0.0028950034425636473,32.066807066138786,0.6817911811153917,0.6817911811153917,0.0030558369671505165,37.49838817060991,0.717674927489886,0.717674927489886,0.003216670491737386,43.91758910230564
2023-07-12,159985.SZ,0.0163609320773425,1.0,0.0163609320773425,47.27139482539686,0.5382826786714898,0.5382826786714898,0.008806806344154223,19.851051506567778,0.5741681905829225,0.5741681905829225,0.009393926767097837,23.48816675338443,0.6100537024943552,0.6100537024943552,0.009981047190041453,27.711773780287086,0.6459392144057877,0.6459392144057877,0.010568167612985065,32.40569445802699,0.6818247263172205,0.6818247263172205,0.011155288035928683,37.91669349153612,0.7177102382286531,0.7177102382286531,0.011742408458872297,44.43328737207383
2023-07-13,159985.SZ,-0.0073170731707316,1.0,-0.0073170731707316,46.925506570576886,0.5375811860285281,0.5375811860285281,-0.003933520873379417,19.772966981108166,0.5734199317637634,0.5734199317637634,-0.0041957555982713775,23.389616146235788,0.6092586774989986,0.6092586774989986,-0.004457990323163339,27.588234960936877,0.6450974232342338,0.6450974232342338,-0.0047202250480553,32.25273228734659,0.6809361689694691,0.6809361689694691,-0.004982459772947262,37.727775091491374,0.7167749147047042,0.7167749147047042,-0.005244694497839222,44.2002483542726
2023-07-14,159985.SZ,0.0004914004914005,1.0,0.0004914004914005,46.94856578756489,0.5362678515620037,0.5362678515620037,0.000263522285779859,19.778177598563676,0.5720190416661373,0.5720190416661373,0.0002810904381651829,23.396190743686848,0.6077702317702709,0.6077702317702709,0.00029865859055050686,27.596474424306084,0.6435214218744044,0.6435214218744044,0.00031622674293583077,32.26293146382859,0.679272611978538,0.679272611978538,0.0003337948953211547,37.74036843022874,0.7150238020826717,0.7150238020826717,0.0003513630477064787,44.215778688243745
2023-07-17,159985.SZ,0.0098231827111985,1.0,0.0098231827111985,47.40975012732486,0.5361634646510216,0.5361634646510216,0.005266831676336203,19.882345930839996,0.5719076956277565,0.5719076956277565,0.00561795378809195,23.52762946210227,0.6076519266044912,0.6076519266044912,0.005969075899847697,27.761199874712972,0.6433961575812259,0.6433961575812259,0.006320198011603444,32.46683957911478,0.6791403885579608,0.6791403885579608,0.0066713201233591915,37.99214650960032,0.7148846195346955,0.7148846195346955,0.007022442235114938,44.52628143996256
2023-07-18,159985.SZ,0.0014591439688715,1.0,0.0014591439688715,47.478927778288856,0.5359236812148415,0.5359236812148415,0.0007819898072200483,19.897893722701536,0.5716519266291643,0.5716519266291643,0.0008341224610347183,23.54725438629151,0.6073801720434872,0.6073801720434872,0.0008862551148493883,27.785803380096294,0.6431084174578098,0.6431084174578098,0.000938387768664058,32.497306064263,0.6788366628721326,0.6788366628721326,0.000990520422478728,38.02977850661188,0.7145649082864555,0.7145649082864555,0.001042653076293398,44.572706904281844
2023-07-19,159985.SZ,0.0228266148615832,1.0,0.0228266148615832,48.56271097672478,0.5431275137597956,0.5431275137597956,0.012397762577324084,20.14458308486442,0.5793360146771154,0.5793360146771154,0.013224280082479023,23.858649873469215,0.6155445155944351,0.6155445155944351,0.014050797587633964,28.176216079199826,0.6517530165117548,0.6517530165117548,0.014877315092788902,32.98077872624784,0.6879615174290745,0.6879615174290745,0.01570383259794384,38.6269917820166,0.7241700183463943,0.7241700183463943,0.016530350103098782,45.30950935445244
2023-07-20,159985.SZ,0.0071225071225071,1.0,0.0071225071225071,48.90859923154476,0.5418585988294067,0.5418585988294067,0.0038593917295541664,20.22232892221746,0.5779825054180339,0.5779825054180339,0.004116684511524445,23.95686840786921,0.6141064120066609,0.6141064120066609,0.004373977293494723,28.29945820854685,0.650230318595288,0.650230318595288,0.0046312700754649995,33.133521619828244,0.6863542251839152,0.6863542251839152,0.004888562857435278,38.81582225933663,0.7224781317725423,0.7224781317725423,0.005145855639405556,45.54266554868274
2023-07-21,159985.SZ,-0.0084865629420083,1.0,-0.0084865629420083,48.4935333257608,0.5463088816934616,0.5463088816934616,-0.0046362847102697285,20.128572447829338,0.5827294738063591,0.5827294738063591,-0.004945370357621044,23.838392820983504,0.6191500659192566,0.6191500659192566,-0.0052544560049723596,28.150759950425485,0.6555706580321539,0.6555706580321539,-0.005563541652323673,32.949181892208166,0.6919912501450514,0.6919912501450514,-0.005872627299674989,38.587871401877116,0.7284118422579489,0.7284118422579489,-0.006181712947026304,45.26113386341836
2023-07-24,159985.SZ,0.0019020446980504,1.0,0.0019020446980504,48.5857701937128,0.5441907397876793,0.5441907397876793,0.0010350751113412803,20.149407032196915,0.5804701224401912,0.5804701224401912,0.0011040801187640322,23.86471231656044,0.6167495050927033,0.6167495050927033,0.0011730851261867845,28.183783188214186,0.6530288877452152,0.6530288877452152,0.0012420901336095364,32.99010774594698,0.6893082703977271,0.6893082703977271,0.0013110951410322882,38.638463772574895,0.7255876530502392,0.7255876530502392,0.0013801001484550406,45.323598760982506
2023-07-25,159985.SZ,0.0185097294731844,1.0,0.0185097294731844,49.48507965624473,0.5440697533298474,0.5440697533298474,0.010070583948677643,20.35232332723073,0.5803410702185039,0.5803410702185039,0.01074195621192282,24.12106601127507,0.6166123871071605,0.6166123871071605,0.011413328475167997,28.505453963414194,0.6528837039958169,0.6528837039958169,0.012084700738413171,33.38878332538476,0.6891550208844734,0.6891550208844734,0.012756073001658349,39.13133883712979,0.7254263377731299,0.7254263377731299,0.013427445264903526,45.93217890255404
2023-07-26,159985.SZ,0.0069897483690588,1.0,0.0069897483690588,49.83096791106471,0.5437575259384817,0.5437575259384817,0.0038007282800919502,20.429676978066116,0.5800080276677139,0.5800080276677139,0.004054110165431414,24.218855470192423,0.616258529396946,0.616258529396946,0.0043074920507708775,28.628240979765216,0.652509031126178,0.652509031126178,0.00456087393611034,33.54106535701194,0.6887595328554101,0.6887595328554101,0.004814255821449804,39.319727112927566,0.7250100345846423,0.7250100345846423,0.005067637706789268,46.16494654431562
2023-07-27,159985.SZ,0.0115687181860248,1.0,0.0115687181860248,50.40744833576467,0.544977481517191,0.544977481517191,0.006304690901401923,20.55847977662831,0.5813093136183372,0.5813093136183372,0.006725003628162051,24.3817273610994,0.6176411457194833,0.6176411457194833,0.00714531635492218,28.832798818250588,0.6539729778206292,0.6539729778206292,0.007565629081682307,33.794824616507555,0.6903048099217753,0.6903048099217753,0.007985941808442436,39.633732165575246,0.7266366420229216,0.7266366420229216,0.008406254535202565,46.55302083557116
2023-07-28,159985.SZ,-0.0114364135407135,1.0,-0.0114364135407135,49.83096791106472,0.5446349351839119,0.5446349351839119,-0.006228670347482909,20.4304277832543,0.5809439308628395,0.5809439308628395,-0.006643915037315104,24.219737236049276,0.617252926541767,0.617252926541767,-0.007059159727147299,28.62926348601185,0.6535619222206943,0.6535619222206943,-0.007474404416979491,33.54222843012288,0.6898709178996218,0.6898709178996218,-0.007889649106811687,39.3210359259955,0.7261799135785494,0.7261799135785494,-0.008304893796643882,46.16640294161879
2023-07-31,159985.SZ,-0.00462748727441,1.0,-0.00462748727441,49.600375741184735,0.5415236278348928,0.5415236278348928,-0.0025058936965983037,20.379231303053437,0.5776252030238858,0.5776252030238858,-0.0026729532763715242,24.15499901005132,0.6137267782128786,0.6137267782128786,-0.0028400128561447443,28.54795600964962,0.6498283534018714,0.6498283534018714,-0.0030070724359179644,33.4413645195714,0.6859299285908643,0.6859299285908643,-0.003174132015691185,39.19622576697266,0.7220315037798573,0.7220315037798573,-0.0033411915954644055,46.01215214411743
2023-08-01,159985.SZ,0.0102278010227803,1.0,0.0102278010227803,50.107678514920714,0.5404497999708711,0.5404497999708711,0.005527613016903484,20.491879807278682,0.5764797866355958,0.5764797866355958,0.005896120551363716,24.297419796132655,0.6125097733003206,0.6125097733003206,0.006264628085823949,28.726798336660536,0.6485397599650453,0.6485397599650453,0.006633135620284181,33.66318562575708,0.6845697466297701,0.6845697466297701,0.007001643154744414,39.4706637528058,0.7205997332944949,0.7205997332944949,0.007370150689204646,46.35126863895418
2023-08-02,159985.SZ,0.0023009664058903,1.0,0.0023009664058903,50.222974599860706,0.5444841640192587,0.5444841640192587,0.0012528397699475783,20.517552849262227,0.5807831082872094,0.5807831082872094,0.001336362421277417,24.32988995488221,0.6170820525551599,0.6170820525551599,0.0014198850726072553,28.76758708880256,0.6533809968231105,0.6533809968231105,0.0015034077239370939,33.71379511903917,0.6896799410910611,0.6896799410910611,0.0015869303752669326,39.53330094804707,0.7259788853590117,0.7259788853590117,0.0016704530265967711,46.42869625593872
2023-08-03,159985.SZ,-0.0114784205693295,1.0,-0.0114784205693295,49.646494175160754,0.5443752794379717,0.5443752794379717,-0.006248568404935309,20.389347516781736,0.5806669647338365,0.5806669647338365,-0.006665139631930996,24.167727841103403,0.6169586500297013,0.6169586500297013,-0.007081710858926684,28.563863354930668,0.6532503353255661,0.6532503353255661,-0.007498282085922371,33.46099957304962,0.6895420206214309,0.6895420206214309,-0.007914853312918059,39.22040067006783,0.7258337059172957,0.7258337059172957,-0.008331424539913746,46.04187907659579
2023-08-04,159985.SZ,0.0102183000464466,1.0,0.0102183000464466,50.15379694889671,0.5477897092794305,0.5477897092794305,0.005597479611772974,20.503476473804277,0.5843090232313926,0.5843090232313926,0.005970644919224506,24.312024762547086,0.6208283371833546,0.6208283371833546,0.006343810226676037,28.74506708339505,0.6573476511353166,0.6573476511353166,0.006716975534127569,33.68575628852925,0.6938669650872786,0.6938669650872786,0.007090140841579101,39.49847883468178,0.7303862790392407,0.7303862790392407,0.007463306149030632,46.38550371582107
2023-08-07,159985.SZ,-0.0110344827586207,1.0,-0.0110344827586207,49.60037574118475,0.5476669051514944,0.5476669051514944,-0.0060432210223613225,20.37956943374629,0.5841780321615941,0.5841780321615941,-0.006446102423852079,24.155306960796477,0.6206891591716938,0.6206891591716938,-0.0068489838253428335,28.548192583882482,0.6572002861817934,0.6572002861817934,-0.007251865226833588,33.44147172386087,0.693711413191893,0.693711413191893,-0.0076547466283243435,39.19612798699806,0.7302225402019927,0.7302225402019927,-0.008057628029815099,46.01174658090338
2023-08-08,159985.SZ,-0.0041841004184099,1.0,-0.0041841004184099,49.39284278829277,0.5456138293573451,0.5456138293573451,-0.0022829030517042955,20.333044852493572,0.5819880846478348,0.5819880846478348,-0.002435096588484582,24.096486455222443,0.6183623399383246,0.6183623399383246,-0.0025872901252648687,28.474330127116044,0.6547365952288141,0.6547365952288141,-0.0027394836620451544,33.34985935843861,0.6911108505193039,0.6911108505193039,-0.0028916771988254414,39.08278543741581,0.7274851058097935,0.7274851058097935,-0.0030438707356057275,45.87169277199166
2023-08-09,159985.SZ,0.0210084033613444,1.0,0.0210084033613444,50.430507552752694,0.5445360478027728,0.5445360478027728,0.011439832937032967,20.565651488707296,0.5808384509896243,0.5808384509896243,0.012202488466168497,24.390523553267478,0.6171408541764759,0.6171408541764759,0.01296514399530403,28.843503917383927,0.6534432573633273,0.6534432573633273,0.01372779952443956,33.80767954187951,0.6897456605501788,0.6897456605501788,0.014490455053575092,39.6491127831652,0.7260480637370305,0.7260480637370305,0.015253110582710625,46.571378774458985
2023-08-10,159985.SZ,0.0013717421124828,1.0,0.0013717421124828,50.49968520371669,0.5434256187060432,0.5434256187060432,0.0007454398061811004,20.580981943967025,0.5796539932864461,0.5796539932864461,0.0007951357932598403,24.40991733156103,0.615882367866849,0.615882367866849,0.0008448317803385804,28.867871826149656,0.6521107424472519,0.6521107424472519,0.0008945277674173204,33.837921449981664,0.6883391170276547,0.6883391170276547,0.0009442237544960604,39.68655041729976,0.7245674916080577,0.7245674916080577,0.0009939197415748005,46.61766698721527
2023-08-11,159985.SZ,0.0073059360730594,1.0,0.0073059360730594,50.868632675524665,0.5451775108840535,0.5451775108840535,0.003983032042988541,20.662956654526013,0.5815226782763238,0.5815226782763238,0.00424856751252111,24.513624513319222,0.6178678456685941,0.6178678456685941,0.0045141029820536804,28.99818437244562,0.6542130130608642,0.6542130130608642,0.0047796384515862485,33.99965448046576,0.6905581804531344,0.6905581804531344,0.0050451739211188175,39.886775966484294,0.7269033478454048,0.7269033478454048,0.005310709390651388,46.86523986905454
2023-08-14,159985.SZ,0.0058930190389845,1.0,0.0058930190389845,51.16840249636864,0.5452475625645516,0.5452475625645516,0.0032131542671527953,20.729349921872494,0.5815974000688551,0.5815974000688551,0.0034273645516296482,24.59764164100813,0.6179472375731586,0.6179472375731586,0.0036415748361065016,29.103783430949097,0.6542970750774619,0.6542970750774619,0.0038557851205833537,34.13074984231651,0.6906469125817655,0.6906469125817655,0.0040699954050602075,40.04911496139055,0.7269967500860689,0.7269967500860689,0.00428420568953706,47.06602019634307
2023-08-15,159985.SZ,0.0081117620549797,1.0,0.0081117620549797,51.58346840215262,0.5452785121060082,0.5452785121060082,0.004423169543897306,20.821039351111708,0.5816304129130754,0.5816304129130754,0.00471804751349046,24.71369448299022,0.6179823137201427,0.6179823137201427,0.005012925483083614,29.249678528564246,0.6543342145272097,0.6543342145272097,0.0053078034526767666,34.31190915417201,0.690686115334277,0.690686115334277,0.00560268142226992,40.27349739376308,0.7270380161413442,0.7270380161413442,0.005897559391863074,47.34359484578963
2023-08-16,159985.SZ,-0.0013410818059902,1.0,-0.0013410818059902,51.51429075118862,0.546079330326926,0.546079330326926,-0.0007323370545287529,20.805791332481085,0.5824846190153877,0.5824846190153877,-0.0007811595248306697,24.694389145151078,0.6188899077038494,0.6188899077038494,-0.0008299819951325866,29.22540182202212,0.6552951963923112,0.6552951963923112,-0.0008788044654345034,34.28175569518974,0.691700485080773,0.691700485080773,-0.0009276269357364204,40.236138612784316,0.7281057737692347,0.7281057737692347,-0.0009764494060383372,47.297366220722736
2023-08-17,159985.SZ,0.0161145926589079,1.0,0.0161145926589079,52.34442256275657,0.5454569136848713,0.5454569136848713,0.008789815977016786,20.988670409549805,0.5818207079305294,0.5818207079305294,0.009375803708817907,24.92591889048518,0.6181845021761875,0.6181845021761875,0.009961791440619027,29.51653917974139,0.6545482964218455,0.6545482964218455,0.010547779172420144,34.643352083905455,0.6909120906675037,0.6909120906675037,0.011133766904221265,40.68411840122499,0.7272758849131618,0.7272758849131618,0.011719754636022383,47.8516797477597
2023-08-18,159985.SZ,0.0114537444933919,1.0,0.0114537444933919,52.943962204444524,0.5446644801449866,0.5446644801449866,0.006238447790206802,21.11960713408564,0.5809754454879856,0.5809754454879856,0.006654344309553922,25.09178453701448,0.6172864108309848,0.6172864108309848,0.007070240828901043,29.72522822017785,0.6535973761739838,0.6535973761739838,0.0074861373482481616,34.90269697580929,0.689908341516983,0.689908341516983,0.007902033867595283,41.005605682704726,0.7262193068599821,0.7262193068599821,0.008317930386942403,48.249706688799826
2023-08-21,159985.SZ,0.0204703832752612,1.0,0.0204703832752612,54.02774540288045,0.5471556715441758,0.5471556715441758,0.011200486307742208,21.35615700461586,0.5836327163137874,0.5836327163137874,0.011947185394925019,25.39156073876771,0.6201097610833992,0.6201097610833992,0.012693884482107834,30.102556833409082,0.6565868058530109,0.6565868058530109,0.013440583569290647,35.37180959130628,0.6930638506226227,0.6930638506226227,0.014187282656473461,41.587363801025155,0.7295408953922344,0.7295408953922344,0.014933981743656278,48.97026692762713
2023-08-22,159985.SZ,-0.0303030303030303,1.0,-0.0303030303030303,52.39054099673256,0.5450065036522647,0.5450065036522647,-0.01651534859552317,21.003452627023904,0.5813402705624157,0.5813402705624157,-0.017616371835224715,24.944253563316884,0.6176740374725667,0.6176740374725667,-0.01871739507492626,29.53911538439274,0.6540078043827176,0.6540078043827176,-0.019818418314627804,34.670796272280406,0.6903415712928685,0.6903415712928685,-0.020919441554329347,40.717379374590976,0.7266753382030195,0.7266753382030195,-0.022020464794030893,47.89191888879302
2023-08-23,159985.SZ,-0.0008802816901407,1.0,-0.0008802816901407,52.34442256275658,0.530535277943242,0.530535277943242,-0.0004670204911471431,20.993643584262248,0.5659042964727914,0.5659042964727914,-0.0004981551905569526,24.93182745392975,0.6012733150023409,0.6012733150023409,-0.0005292898899667622,29.52348062926122,0.6366423335318903,0.6366423335318903,-0.0005604245893765716,34.65136590551615,0.6720113520614398,0.6720113520614398,-0.0005915592887863813,40.6932926306069,0.7073803705909892,0.7073803705909892,-0.0006226939881961908,47.862096878817795
2023-08-24,159985.SZ,0.0070484581497798,1.0,0.0070484581497798,52.713370034564555,0.5313186506695841,0.5313186506695841,0.0037449772734420364,21.072264302372055,0.5667398940475563,0.5667398940475563,0.003994642425004839,25.031421189610118,0.6021611374255287,0.6021611374255287,0.004244307576567642,29.64878736178264,0.6375823808035008,0.6375823808035008,0.004493972728130444,34.807088198888,0.6730036241814732,0.6730036241814732,0.004743637879693246,40.886326874978884,0.7084248675594454,0.7084248675594454,0.004993303031256049,48.101086832245066
