date,position_before,position,return_1x,exposure_1x,nav_1x,scale_15,weight_15,return_15,nav_15,scale_17,weight_17,return_17,nav_17,scale_19,weight_19,return_19,nav_19,scale_21,weight_21,return_21,nav_21,scale_23,weight_23,return_23,nav_23,scale_25,weight_25,return_25,nav_25
2015-05-04,159915.SZ,159915.SZ,-0.0029112081513827,1.0,1.3901970941368982,1.0,1.0,-0.0029112081513827,1.3901970941368982,1.0,1.0,-0.0029112081513827,1.3901970941368982,1.0,1.0,-0.0029112081513827,1.3901970941368982,1.0,1.0,-0.0029112081513827,1.3901970941368982,1.0,1.0,-0.0029112081513827,1.3901970941368982,1.0,1.0,-0.0029112081513827,1.3901970941368982
2015-05-05,159915.SZ,159915.SZ,-0.0255474452554745,1.0,1.3546811099801161,1.0,1.0,-0.0255474452554745,1.3546811099801161,1.0,1.0,-0.0255474452554745,1.3546811099801161,1.0,1.0,-0.0255474452554745,1.3546811099801161,1.0,1.0,-0.0255474452554745,1.3546811099801161,1.0,1.0,-0.0255474452554745,1.3546811099801161,1.0,1.0,-0.0255474452554745,1.3546811099801161
2015-05-06,159915.SZ,159915.SZ,0.0254681647940075,1.0,1.3891823517324189,0.5893991713049554,0.5893991713049554,0.015010915224246062,1.3750161132779153,0.6679857274789496,0.6679857274789496,0.017012370587478873,1.3777274470509553,0.7465722836529436,0.7465722836529436,0.019013825950711678,1.380438780823995,0.8251588398269376,0.8251588398269376,0.021015281313944485,1.383150114597035,0.9037453960009317,0.9037453960009317,0.023016736677177296,1.3858614483700746,0.9823319521749257,0.9823319521749257,0.025018192040410104,1.3885727821431144
2015-05-07,159915.SZ,159915.SZ,-0.0189919649379108,1.0,1.3627990492159523,0.5831859587789099,0.5831859587789099,-0.01107584728141095,1.3597866447977698,0.6609440866160979,0.6609440866160979,-0.012552626918932412,1.3604333484121514,0.738702214453286,0.738702214453286,-0.014029406556453874,1.3610720439415196,0.8164603422904739,0.8164603422904739,-0.015506186193975332,1.3617027313858752,0.894218470127662,0.894218470127662,-0.016982965831496794,1.362325410745217,0.9719765979648499,0.9719765979648499,-0.01845974546901825,1.3629400820195459
2015-05-08,159915.SZ,159915.SZ,0.0774385703648548,1.0,1.468332259281819,0.5761314165945184,0.5761314165945184,0.044614793243358083,1.4204532448105018,0.652948938807121,0.652948938807121,0.05056343234247251,1.4292215279810323,0.7297664610197234,0.7297664610197234,0.05651207144158692,1.4379890445258896,0.8065839832323258,0.8065839832323258,0.06246071054070133,1.4467556515334508,0.8834015054449283,0.8834015054449283,0.06840934963981574,1.4555212060920921,0.9602190276575308,0.9602190276575308,0.07435798873893015,1.4642855652901916
2015-05-11,159915.SZ,CASH,0.0539046302695229,1.0,1.5474821668312189,0.5160652263326924,0.5160652263326924,0.027818305220421436,1.4599678467259785,0.5848739231770513,0.5848739231770513,0.031527412583144294,1.4742811847664024,0.6536826200214103,0.6536826200214103,0.03523651994586715,1.4886587741752644,0.7224913168657693,0.7224913168657693,0.038945627308590004,1.5031004579446687,0.7913000137101283,0.7913000137101283,0.042654734671312866,1.5176060769464197,0.8601087105544872,0.8601087105544872,0.04636384203403572,1.532175469932025
2015-05-12,CASH,CASH,0.0,0.0,1.5474821668312189,0.4949868037948406,0.0,0.0,1.4599678467259785,0.5609850443008194,0.0,0.0,1.4742811847664024,0.6269832848067981,0.0,0.0,1.4886587741752644,0.6929815253127769,0.0,0.0,1.5031004579446687,0.7589797658187557,0.0,0.0,1.5176060769464197,0.8249780063247344,0.0,0.0,1.532175469932025
2015-05-13,CASH,CASH,0.0,0.0,1.5474821668312189,0.4949868037948406,0.0,0.0,1.4599678467259785,0.5609850443008194,0.0,0.0,1.4742811847664024,0.6269832848067981,0.0,0.0,1.4886587741752644,0.6929815253127769,0.0,0.0,1.5031004579446687,0.7589797658187557,0.0,0.0,1.5176060769464197,0.8249780063247344,0.0,0.0,1.532175469932025
2015-05-14,CASH,CASH,0.0,0.0,1.5474821668312189,0.4949868037948406,0.0,0.0,1.4599678467259785,0.5609850443008194,0.0,0.0,1.4742811847664024,0.6269832848067981,0.0,0.0,1.4886587741752644,0.6929815253127769,0.0,0.0,1.5031004579446687,0.7589797658187557,0.0,0.0,1.5176060769464197,0.8249780063247344,0.0,0.0,1.532175469932025
2015-05-15,CASH,518880.SH,0.0,0.0,1.5474821668312189,0.4949868037948406,0.0,0.0,1.4599678467259785,0.5609850443008194,0.0,0.0,1.4742811847664024,0.6269832848067981,0.0,0.0,1.4886587741752644,0.6929815253127769,0.0,0.0,1.5031004579446687,0.7589797658187557,0.0,0.0,1.5176060769464197,0.8249780063247344,0.0,0.0,1.532175469932025
2015-05-18,518880.SH,518880.SH,0.0111340206185568,1.0,1.5647118651835668,0.4949868037948406,0.4949868037948406,0.0055111932793652845,1.468014011710944,0.5609850443008194,0.5609850443008194,0.0062460190499473225,1.4834895731314324,0.6269832848067981,0.6269832848067981,0.00698084482052936,1.4990508700685012,0.6929815253127769,0.6929815253127769,0.0077156705911113985,1.5146978859435185,0.7589797658187557,0.7589797658187557,0.008450496361693437,1.5304306015781393,0.8249780063247344,0.8249780063247344,0.009185322132275475,1.5462489951865213
2015-05-19,518880.SH,518880.SH,-0.0077487765089723,1.0,1.552587262639322,0.4950157490184607,0.4950157490184607,-0.003835766407565576,1.4623830528789876,0.5610178488875889,0.5610178488875889,-0.00434720192857432,1.4770405443980956,0.6270199487567168,0.6270199487567168,-0.0048586374495830625,1.4917675253723564,0.6930220486258449,0.6930220486258449,-0.005370072970591806,1.5065638477676007,0.7590241484949731,0.7590241484949731,-0.005881508491600551,1.521429360999152,0.8250262483641012,0.8250262483641012,-0.006392944012609294,1.5363639119307404
2015-05-20,518880.SH,513030.SH,-0.0110974106041922,1.0,1.5353575642869746,0.49375526909236783,0.49375526909236783,-0.005479404959101416,1.4543700639269368,0.5595893049713503,0.5595893049713503,-0.006209992286981605,1.4678681340098243,0.6254233408503326,0.6254233408503326,-0.006940579614861793,1.481413794095644,0.691257376729315,0.691257376729315,-0.007671166942741983,1.4950067449814757,0.7570914126082974,0.7570914126082974,-0.008401754270622171,1.5086466853679275,0.8229254484872797,0.8229254484872797,-0.00913234159850236,1.5223333118673774
2015-05-21,513030.SH,513030.SH,0.0067829457364338,1.0,1.5457718113315564,0.49167903165436655,0.49167903165436655,0.003335032191453885,1.45922043490842,0.5572362358749489,0.5572362358749489,0.0037797031503144034,1.4734162398201873,0.6227934400955311,0.6227934400955311,0.004224374109174921,1.4876718401723963,0.6883506443161131,0.6883506443161131,0.0046690450680354385,1.501986998850811,0.7539078485366955,0.7539078485366955,0.005113716026895958,1.516361476101817,0.8194650527572777,0.8194650527572777,0.005558386985756475,1.5307950295360446
2015-05-22,513030.SH,513030.SH,-0.0105871029836379,1.0,1.5294065659757847,0.49192811130181674,0.49192811130181674,-0.005208093574898821,1.4516206783370122,0.557518526142059,0.557518526142059,-0.005902506051551997,1.4647193915481937,0.6231089409823012,0.6231089409823012,-0.0065969185282051725,1.4778577902460739,0.6886993558225434,0.6886993558225434,-0.007291331004858349,1.4910355144771958,0.7542897706627857,0.7542897706627857,-0.007985743481511525,1.5042522023284217,0.8198801855030279,0.8198801855030279,-0.0086801559581647,1.5175074899396883
2015-05-25,513030.SH,513030.SH,-0.004863813229572,1.0,1.5219678180867975,0.49002194223372225,0.49002194223372225,-0.002383375205416945,1.4481609216045932,0.5553582011982187,0.5553582011982187,-0.0027011585661392045,1.4607629522167231,0.6206944601627149,0.6206944601627149,-0.0030189419268614637,1.4733962234011613,0.6860307191272111,0.6860307191272111,-0.0033367252875837225,1.4860603385713542,0.7513669780917075,0.7513669780917075,-0.003654508648305982,1.4987548996457791,0.8167032370562037,0.8167032370562037,-0.003972292009028241,1.5114795070637603
2015-05-26,513030.SH,513030.SH,-0.0009775171065492,1.0,1.5204800685090003,0.48938955792781963,0.48938955792781963,-0.00047838666464099434,1.4474681407314434,0.5546414989848623,0.5546414989848623,-0.0005421715532597936,1.4599709680979756,0.6198934400419049,0.6198934400419049,-0.0006059564418785929,1.4725034094681517,0.6851453810989475,0.6851453810989475,-0.0006697413304973921,1.4850650625430002,0.7503973221559902,0.7503973221559902,-0.0007335262191161914,1.4976555236308602,0.8156492632130328,0.8156492632130328,-0.0007973111077349906,1.5102743876636646
2015-05-27,513030.SH,513030.SH,-0.0088062622309198,1.0,1.507090322308823,0.48929449110637563,0.48929449110637563,-0.004308855596827199,1.4412312095320237,0.5545337565872258,0.5545337565872258,-0.00488336967640416,1.4528413901439354,0.6197730220680758,0.6197730220680758,-0.00545788375598112,1.4644666570289886,0.685012287548926,0.685012287548926,-0.006032397835558079,1.4761065592740528,0.7502515530297761,0.7502515530297761,-0.00660691191513504,1.4877606455070156,0.8154908185106261,0.8154908185106261,-0.007181425994711999,1.4994284639169488
2015-05-28,513030.SH,513030.SH,0.0009871668311944,1.0,1.5085780718866204,0.4878879039122482,0.4878879039122482,0.00048162675608313195,1.4419253450442364,0.5529396244338813,0.5529396244338813,0.0005458436568942163,1.4536344144012188,0.6179913449555143,0.6179913449555143,0.0006100605577053005,1.4653600703745164,0.6830430654771474,0.6830430654771474,0.0006742774585163847,1.4771018646533396,0.7480947859987805,0.7480947859987805,0.000738494359327469,1.4888593483517518,0.8131465065204136,0.8131465065204136,0.0008027112601385533,1.5006320720287072
2015-05-29,513030.SH,513030.SH,-0.0078895463510848,1.0,1.4966760752642407,0.48796554188256946,0.48796554188256946,-0.0038498267604147427,1.4363741822643648,0.5530276141335788,0.5530276141335788,-0.004363136995136709,1.4472920083103409,0.618089686384588,0.618089686384588,-0.0048764472298586745,1.458214319318593,0.6831517586355973,0.6831517586355973,-0.00538975746458064,1.4691406438523784,0.7482138308866065,0.7482138308866065,-0.005903067699302606,1.4800705108236918,0.8132759031376158,0.8132759031376158,-0.006416377934024571,1.4910034495146525
2015-06-01,513030.SH,518880.SH,-0.0069582504970179,1.0,1.4862618282196585,0.4867851362738837,0.4867851362738837,-0.0033871729164186774,1.4315089345363559,0.5516898211104017,0.5516898211104017,-0.0038387959719411685,1.4417361495786165,0.6165945059469194,0.6165945059469194,-0.004290419027463659,1.4519579688568687,0.6814991907834372,0.6814991907834372,-0.0047420420829861485,1.4621739170934052,0.7464038756199551,0.7464038756199551,-0.0051936651385086395,1.4723835202090922,0.8113085604564729,0.8113085604564729,-0.00564528819403113,1.4825863053438477
2015-06-02,518880.SH,518880.SH,-0.0025157232704401,1.0,1.4825228047524395,0.4858135103055819,0.4858135103055819,-0.0012221723529699437,1.429759383893536,0.5505886450129929,0.5505886450129929,-0.0013851286666992698,1.4397391595080185,0.6153637797204038,0.6153637797204038,-0.0015480849804285956,1.4497102145330678,0.6801389144278147,0.6801389144278147,-0.0017110412941579215,1.4596720771420177,0.7449140491352256,0.7449140491352256,-0.0018739976078872473,1.469624277014328,0.8096891838426366,0.8096891838426366,-0.002036953921616573,1.4795663453550425
2015-06-03,518880.SH,518880.SH,-0.0037831021437578,1.0,1.4769142695516106,0.4855555727491891,0.4855555727491891,-0.0018369063281810036,1.4271330498334858,0.5502963157824143,0.5502963157824143,-0.002081827171938471,1.4367418714052507,0.6150370588156395,0.6150370588156395,-0.002326748015695938,1.4463371041680688,0.6797778018488647,0.6797778018488647,-0.002571668859453405,1.455918283916218,0.74451854488209,0.74451854488209,-0.0028165897032108723,1.4654849484081007,0.8092592879153152,0.8092592879153152,-0.0030615105469683395,1.4750366373837986
2015-06-04,518880.SH,CASH,-0.0029535864978903,1.0,1.4725520755065213,0.4851325188336783,0.4851325188336783,-0.0014328808573146638,1.4250881382055383,0.5498168546781689,0.5498168546781689,-0.0016239316382899527,1.4344087008242197,0.6145011905226593,0.6145011905226593,-0.0018149824192652412,1.4437120277516728,0.6791855263671497,0.6791855263671497,-0.00200603320024053,1.452997663501845,0.7438698622116402,0.7438698622116402,-0.0021970839812158185,1.4622651549032404,0.8085541980561306,0.8085541980561306,-0.0023881347621911068,1.4715140511145568
2015-06-05,CASH,CASH,0.0,0.0,1.4725520755065213,0.48482452216419036,0.0,0.0,1.4250881382055383,0.5494677917860825,0.0,0.0,1.4344087008242197,0.6141110614079746,0.0,0.0,1.4437120277516728,0.6787543310298665,0.0,0.0,1.452997663501845,0.7433976006517586,0.0,0.0,1.4622651549032404,0.8080408702736507,0.0,0.0,1.4715140511145568
2015-06-08,CASH,CASH,0.0,0.0,1.4725520755065213,0.48482452216419036,0.0,0.0,1.4250881382055383,0.5494677917860825,0.0,0.0,1.4344087008242197,0.6141110614079746,0.0,0.0,1.4437120277516728,0.6787543310298665,0.0,0.0,1.452997663501845,0.7433976006517586,0.0,0.0,1.4622651549032404,0.8080408702736507,0.0,0.0,1.4715140511145568
2015-06-09,CASH,CASH,0.0,0.0,1.4725520755065213,0.48482452216419036,0.0,0.0,1.4250881382055383,0.5494677917860825,0.0,0.0,1.4344087008242197,0.6141110614079746,0.0,0.0,1.4437120277516728,0.6787543310298665,0.0,0.0,1.452997663501845,0.7433976006517586,0.0,0.0,1.4622651549032404,0.8080408702736507,0.0,0.0,1.4715140511145568
2015-06-10,CASH,CASH,0.0,0.0,1.4725520755065213,0.48482452216419036,0.0,0.0,1.4250881382055383,0.5494677917860825,0.0,0.0,1.4344087008242197,0.6141110614079746,0.0,0.0,1.4437120277516728,0.6787543310298665,0.0,0.0,1.452997663501845,0.7433976006517586,0.0,0.0,1.4622651549032404,0.8080408702736507,0.0,0.0,1.4715140511145568
2015-06-11,CASH,CASH,0.0,0.0,1.4725520755065213,0.48635493430777393,0.0,0.0,1.4250881382055383,0.5512022588821439,0.0,0.0,1.4344087008242197,0.6160495834565137,0.0,0.0,1.4437120277516728,0.6808969080308835,0.0,0.0,1.452997663501845,0.7457442326052535,0.0,0.0,1.4622651549032404,0.8105915571796233,0.0,0.0,1.4715140511145568
2015-06-12,CASH,CASH,0.0,0.0,1.4725520755065213,0.4891815622710873,0.0,0.0,1.4250881382055383,0.554405770573899,0.0,0.0,1.4344087008242197,0.6196299788767106,0.0,0.0,1.4437120277516728,0.6848541871795222,0.0,0.0,1.452997663501845,0.7500783954823339,0.0,0.0,1.4622651549032404,0.8153026037851455,0.0,0.0,1.4715140511145568
2015-06-15,CASH,CASH,0.0,0.0,1.4725520755065213,0.48940695135893697,0.0,0.0,1.4250881382055383,0.5546612115401286,0.0,0.0,1.4344087008242197,0.6199154717213202,0.0,0.0,1.4437120277516728,0.6851697319025117,0.0,0.0,1.452997663501845,0.7504239920837034,0.0,0.0,1.4622651549032404,0.815678252264895,0.0,0.0,1.4715140511145568
2015-06-16,CASH,159915.SZ,0.0,0.0,1.4725520755065213,0.48937102802310367,0.0,0.0,1.4250881382055383,0.5546204984261842,0.0,0.0,1.4344087008242197,0.6198699688292647,0.0,0.0,1.4437120277516728,0.6851194392323451,0.0,0.0,1.452997663501845,0.7503689096354257,0.0,0.0,1.4622651549032404,0.8156183800385061,0.0,0.0,1.4715140511145568
2015-06-17,159915.SZ,159915.SZ,0.0420340975896531,1.0,1.5344494731542087,0.4923209949425719,0.4923209949425719,0.020694268746851176,1.4545792951255134,0.5579637942682482,0.5579637942682482,0.023453504579764667,1.4680506118582546,0.6236065935939245,0.6236065935939245,0.026212740412678157,1.4815556763657887,0.6892493929196006,0.6892493929196006,0.028971976245591644,1.4950938772937203,0.7548921922452769,0.7548921922452769,0.031731212078505135,1.5086646006484834,0.8205349915709532,0.8205349915709532,0.03449044791141863,1.5222672298454438
2015-06-18,159915.SZ,CASH,-0.0634696755994358,1.0,1.4370584628693859,0.49060083735922505,0.49060083735922505,-0.031138275996001576,1.4092862035758258,0.5560142823404551,0.5560142823404551,-0.03529004612880179,1.416243038046361,0.6214277273216852,0.6214277273216852,-0.039441816261602,1.4231204295972357,0.6868411723029151,0.6868411723029151,-0.04359358639440221,1.4299173731861747,0.7522546172841452,0.7522546172841452,-0.04774535652720242,1.436632871410552,0.8176680622653751,0.8176680622653751,-0.05189712666000263,1.4432659346077834
2015-06-19,CASH,CASH,0.0,0.0,1.4370584628693859,0.45743841133093877,0.0,0.0,1.4092862035758258,0.5184301995083973,0.0,0.0,1.416243038046361,0.5794219876858557,0.0,0.0,1.4231204295972357,0.6404137758633143,0.0,0.0,1.4299173731861747,0.7014055640407728,0.0,0.0,1.436632871410552,0.7623973522182312,0.0,0.0,1.4432659346077834
2015-06-23,CASH,159915.SZ,0.0,0.0,1.4370584628693859,0.4584851687632619,0.0,0.0,1.4092862035758258,0.5196165245983636,0.0,0.0,1.416243038046361,0.5807478804334651,0.0,0.0,1.4231204295972357,0.6418792362685667,0.0,0.0,1.4299173731861747,0.7030105921036683,0.0,0.0,1.436632871410552,0.7641419479387699,0.0,0.0,1.4432659346077834
2015-06-24,159915.SZ,CASH,-0.0028054862842893,1.0,1.433026815062084,0.4584330322144352,0.4584330322144352,-0.0012861275841427528,1.4074736817154552,0.5195574365096933,0.5195574365096933,-0.0014576112620284533,1.4141787062443354,0.5806818408049513,0.5806818408049513,-0.0016290949399141537,1.4208020313064904,0.6418062451002093,0.6418062451002093,-0.001800578617799854,1.4273426945387953,0.7029306493954673,0.7029306493954673,-0.0019720622956855543,1.433799741892101,0.7640550536907253,0.7640550536907253,-0.0021435459735712546,1.4401722277248623
2015-06-25,CASH,CASH,0.0,0.0,1.433026815062084,0.4619495469980191,0.0,0.0,1.4074736817154552,0.5235428199310883,0.0,0.0,1.4141787062443354,0.5851360928641576,0.0,0.0,1.4208020313064904,0.6467293657972267,0.0,0.0,1.4273426945387953,0.708322638730296,0.0,0.0,1.433799741892101,0.7699159116633651,0.0,0.0,1.4401722277248623
2015-06-26,CASH,CASH,0.0,0.0,1.433026815062084,0.4660015561071109,0.0,0.0,1.4074736817154552,0.5281350969213925,0.0,0.0,1.4141787062443354,0.5902686377356738,0.0,0.0,1.4208020313064904,0.6524021785499553,0.0,0.0,1.4273426945387953,0.7145357193642368,0.0,0.0,1.433799741892101,0.7766692601785182,0.0,0.0,1.4401722277248623
2015-06-29,CASH,CASH,0.0,0.0,1.433026815062084,0.46857673001127625,0.0,0.0,1.4074736817154552,0.5310536273461132,0.0,0.0,1.4141787062443354,0.5935305246809499,0.0,0.0,1.4208020313064904,0.6560074220157868,0.0,0.0,1.4273426945387953,0.7184843193506236,0.0,0.0,1.433799741892101,0.7809612166854605,0.0,0.0,1.4401722277248623
2015-06-30,CASH,CASH,0.0,0.0,1.433026815062084,0.47398441899404337,0.0,0.0,1.4074736817154552,0.5371823415265825,0.0,0.0,1.4141787062443354,0.6003802640591216,0.0,0.0,1.4208020313064904,0.6635781865916607,0.0,0.0,1.4273426945387953,0.7267761091241999,0.0,0.0,1.433799741892101,0.789974031656739,0.0,0.0,1.4401722277248623
2015-07-01,CASH,CASH,0.0,0.0,1.433026815062084,0.4740347894522802,0.0,0.0,1.4074736817154552,0.5372394280459177,0.0,0.0,1.4141787062443354,0.600444066639555,0.0,0.0,1.4208020313064904,0.6636487052331923,0.0,0.0,1.4273426945387953,0.7268533438268298,0.0,0.0,1.433799741892101,0.7900579824204671,0.0,0.0,1.4401722277248623
2015-07-02,CASH,CASH,0.0,0.0,1.433026815062084,0.4822402891167976,0.0,0.0,1.4074736817154552,0.5465389943323707,0.0,0.0,1.4141787062443354,0.6108376995479436,0.0,0.0,1.4208020313064904,0.6751364047635167,0.0,0.0,1.4273426945387953,0.7394351099790898,0.0,0.0,1.433799741892101,0.8037338151946628,0.0,0.0,1.4401722277248623
2015-07-03,CASH,CASH,0.0,0.0,1.433026815062084,0.48601876709312264,0.0,0.0,1.4074736817154552,0.5508212693722057,0.0,0.0,1.4141787062443354,0.6156237716512887,0.0,0.0,1.4208020313064904,0.6804262739303717,0.0,0.0,1.4273426945387953,0.7452287762094547,0.0,0.0,1.433799741892101,0.8100312784885377,0.0,0.0,1.4401722277248623
2015-07-06,CASH,CASH,0.0,0.0,1.433026815062084,0.4894296037274785,0.0,0.0,1.4074736817154552,0.5546868842244757,0.0,0.0,1.4141787062443354,0.6199441647214728,0.0,0.0,1.4208020313064904,0.6852014452184699,0.0,0.0,1.4273426945387953,0.7504587257154671,0.0,0.0,1.433799741892101,0.8157160062124642,0.0,0.0,1.4401722277248623
2015-07-07,CASH,CASH,0.0,0.0,1.433026815062084,0.4936247198912441,0.0,0.0,1.4074736817154552,0.5594413492100767,0.0,0.0,1.4141787062443354,0.6252579785289093,0.0,0.0,1.4208020313064904,0.6910746078477418,0.0,0.0,1.4273426945387953,0.7568912371665744,0.0,0.0,1.433799741892101,0.822707866485407,0.0,0.0,1.4401722277248623
2015-07-08,CASH,CASH,0.0,0.0,1.433026815062084,0.4953763560639216,0.0,0.0,1.4074736817154552,0.5614265368724446,0.0,0.0,1.4141787062443354,0.6274767176809675,0.0,0.0,1.4208020313064904,0.6935268984894903,0.0,0.0,1.4273426945387953,0.7595770792980132,0.0,0.0,1.433799741892101,0.8256272601065361,0.0,0.0,1.4401722277248623
2015-07-09,CASH,CASH,0.0,0.0,1.433026815062084,0.49532331008295694,0.0,0.0,1.4074736817154552,0.5613664180940179,0.0,0.0,1.4141787062443354,0.6274095261050788,0.0,0.0,1.4208020313064904,0.6934526341161397,0.0,0.0,1.4273426945387953,0.7594957421272006,0.0,0.0,1.433799741892101,0.8255388501382616,0.0,0.0,1.4401722277248623
2015-07-10,CASH,CASH,0.0,0.0,1.433026815062084,0.49528778178250266,0.0,0.0,1.4074736817154552,0.5613261526868364,0.0,0.0,1.4141787062443354,0.62736452359117,0.0,0.0,1.4208020313064904,0.6934028944955037,0.0,0.0,1.4273426945387953,0.7594412653998375,0.0,0.0,1.433799741892101,0.8254796363041711,0.0,0.0,1.4401722277248623
2015-07-13,CASH,CASH,0.0,0.0,1.433026815062084,0.49657750514632193,0.0,0.0,1.4074736817154552,0.5627878391658316,0.0,0.0,1.4141787062443354,0.6289981731853411,0.0,0.0,1.4208020313064904,0.6952085072048507,0.0,0.0,1.4273426945387953,0.7614188412243604,0.0,0.0,1.433799741892101,0.8276291752438699,0.0,0.0,1.4401722277248623
2015-07-14,CASH,CASH,0.0,0.0,1.433026815062084,0.4972593116837458,0.0,0.0,1.4074736817154552,0.5635605532415786,0.0,0.0,1.4141787062443354,0.6298617947994114,0.0,0.0,1.4208020313064904,0.6961630363572442,0.0,0.0,1.4273426945387953,0.762464277915077,0.0,0.0,1.433799741892101,0.8287655194729098,0.0,0.0,1.4401722277248623
2015-07-15,CASH,CASH,0.0,0.0,1.433026815062084,0.4972593116837458,0.0,0.0,1.4074736817154552,0.5635605532415786,0.0,0.0,1.4141787062443354,0.6298617947994114,0.0,0.0,1.4208020313064904,0.6961630363572442,0.0,0.0,1.4273426945387953,0.762464277915077,0.0,0.0,1.433799741892101,0.8287655194729098,0.0,0.0,1.4401722277248623
2015-07-16,CASH,CASH,0.0,0.0,1.433026815062084,0.4973747128142471,0.0,0.0,1.4074736817154552,0.5636913411894802,0.0,0.0,1.4141787062443354,0.630007969564713,0.0,0.0,1.4208020313064904,0.6963245979399459,0.0,0.0,1.4273426945387953,0.7626412263151789,0.0,0.0,1.433799741892101,0.8289578546904118,0.0,0.0,1.4401722277248623
2015-07-17,CASH,CASH,0.0,0.0,1.433026815062084,0.4981102191892742,0.0,0.0,1.4074736817154552,0.5645249150811775,0.0,0.0,1.4141787062443354,0.6309396109730807,0.0,0.0,1.4208020313064904,0.6973543068649839,0.0,0.0,1.4273426945387953,0.7637690027568872,0.0,0.0,1.433799741892101,0.8301836986487904,0.0,0.0,1.4401722277248623
2015-07-20,CASH,CASH,0.0,0.0,1.433026815062084,0.49839803984664716,0.0,0.0,1.4074736817154552,0.5648511118262002,0.0,0.0,1.4141787062443354,0.631304183805753,0.0,0.0,1.4208020313064904,0.697757255785306,0.0,0.0,1.4273426945387953,0.764210327764859,0.0,0.0,1.433799741892101,0.830663399744412,0.0,0.0,1.4401722277248623
2015-07-21,CASH,CASH,0.0,0.0,1.433026815062084,0.4995055110426687,0.0,0.0,1.4074736817154552,0.566106245848358,0.0,0.0,1.4141787062443354,0.6327069806540471,0.0,0.0,1.4208020313064904,0.6993077154597362,0.0,0.0,1.4273426945387953,0.7659084502654254,0.0,0.0,1.433799741892101,0.8325091850711146,0.0,0.0,1.4401722277248623
2015-07-22,CASH,CASH,0.0,0.0,1.433026815062084,0.5003276086079779,0.0,0.0,1.4074736817154552,0.567037956422375,0.0,0.0,1.4141787062443354,0.633748304236772,0.0,0.0,1.4208020313064904,0.700458652051169,0.0,0.0,1.4273426945387953,0.7671689998655661,0.0,0.0,1.433799741892101,0.8338793476799631,0.0,0.0,1.4401722277248623
