date,cyb_close_csindex,cyb_volume,cyb_amount,cyb_constituents,hs300_close_csindex,hs300_volume,hs300_amount,hs300_constituents,amount_ratio_cyb_hs300
2015-10-21,2344.74,72233597.0,174856929280.0,,3473.25,282076050.0,326886985805.0,,0.5349155422917586
2015-10-22,2458.14,59640207.0,146753810432.0,,3524.53,184305580.0,223583606540.0,,0.6563710671951486
2015-10-23,2538.38,67588134.0,171353915392.0,,3571.24,198294478.0,247059685203.0,,0.6935729528320441
2015-10-26,2527.48,68447319.0,173929881600.0,,3589.26,204248863.0,270489759134.0,,0.6430183610531278
2015-10-27,2563.96,62288146.0,157457149952.0,,3592.88,192056140.0,239042538536.0,,0.6586992880695451
2015-10-28,2485.24,57717000.0,150886227968.0,,3524.92,170977098.0,213303023833.0,,0.7073796951239304
2015-10-29,2485.28,44057659.0,114641960960.0,,3533.31,127010446.0,161051885808.0,,0.7118324655736837
2015-10-30,2478.28,50077025.0,129735421952.0,,3534.08,139141914.0,183317149529.0,,0.7077102294320609
2015-11-02,2432.04,46816873.0,123247308800.0,,3475.96,130002568.0,167455101934.0,,0.7360021126652572
2015-11-03,2429.27,39935035.0,106823999488.0,,3465.49,101401876.0,132231502584.0,,0.807855899694856
2015-11-04,2584.32,58452419.0,152635215872.0,,3628.54,205423865.0,266955889953.0,,0.5717619337744255
2015-11-05,2564.72,65112054.0,172894076928.0,,3705.97,398046568.0,495138171518.0,,0.34918349437277163
2015-11-06,2661.41,61741798.0,164006813696.0,,3793.37,298753076.0,389779446699.0,,0.42076824492660136
2015-11-09,2724.62,68677814.0,191238844416.0,,3840.35,356804823.0,463161707601.0,,0.4128986513296703
2015-11-10,2746.61,65216340.0,180185423872.0,,3833.24,286519603.0,380910629424.0,,0.47303858163388673
2015-11-11,2804.68,70870881.0,190166425600.0,,3833.65,232234296.0,307008336072.0,,0.6194177918198349
2015-11-12,2783.3,74163983.0,210165460992.0,,3795.32,217537647.0,302446791881.0,,0.6948840808822042
2015-11-13,2710.16,65461350.0,181274681344.0,,3746.24,203489891.0,281961129453.0,,0.6429066364419448
2015-11-16,2797.16,55154365.0,147033960448.0,,3764.13,161690901.0,227483711616.0,,0.646349399715256
2015-11-17,2717.05,73555489.0,199687991296.0,,3758.39,248533071.0,365138598381.0,,0.5468827239338792
2015-11-18,2661.17,51626130.0,140451155968.0,,3715.58,185689495.0,254137953313.0,,0.5526571459990406
2015-11-19,2770.75,54825139.0,148732739584.0,,3774.97,154631989.0,204557606993.0,,0.7270946398443626
2015-11-20,2800.15,69030482.0,183901442048.0,,3774.38,186951689.0,242295089781.0,,0.7589978080621466
2015-11-23,2770.58,67520732.0,178263478272.0,,3753.34,175626812.0,234640979610.0,,0.7597286653349904
2015-11-24,2816.05,52702492.0,150152863744.0,,3753.89,143383283.0,192495095083.0,,0.7800347519465736
2015-11-25,2897.57,66418481.0,193136234496.0,,3781.61,151944941.0,215125047954.0,,0.8977858986337014
2015-11-26,2833.2,63202929.0,187302342656.0,,3759.43,173525468.0,239797205559.0,,0.7810864276728025
2015-11-27,2649.55,64579689.0,183247175680.0,,3556.99,208939358.0,269758168475.0,,0.6793016749629309
2015-11-30,2672.58,60052413.0,167359246336.0,,3566.41,173201163.0,220098287801.0,,0.7603841356881269
2015-12-01,2655.35,49682995.0,144658632704.0,,3591.7,136536554.0,176598805608.0,,0.8191370955537589
2015-12-02,2613.26,43453059.0,119641399296.0,,3721.95,213538865.0,260938692616.0,,0.45850386577994195
2015-12-03,2708.12,43270234.0,125313417216.0,,3749.3,197762126.0,236698987440.0,,0.5294210109274982
2015-12-04,2692.16,48329083.0,141740695552.0,,3677.59,151199522.0,196455597757.0,,0.7214897267896739
2015-12-07,2738.15,47454318.0,130145550336.0,,3687.61,113883150.0,161220059836.0,,0.8072540753823666
2015-12-08,2691.66,51536896.0,142198587392.0,,3623.02,125781083.0,163317229186.0,,0.870689443488242
2015-12-09,2667.91,45218189.0,127953633280.0,,3635.94,113325422.0,154319992100.0,,0.8291448926272982
2015-12-10,2695.51,44264087.0,126883819520.0,,3623.08,120215625.0,168622188283.0,,0.7524740415955808
2015-12-11,2671.29,37125527.0,106300661760.0,,3608.06,110322481.0,145248640244.0,,0.7318530595634345
2015-12-14,2709.27,36203573.0,102182612992.0,,3711.32,151769119.0,203291513291.0,,0.5026408202576146
2015-12-15,2745.7,38759386.0,110853029888.0,,3694.39,126481710.0,186795461663.0,,0.5934460553864597
2015-12-16,2763.11,41793161.0,120658202624.0,,3685.44,111342723.0,160118243242.0,,0.7535568726022008
2015-12-17,2835.7,55219141.0,158786043904.0,,3755.89,177924075.0,242543823434.0,,0.6546695011889602
2015-12-18,2830.26,51447380.0,150100549632.0,,3767.91,173465980.0,232281458171.0,,0.6462011682460663
2015-12-21,2829.92,42648419.0,122337058816.0,,3865.96,217435275.0,289905289214.0,,0.421989744125345
2015-12-22,2839.85,41580714.0,114451148800.0,,3876.73,180303661.0,243797366698.0,,0.46945194835420223
2015-12-23,2783.94,46679619.0,133253083136.0,,3866.38,207017147.0,294710770246.0,,0.45214867113533525
2015-12-24,2795.78,37179051.0,107701985280.0,,3829.4,147181397.0,203683543579.0,,0.5287711681932079
2015-12-25,2794.73,35511227.0,105453678592.0,,3838.2,119624013.0,163314511431.0,,0.6457091759206831
2015-12-28,2735.49,45076570.0,128112943104.0,,3727.63,153988440.0,210026020459.0,,0.6099860523187384
2015-12-29,2749.82,35829363.0,101371654144.0,,3761.87,101885555.0,140405054699.0,,0.7219943353273164
2015-12-30,2779.51,40757691.0,114950164480.0,,3765.18,105629955.0,155744099319.0,,0.7380707518463054
2015-12-31,2714.05,39561308.0,111887785984.0,,3731.0,101873556.0,145043696235.0,,0.771407437126528
2016-01-04,2491.24,33478923.0,88306577408.0,,3469.07,115370674.0,145968206095.0,,0.6049713137566939
2016-01-05,2416.73,49010301.0,122570514432.0,,3478.78,162116984.0,196017085879.0,,0.6253052578674797
2016-01-06,2468.37,39804046.0,104803930112.0,,3539.81,145966144.0,160947198402.0,,0.6511696454027724
2016-01-07,2256.52,10666577.0,26100855552.0,,3294.38,44102641.0,47130795628.0,,0.5537962006415548
2016-01-08,2248.99,44776461.0,108801028096.0,,3361.56,185959451.0,203498868289.0,,0.5346517600357641
2016-01-11,2106.36,39231227.0,92052717568.0,,3192.45,174638387.0,184464050180.0,,0.49902795410907963
2016-01-12,2147.53,37443203.0,87467511808.0,,3215.71,128225796.0,142048909710.0,,0.615756305251264
2016-01-13,2059.78,34346863.0,80888184832.0,,3155.88,120666494.0,130886082444.0,,0.618004476271251
2016-01-14,2175.01,40865370.0,91805421568.0,,3221.57,134537671.0,144771580596.0,,0.6341398027848607
2016-01-15,2112.9,41445822.0,94756171776.0,,3118.73,124601779.0,131882737252.0,,0.718488058030984
2016-01-18,2174.93,39874752.0,91208597504.0,,3130.73,101128386.0,109458287764.0,,0.8332726499491052
2016-01-19,2241.7,45197926.0,104522940416.0,,3223.12,127653893.0,142907686296.0,,0.7314018099733632
2016-01-20,2204.65,41821529.0,98105856000.0,,3174.38,130650504.0,143313337192.0,,0.6845549613331902
2016-01-21,2112.4,41166482.0,96569765888.0,,3081.35,111189733.0,121856195433.0,,0.7924895861458009
2016-01-22,2149.59,35037326.0,79385669632.0,,3113.46,89951087.0,96885673842.0,,0.8193746968355838
2016-01-25,2158.82,30623683.0,71962787840.0,,3128.89,81540061.0,85777891364.0,,0.8389433069020622
2016-01-26,1994.05,36762608.0,81772244992.0,,2940.51,126933921.0,127250652518.0,,0.6426076674179181
2016-01-27,1997.47,39761382.0,82136010752.0,,2930.35,132229366.0,126997670778.0,,0.6467521037892023
2016-01-28,1906.46,30546403.0,63263306240.0,,2853.76,99222756.0,95663874927.0,,0.6613082136624248
2016-01-29,1994.07,34466855.0,70828048384.0,,2946.09,113304259.0,109462356680.0,,0.6470539328059349
2016-02-01,1992.7,29892131.0,62990097664.0,,2901.05,86795342.0,82931453498.0,,0.7595441175466566
2016-02-02,2075.29,34710248.0,75053875200.0,,2961.33,88601963.0,88740230428.0,,0.8457705691996764
2016-02-03,2090.51,31768832.0,68663410432.0,,2948.64,77389000.0,74817092259.0,,0.917750320933386
2016-02-04,2126.64,35059442.0,78395990016.0,,2984.76,91779724.0,91550346872.0,,0.8563155978601413
2016-02-05,2096.99,25785867.0,58247507200.0,,2963.79,76850808.0,77443222334.0,,0.752131761108648
2016-02-15,2116.84,24986598.0,54905181952.0,,2946.71,72919434.0,71285049141.0,,0.7702201599580714
2016-02-16,2201.93,36587329.0,84154343424.0,,3037.04,112579643.0,112300492317.0,,0.7493675378238814
2016-02-17,2215.34,41643401.0,96020799488.0,,3063.32,128291607.0,122279340234.0,,0.7852577492178947
2016-02-18,2190.91,40537756.0,96123584512.0,,3053.7,124401464.0,122618612161.0,,0.7839232790026065
2016-02-19,2211.01,36792704.0,88677388288.0,,3051.58,87338012.0,90849341804.0,,0.9760927985511902
2016-02-22,2245.56,41953415.0,99016785920.0,,3118.87,140946968.0,141684080627.0,,0.6988561134166748
2016-02-23,2218.12,39969755.0,96000933888.0,,3089.36,112567391.0,117476469063.0,,0.8171928783160554
2016-02-24,2203.74,40601726.0,97205272576.0,,3109.55,111782650.0,112918607549.0,,0.8608437057977238
2016-02-25,2037.14,44873664.0,100580753408.0,,2918.75,157829752.0,153493008194.0,,0.6552790553226754
2016-02-26,2014.92,35814102.0,78888103936.0,,2948.03,106949729.0,102531571946.0,,0.7694030476539242
2016-02-29,1880.15,33848300.0,66577995008.0,,2877.47,129341020.0,118440829598.0,,0.5621203028885593
2016-03-01,1934.92,36084525.0,74426003456.0,,2930.69,116045918.0,110491037808.0,,0.6735931251304733
2016-03-02,2017.6,42454356.0,87510163456.0,,3051.33,175972347.0,164025161471.0,,0.5335167036032578
2016-03-03,2007.08,42006967.0,89644498944.0,,3058.42,173105744.0,165509087742.0,,0.5416288626020358
2016-03-04,1907.04,39762792.0,80145125376.0,,3093.89,219172534.0,205520475543.0,,0.38996175521806653
2016-03-07,1953.33,31730234.0,65548867072.0,,3104.84,132462037.0,127790344488.0,,0.5129406868306493
2016-03-08,2002.19,41226252.0,81062531072.0,,3107.67,136235742.0,128758488144.0,,0.6295703859254845
2016-03-09,1970.81,34193080.0,67879119104.0,,3071.91,111466245.0,106298652785.0,,0.6385698908272387
2016-03-10,1936.97,28365881.0,58393942784.0,,3013.15,76072197.0,78180468559.0,,0.7469121618263541
2016-03-11,1934.87,23173404.0,47910830848.0,,3018.28,73333564.0,74367296548.0,,0.6442459666000658
2016-03-14,2023.13,40997665.0,86634766336.0,,3065.69,117108655.0,123539094703.0,,0.7012740909610711
2016-03-15,1996.92,34452745.0,72362463232.0,,3074.78,98311941.0,101302845698.0,,0.7143181687879143
2016-03-16,1977.54,33507355.0,69662019584.0,,3090.03,124736448.0,126128854001.0,,0.5523083527219529
2016-03-17,2087.29,52208031.0,112176934912.0,,3124.2,121661777.0,136603715775.0,,0.8211850920422007
2016-03-18,2177.87,63938097.0,143482769408.0,,3171.96,197302564.0,210017810346.0,,0.6831933404677208
2016-03-21,2227.03,63845763.0,148205162496.0,,3249.44,233269464.0,256836636273.0,,0.5770405836434795
2016-03-22,2221.7,52501084.0,120596226048.0,,3225.79,161020897.0,194211982989.0,,0.6209515200451379
2016-03-23,2259.11,49852201.0,120640897024.0,,3236.09,125679286.0,155567074583.0,,0.7754911979117678
2016-03-24,2219.77,54767836.0,137460187136.0,,3181.85,133131122.0,162436036415.0,,0.8462419434121724
2016-03-25,2216.09,41598980.0,100729643008.0,,3197.82,97395330.0,115195604431.0,,0.8744226266752666
2016-03-28,2199.69,45630748.0,107843108864.0,,3169.73,103441933.0,123844044128.0,,0.8707977006349849
2016-03-29,2152.55,39628257.0,95076884480.0,,3135.41,97294747.0,113844280553.0,,0.8351485381449367
2016-03-30,2248.78,46542618.0,114883219456.0,,3216.28,117802512.0,140721774451.0,,0.8163855231658047
2016-03-31,2238.29,50514156.0,129875197952.0,,3218.09,121552074.0,147267617416.0,,0.8818992269368352
2016-04-01,2205.37,40715938.0,102483914752.0,,3221.89,118122139.0,127050098456.0,,0.8066417578376945
2016-04-05,2279.52,49811538.0,122369609728.0,,3264.49,146047772.0,159296543667.0,,0.7681874754533685
2016-04-06,2297.04,53433254.0,130880098304.0,,3257.53,120196305.0,137206268587.0,,0.9538929937520406
2016-04-07,2248.68,53930102.0,132792262656.0,,3209.29,112409467.0,128273067720.0,,1.035231050573022
2016-04-08,2229.93,45924690.0,112813666304.0,,3185.73,101005625.0,113920716519.0,,0.9902822748238652
2016-04-11,2283.14,50116206.0,124475772928.0,,3230.1,125212709.0,142759491340.0,,0.871926425063711
2016-04-12,2264.02,45314660.0,113106223104.0,,3218.45,92869437.0,99086557951.0,,1.141489072210309
2016-04-13,2294.02,57522857.0,139156320256.0,,3261.38,195613866.0,200159601290.0,,0.6952268058047549
2016-04-14,2324.39,46139451.0,112999546880.0,,3275.83,113157327.0,117989443450.0,,0.9577089574787718
2016-04-15,2309.68,40308909.0,100894416896.0,,3272.21,99807529.0,107963982334.0,,0.934519223122676
2016-04-18,2265.59,38252497.0,93760634880.0,,3228.45,97090069.0,103956150095.0,,0.9019248480663928
2016-04-19,2272.52,35911567.0,89440702464.0,,3238.3,80871440.0,90976236261.0,,0.9831215946041696
2016-04-20,2145.24,56160932.0,132675506176.0,,3181.03,162207858.0,172324694469.0,,0.769915806813558
2016-04-21,2110.16,36026892.0,84193726464.0,,3160.6,104752651.0,110324379038.0,,0.7631470686547024
2016-04-22,2136.92,29586774.0,69405384704.0,,3174.9,77078492.0,82442921903.0,,0.8418598358954381
2016-04-25,2126.83,26959280.0,63861824512.0,,3162.03,67519351.0,74734848036.0,,0.8545120006297139
2016-04-26,2155.7,27579366.0,63580984320.0,,3179.16,59020734.0,68871554173.0,,0.9231820754369722
2016-04-27,2146.61,32179112.0,73175056384.0,,3165.92,60004147.0,70620405995.0,,1.0361743939730519
2016-04-28,2155.23,31257270.0,72814407680.0,,3160.58,69870660.0,78876767222.0,,0.9231413791980421
2016-04-29,2138.74,25362369.0,64368292608.0,,3156.75,58029776.0,70807704222.0,,0.9090577545938953
2016-05-03,2217.23,40518570.0,95647473664.0,,3213.54,98164835.0,115733867591.0,,0.8264432499742883
2016-05-04,2211.02,41117967.0,95900471296.0,,3209.46,90862408.0,97797134813.0,,0.9806061443351418
2016-05-05,2224.1,34603690.0,84074803200.0,,3213.92,74733681.0,83946496908.0,,1.0015284293773523
2016-05-06,2129.19,49401485.0,115405434880.0,,3130.35,108680240.0,119265216104.0,,0.9676369913199651
2016-05-09,2053.6,37401165.0,81898270720.0,,3065.62,99230477.0,100409213488.0,,0.8156449779360909
2016-05-10,2054.22,25343896.0,57233992960.0,,3069.11,68849935.0,70650764147.0,,0.8100972954930211
2016-05-11,2034.93,28980495.0,63500172800.0,,3082.81,81794258.0,87323408342.0,,0.7271838560320861
2016-05-12,2034.57,28433750.0,59790641152.0,,3090.14,78765726.0,81418792606.0,,0.7343592214801997
2016-05-13,2025.22,26223879.0,56643817216.0,,3074.94,62629755.0,65850995649.0,,0.8601816367048383
2016-05-16,2057.86,28343345.0,61746841344.0,,3095.31,59461856.0,64405200020.0,,0.9587244713909049
2016-05-17,2081.44,38088173.0,83762573312.0,,3086.02,65278125.0,75389385458.0,,1.1110658722462297
2016-05-18,2020.48,35523823.0,72015212544.0,,3068.04,82715369.0,88458847115.0,,0.8141097797756439
2016-05-19,2037.4,33919737.0,74046664704.0,,3062.5,60444166.0,68679060392.0,,1.0781548885695769
2016-05-20,2065.3,31659474.0,70408179712.0,,3078.22,56080842.0,65124251092.0,,1.0811361133740407
2016-05-23,2098.23,38387502.0,86250991616.0,,3087.22,59697216.0,70337514484.0,,1.2262445189987472
2016-05-24,2075.51,34139734.0,76185976832.0,,3063.56,58734385.0,61106015446.0,,1.2467835822043791
2016-05-25,2067.25,36260689.0,82368000000.0,,3059.23,56652803.0,63316562530.0,,1.300891847389429
2016-05-26,2086.01,37261301.0,82107473920.0,,3064.21,60392981.0,65985183919.0,,1.2443319703524793
2016-05-27,2069.89,34131536.0,77629968384.0,,3062.5,60468750.0,59371777079.0,,1.307523072464307
2016-05-30,2058.52,33054054.0,69387350016.0,,3066.71,63098579.0,63496565009.0,,1.0927732863370647
2016-05-31,2159.8,56992435.0,120200265728.0,,3169.56,138863111.0,151398175957.0,,0.793934702107238
2016-06-01,2168.82,58794179.0,129591185408.0,,3160.55,113148482.0,131700821152.0,,0.9839816052356636
2016-06-02,2188.56,54154714.0,118358605824.0,,3167.1,86003427.0,97093625345.0,,1.2190152072645322
2016-06-03,2204.97,64614589.0,150518640640.0,,3189.33,101491783.0,136332027087.0,,1.1040592871398212
2016-06-06,2199.3,49092385.0,114324365312.0,,3178.79,76693751.0,101176231366.0,,1.1299527939367229
2016-06-07,2196.73,45258225.0,109011873792.0,,3177.05,68928314.0,88711618425.0,,1.2288342353280655
2016-06-08,2186.55,47491814.0,112163803136.0,,3163.99,76291775.0,97682790861.0,,1.1482452758296606
2016-06-13,2054.71,53756488.0,122513432576.0,,3066.34,92975947.0,114091320004.0,,1.0738190475112805
2016-06-14,2058.31,38905975.0,87452549120.0,,3075.98,66279457.0,78622305350.0,,1.1123121960198283
2016-06-15,2128.8,50827620.0,113545617408.0,,3116.37,87393257.0,106170177872.0,,1.0694680906053669
2016-06-16,2101.42,49736195.0,113033936896.0,,3094.67,82974703.0,93496238871.0,,1.2089677430977392
2016-06-17,2122.89,50886966.0,118262927360.0,,3110.36,85402985.0,97953389320.0,,1.2073387983916675
2016-06-20,2119.63,44233147.0,106588389376.0,,3112.67,63587141.0,74647802462.0,,1.4278838205620263
2016-06-21,2092.0,52619369.0,123646988288.0,,3106.32,87965345.0,107233643632.0,,1.1530615215531297
2016-06-22,2144.82,48500539.0,111990210560.0,,3133.96,66487113.0,81348715848.0,,1.3766684500497046
2016-06-23,2137.49,53512182.0,119668822016.0,,3117.32,67751738.0,81732552159.0,,1.4641512941281944
2016-06-24,2127.37,64400553.0,138999947264.0,,3077.16,104792208.0,118967441702.0,,1.168386453263231
2016-06-27,2191.81,61802509.0,138599800832.0,,3120.54,83267259.0,104066083791.0,,1.3318441108090069
2016-06-28,2216.71,69894236.0,158150995968.0,,3136.4,92024637.0,117197791504.0,,1.3494366569407774
2016-06-29,2209.79,59866685.0,139526717440.0,,3151.39,103723668.0,117958861189.0,,1.1828421878068391
2016-06-30,2227.79,57068918.0,136500232192.0,,3153.92,79692617.0,100627912925.0,,1.3564847786690792
2016-07-01,2211.18,47684378.0,115024224256.0,,3154.2,71746283.0,91215027688.0,,1.261022741224605
2016-07-04,2248.71,52081615.0,123025440768.0,,3204.7,133310529.0,149894780037.0,,0.8207453304086535
2016-07-05,2246.03,53546312.0,131520016384.0,,3207.38,130226895.0,143899100428.0,,0.9139738608012086
2016-07-06,2241.56,46098732.0,113881485312.0,,3216.8,124897458.0,147232471496.0,,0.773480769254722
2016-07-07,2233.92,55049920.0,128715821056.0,,3209.95,118595202.0,140488833675.0,,0.916199655794459
2016-07-08,2239.0,47569782.0,111859736576.0,,3192.28,89734855.0,111063465417.0,,1.0071695147995816
2016-07-11,2218.59,53188669.0,125927178240.0,,3203.33,138529511.0,155288151673.0,,0.8109258619110411
2016-07-12,2247.36,55163397.0,124488937472.0,,3273.18,172534217.0,190853738897.0,,0.6522740303200674
2016-07-13,2285.37,58098824.0,129661206528.0,,3282.87,175196090.0,196592300322.0,,0.659543666337018
2016-07-14,2293.08,50294625.0,112541483008.0,,3276.76,107525798.0,128090420917.0,,0.8786096743403209
2016-07-15,2263.78,47067548.0,106680127488.0,,3276.28,102665026.0,125179812929.0,,0.8522151055498642
2016-07-18,2249.87,41749945.0,94095548416.0,,3262.02,110312518.0,129785706199.0,,0.7250070225123528
2016-07-19,2273.72,41359710.0,93873655808.0,,3248.23,88886861.0,107108911172.0,,0.8764317999391641
2016-07-20,2268.54,43689615.0,101818621952.0,,3237.6,72701255.0,91367448994.0,,1.114386174431622
2016-07-21,2265.13,45103626.0,104339009536.0,,3252.52,86004825.0,107464072513.0,,0.9709199278984895
2016-07-22,2250.0,40420397.0,95097389056.0,,3225.16,86029128.0,107416887320.0,,0.8853113456238996
2016-07-25,2245.89,37437208.0,87825743872.0,,3230.89,70203185.0,92015844035.0,,0.9544632752441393
2016-07-26,2279.55,36165504.0,80885657600.0,,3269.59,81051089.0,103745762758.0,,0.7796526378496628
2016-07-27,2155.39,63315116.0,136786497536.0,,3218.24,160188665.0,186928366498.0,,0.7317589090335496
2016-07-28,2139.74,43038520.0,93423067136.0,,3221.14,112779964.0,137295892753.0,,0.6804505601931683
2016-07-29,2122.41,31654140.0,70697525248.0,,3203.93,88044837.0,103787029748.0,,0.6811788083699578
2016-08-01,2099.18,32837239.0,70365786112.0,,3176.81,87003497.0,98818634361.0,,0.7120700115622194
2016-08-02,2113.21,25102199.0,54824457984.0,,3189.05,62167639.0,70640763842.0,,0.7761022814903893
2016-08-03,2108.31,26589353.0,60208091648.0,,3193.51,72864102.0,79754323301.0,,0.7549194721491052
2016-08-04,2129.65,31872354.0,70346739712.0,,3201.29,73504373.0,86919591121.0,,0.8093312313684371
2016-08-05,2109.06,28354310.0,62410474240.0,,3205.11,77196366.0,94429542391.0,,0.6609210704588598
2016-08-08,2130.59,26546576.0,59332220160.0,,3234.18,86676051.0,102638114597.0,,0.5780719997923093
2016-08-09,2154.51,33634362.0,75119394816.0,,3256.98,91065259.0,105924052436.0,,0.7091816550484379
2016-08-10,2137.0,32552437.0,74725756928.0,,3243.34,90430372.0,106157448028.0,,0.7039144055939476
2016-08-11,2103.4,29775196.0,68817088512.0,,3233.36,101041213.0,116996159046.0,,0.588199553499383
2016-08-12,2123.84,25919437.0,59659244800.0,,3294.23,116254044.0,129354686387.0,,0.4612066749674072
2016-08-15,2193.21,47469911.0,107664695296.0,,3393.42,220543421.0,258897463910.0,,0.41585843936048467
2016-08-16,2201.1,41894229.0,99220193280.0,,3378.25,196389740.0,226785231085.0,,0.43750729624369533
2016-08-17,2208.2,38309641.0,94247927808.0,,3373.05,138847688.0,167917530856.0,,0.5612750933601067
2016-08-18,2201.59,37873956.0,92612784128.0,,3364.49,142380169.0,172256533000.0,,0.5376445381493891
2016-08-19,2204.56,34079969.0,81998032896.0,,3365.02,119961508.0,135382706293.0,,0.6056758292195532
2016-08-22,2167.4,37116421.0,88505692160.0,,3336.79,107951008.0,128201783812.0,,0.690362407825683
2016-08-23,2174.16,30192240.0,71274065920.0,,3341.83,92924516.0,108503692377.0,,0.6568814789487134
2016-08-24,2192.17,34558486.0,80246222848.0,,3329.86,81191429.0,94012832200.0,,0.8535666990362194
2016-08-25,2180.66,38573294.0,92006699008.0,,3308.97,100589153.0,112578140010.0,,0.8172696670936942
2016-08-26,2189.75,39402495.0,92417859584.0,,3307.09,81530691.0,93213205560.0,,0.9914674538739251
2016-08-29,2193.2,37814785.0,84334108672.0,,3307.78,77036333.0,88011642022.0,,0.9582153762216965
2016-08-30,2195.53,36388415.0,78025969664.0,,3311.99,75725987.0,89513016667.0,,0.871671769864116
2016-08-31,2191.76,34232360.0,79190302720.0,,3327.79,79570805.0,99215044445.0,,0.7981682935585365
2016-09-01,2181.33,35320383.0,80316985344.0,,3301.58,84947219.0,100911462823.0,,0.795915380642901
2016-09-02,2170.86,34463469.0,78164250624.0,,3314.11,82791803.0,99396378584.0,,0.7863893205922317
2016-09-05,2182.69,31350629.0,72522010624.0,,3319.68,78292477.0,87531089645.0,,0.828528593875932
2016-09-06,2222.84,46134653.0,100947640320.0,,3342.63,98283998.0,118366533426.0,,0.8528393744259657
2016-09-07,2212.05,48768067.0,103235960832.0,,3340.82,102940106.0,115119908617.0,,0.8967689609228453
2016-09-08,2223.47,38590931.0,80711213056.0,,3339.56,71916158.0,83742346850.0,,0.9638040500652628
2016-09-09,2202.97,38968752.0,83363176448.0,,3318.04,82657036.0,95471188732.0,,0.8731762697750757
2016-09-12,2145.56,41905376.0,85731819520.0,,3262.6,122917682.0,134456630927.0,,0.6376168949714799
2016-09-13,2145.87,30860316.0,66241787648.0,,3260.33,67180288.0,76862644231.0,,0.8618203070001015
2016-09-14,2144.56,29032311.0,60399623424.0,,3238.73,70432697.0,79780746436.0,,0.7570701719675247
2016-09-19,2165.21,26844050.0,57115933440.0,,3263.12,58831082.0,67678031642.0,,0.8439360905489852
2016-09-20,2158.43,28844356.0,58750579968.0,,3257.4,52784206.0,61626150818.0,,0.9533384640800884
2016-09-21,2162.13,27049597.0,57269330176.0,,3266.64,59142979.0,68957744044.0,,0.8304988942135063
2016-09-22,2168.42,28362324.0,61945057280.0,,3291.12,75753542.0,89991761655.0,,0.6883414230457872
2016-09-23,2156.51,30098249.0,63659931904.0,,3275.67,57993986.0,68046257250.0,,0.9355390652878267
2016-09-26,2122.9,32401347.0,68205945600.0,,3220.28,70452186.0,78700835132.0,,0.8666483079322147
2016-09-27,2140.8,28166716.0,59577680128.0,,3240.75,58460550.0,66651130361.0,,0.8938735143021831
2016-09-28,2139.63,24175726.0,51069165568.0,,3230.89,44727498.0,51996404752.0,,0.9821672442850131
2016-09-29,2146.18,25538391.0,53909913088.0,,3244.39,55452556.0,62220302312.0,,0.8664360519766032
2016-09-30,2149.9,23142884.0,48014445056.0,,3253.28,44978022.0,52655734553.0,,0.9118559538405382
2016-10-10,2208.47,36210604.0,79254614016.0,,3293.87,80519260.0,89607989896.0,,0.8844592330213384
2016-10-11,2210.86,33618197.0,74087587840.0,,3306.56,87713163.0,88213421183.0,,0.8398675263518489
2016-10-12,2209.69,32205925.0,68693591808.0,,3300.01,68669781.0,72386912616.0,,0.9489780586776448
2016-10-13,2208.57,32880023.0,70015844352.0,,3302.65,81224198.0,79923748596.0,,0.8760330387644522
2016-10-14,2194.23,32467018.0,71744110592.0,,3305.85,82316271.0,81485597806.0,,0.8804514236099437
2016-10-17,2167.86,34755160.0,75275321344.0,,3277.88,86113509.0,88199418936.0,,0.8534673159085312
2016-10-18,2198.14,33830748.0,75480899584.0,,3321.33,102860714.0,104625044142.0,,0.7214419855494182
2016-10-19,2184.91,35703035.0,79193329664.0,,3316.24,101167725.0,96354442199.0,,0.8218959900202909
2016-10-20,2193.26,39193186.0,84494012416.0,,3318.6,79238871.0,82481095277.0,,1.0244045878905939
2016-10-21,2181.0,41616516.0,86896533504.0,,3327.74,109785176.0,107114926126.0,,0.8112457959573536
2016-10-24,2200.8,37525698.0,83347079168.0,,3367.58,153014345.0,150063007899.0,,0.5554138913708621
2016-10-25,2200.21,34010903.0,80367828992.0,,3367.45,111191693.0,110576512916.0,,0.7268074102956369
2016-10-26,2184.49,39927389.0,88142589952.0,,3354.8,98024786.0,104719318220.0,,0.8417032449239717
2016-10-27,2182.48,32058256.0,73099206656.0,,3345.7,77629851.0,85241012414.0,,0.8575591089999087
2016-10-28,2165.43,37520831.0,84037988352.0,,3340.13,93133309.0,104797971448.0,,0.8019047238304516
2016-10-31,2159.76,31724370.0,71498686464.0,,3336.28,71352863.0,80701820968.0,,0.8859612534932856
2016-11-01,2176.45,34872399.0,81948446720.0,,3359.05,74938199.0,84717683750.0,,0.9673121725309209
2016-11-02,2146.4,38992662.0,88504274944.0,,3333.35,91197104.0,100348995733.0,,0.8819647301651586
2016-11-03,2153.18,43866867.0,99368714240.0,,3365.08,126223504.0,137386468361.0,,0.7232787582754975
2016-11-04,2145.23,40275072.0,89121763328.0,,3354.17,104069655.0,110813764577.0,,0.8042481335075743
2016-11-07,2130.3,35113623.0,79743434752.0,,3356.59,99877988.0,94370876771.0,,0.8450004649793083
2016-11-08,2150.3,33764858.0,76689612800.0,,3371.12,103148282.0,105138256061.0,,0.7294168238391321
